"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"485","GO:0050861",0.0372381545715944,1,1,1,"positive regulation of B cell receptor signaling pathway","BP","black","Day21"
"61","GO:0002862",0.037511954440995,1,1,1,"negative regulation of inflammatory response to antigenic stimulus","BP","black","Day21"
"606","GO:0098886",0.0375466829422055,1,1,1,"modification of dendritic spine","BP","black","Day21"
"608","GO:0099010",0.0375466829422055,1,1,1,"modification of postsynaptic structure","BP","black","Day21"
"226","GO:0014009",0.0376283632863456,0.999639752579099,1,2,"glial cell proliferation","BP","black","Day21"
"66","GO:0003177",0.0380748115945066,0.999631068541083,1,2,"pulmonary valve development","BP","black","Day21"
"452","GO:0045906",0.0380748115945066,0.999631068541083,1,2,"negative regulation of vasoconstriction","BP","black","Day21"
"513","GO:0060350",0.0380748115945066,0.999631068541083,1,2,"endochondral bone morphogenesis","BP","black","Day21"
"626","GO:1902731",0.0380748115945066,0.999631068541083,1,2,"negative regulation of chondrocyte proliferation","BP","black","Day21"
"654","GO:1905314",0.0380748115945066,0.999631068541083,1,2,"semi-lunar valve development","BP","black","Day21"
"136","GO:0006185",0.0382222630158657,1,1,1,"dGDP biosynthetic process","BP","black","Day21"
"455","GO:0046037",0.0382222630158657,1,1,1,"GMP metabolic process","BP","black","Day21"
"456","GO:0046054",0.0382222630158657,1,1,1,"dGMP metabolic process","BP","black","Day21"
"461","GO:0046711",0.0382222630158657,1,1,1,"GDP biosynthetic process","BP","black","Day21"
"142","GO:0006284",0.0385481147108096,0.993659277492618,3,27,"base-excision repair","BP","black","Day21"
"501","GO:0051571",0.0389677123146345,0.99682385017612,2,8,"positive regulation of histone H3-K4 methylation","BP","black","Day21"
"475","GO:0048239",0.0389968323848468,1,1,1,"negative regulation of DNA recombination at telomere","BP","black","Day21"
"562","GO:0071499",0.0390672333141474,0.999611386611971,1,2,"cellular response to laminar fluid shear stress","BP","black","Day21"
"665","GO:1990258",0.0391794905141552,1,1,1,"histone glutamine methylation","BP","black","Day21"
"178","GO:0007030",0.03937535201495,0.987435650209924,6,70,"Golgi organization","BP","black","Day21"
"204","GO:0008630",0.0395554540247792,0.993567555592755,3,21,"intrinsic apoptotic signaling pathway in response to DNA damage","BP","black","Day21"
"495","GO:0051276",0.0402104000547769,0.996504775333795,2,10,"chromosome organization","BP","black","Day21"
"229","GO:0014916",0.040707221842975,0.999438256324779,1,3,"regulation of lung blood pressure","BP","black","Day21"
"444","GO:0045444",0.0407708167500508,0.990591009559717,4,43,"fat cell differentiation","BP","black","Day21"
"220","GO:0010847",0.0409282124945387,1,1,1,"regulation of chromatin assembly","BP","black","Day21"
"630","GO:1903371",0.0412592218042986,1,1,1,"regulation of endoplasmic reticulum tubular network organization","BP","black","Day21"
"638","GO:1903899",0.0412592218042986,1,1,1,"positive regulation of PERK-mediated unfolded protein response","BP","black","Day21"
"292","GO:0030488",0.0413735397135588,0.993067348838,3,24,"tRNA methylation","BP","black","Day21"
"391","GO:0042509",0.0413863120009577,1,1,1,"regulation of tyrosine phosphorylation of STAT protein","BP","black","Day21"
"557","GO:0071394",0.0415998330898942,0.999340528187625,1,4,"cellular response to testosterone stimulus","BP","black","Day21"
"682","GO:2001165",0.0421809121143581,1,1,1,"positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","BP","black","Day21"
"209","GO:0010002",0.042387417894699,1,1,1,"cardioblast differentiation","BP","black","Day21"
"221","GO:0010862",0.0425634688423272,0.995989060184604,2,14,"positive regulation of pathway-restricted SMAD protein phosphorylation","BP","black","Day21"
"153","GO:0006349",0.042601977617281,0.99611508580269,2,11,"regulation of gene expression by genetic imprinting","BP","black","Day21"
"353","GO:0034968",0.0427234344751532,0.996238292221914,2,9,"histone lysine methylation","BP","black","Day21"
"14","GO:0000301",0.0428008551271266,1,1,1,"retrograde transport, vesicle recycling within Golgi","BP","black","Day21"
"676","GO:1990918",0.0428062613638713,0.996325801557632,2,8,"double-strand break repair involved in meiotic recombination","BP","black","Day21"
"449","GO:0045778",0.0429030882660054,0.996020362506521,2,12,"positive regulation of ossification","BP","black","Day21"
"224","GO:0010881",0.0429120145877273,0.995906034372541,2,15,"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","BP","black","Day21"
"10","GO:0000226",0.0430601819305594,0.987740731188661,5,56,"microtubule cytoskeleton organization","BP","black","Day21"
"53","GO:0001880",0.043130900703607,1,1,1,"Mullerian duct regression","BP","black","Day21"
"281","GO:0021998",0.043130900703607,1,1,1,"neural plate mediolateral regionalization","BP","black","Day21"
"374","GO:0035912",0.043130900703607,1,1,1,"dorsal aorta morphogenesis","BP","black","Day21"
"477","GO:0048352",0.043130900703607,1,1,1,"paraxial mesoderm structural organization","BP","black","Day21"
"478","GO:0048368",0.043130900703607,1,1,1,"lateral mesoderm development","BP","black","Day21"
"641","GO:1904414",0.043130900703607,1,1,1,"positive regulation of cardiac ventricle development","BP","black","Day21"
"653","GO:1905285",0.043130900703607,1,1,1,"fibrous ring of heart morphogenesis","BP","black","Day21"
"203","GO:0008625",0.0431912380271729,0.992695335333543,3,22,"extrinsic apoptotic signaling pathway via death domain receptors","BP","black","Day21"
"188","GO:0007491",0.0433936468939307,0.99951947522187,1,2,"sternite morphogenesis","BP","black","Day21"
"365","GO:0035223",0.0433936468939307,0.99951947522187,1,2,"leg disc pattern formation","BP","black","Day21"
"367","GO:0035293",0.0433936468939307,0.99951947522187,1,2,"chitin-based larval cuticle pattern formation","BP","black","Day21"
"344","GO:0034063",0.0435398713802028,0.9962276071443,2,8,"stress granule assembly","BP","black","Day21"
"615","GO:1900106",0.0437192548836887,0.99951215461355,1,2,"positive regulation of hyaluranon cable assembly","BP","black","Day21"
"595","GO:0097193",0.0442015865159677,0.996138219594901,2,8,"intrinsic apoptotic signaling pathway","BP","black","Day21"
"333","GO:0032929",0.0442532513730865,1,1,1,"negative regulation of superoxide anion generation","BP","black","Day21"
"629","GO:1903241",0.0443314678184942,0.999332667315028,1,3,"U2-type prespliceosome assembly","BP","black","Day21"
"408","GO:0043280",0.0443401272949495,0.992456257852341,3,21,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","BP","black","Day21"
"438","GO:0045041",0.0446942973449454,0.999489894179842,1,2,"protein import into mitochondrial intermembrane space","BP","black","Day21"
"210","GO:0010212",0.0446955052988072,0.992337563900689,3,22,"response to ionizing radiation","BP","black","Day21"
"144","GO:0006303",0.0448900427379558,0.98946788730183,4,34,"double-strand break repair via nonhomologous end joining","BP","black","Day21"
"137","GO:0006260",0.0449579146078188,0.98353300367653,7,103,"DNA replication","BP","black","Day21"
"422","GO:0043928",0.0449580392581758,0.995777068787869,2,11,"exonucleolytic catabolism of deadenylated mRNA","BP","black","Day21"
"57","GO:0002218",0.0452761048795272,0.995674144089192,2,12,"activation of innate immune response","BP","black","Day21"
"65","GO:0003176",0.0454080618888057,0.999299514373089,1,3,"aortic valve development","BP","black","Day21"
"679","GO:2000805",0.0457009534581411,1,1,1,"negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled","BP","black","Day21"
"628","GO:1902969",0.0457304965341855,1,1,1,"mitotic DNA replication","BP","black","Day21"
"662","GO:1905818",0.0462198689550868,1,1,1,"regulation of chromosome separation","BP","black","Day21"
"51","GO:0001832",0.0463022864225327,1,1,1,"blastocyst growth","BP","black","Day21"
"27","GO:0000495",0.0465451457309813,1,1,1,"box H/ACA snoRNA 3'-end processing","BP","black","Day21"
"308","GO:0031120",0.0465451457309813,1,1,1,"snRNA pseudouridine synthesis","BP","black","Day21"
"649","GO:1904871",0.0465451457309813,1,1,1,"positive regulation of protein localization to Cajal body","BP","black","Day21"
"636","GO:1903707",0.0465650718859831,1,1,1,"negative regulation of hemopoiesis","BP","black","Day21"
"409","GO:0043297",0.0467648226615968,1,1,1,"apical junction assembly","BP","black","Day21"
"370","GO:0035441",0.0469324906416421,1,1,1,"cell migration involved in vasculogenesis","BP","black","Day21"
"519","GO:0060977",0.0469324906416421,1,1,1,"coronary vasculature morphogenesis","BP","black","Day21"
"627","GO:1902850",0.0469324906416421,1,1,1,"microtubule cytoskeleton organization involved in mitosis","BP","black","Day21"
"659","GO:1905634",0.0469324906416421,1,1,1,"regulation of protein localization to chromatin","BP","black","Day21"
"25","GO:0000469",0.0469573641372517,0.999436267294919,1,2,"cleavage involved in rRNA processing","BP","black","Day21"
"618","GO:1901340",0.0471287440334824,1,1,1,"negative regulation of store-operated calcium channel activity","BP","black","Day21"
"624","GO:1902175",0.0471287440334824,1,1,1,"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","BP","black","Day21"
"278","GO:0021830",0.0471737140924187,1,1,1,"interneuron migration from the subpallium to the cortex","BP","black","Day21"
"350","GO:0034645",0.0473380849414195,1,1,1,"cellular macromolecule biosynthetic process","BP","black","Day21"
"479","GO:0048659",0.0473541351958534,1,1,1,"smooth muscle cell proliferation","BP","black","Day21"
"617","GO:1901006",0.0474444842282334,1,1,1,"ubiquinone-6 biosynthetic process","BP","black","Day21"
"671","GO:1990758",0.0474574359097166,1,1,1,"mitotic sister chromatid biorientation","BP","black","Day21"
"375","GO:0036016",0.0474952453539779,1,1,1,"cellular response to interleukin-3","BP","black","Day21"
"19","GO:0000430",0.0475054948796536,1,1,1,"regulation of transcription from RNA polymerase II promoter by glucose","BP","black","Day21"
"20","GO:0000432",0.0475054948796536,1,1,1,"positive regulation of transcription from RNA polymerase II promoter by glucose","BP","black","Day21"
"271","GO:0019086",0.0475054948796536,1,1,1,"late viral transcription","BP","black","Day21"
"52","GO:0001842",0.047519079352205,1,1,1,"neural fold formation","BP","black","Day21"
"59","GO:0002534",0.0475202482649486,1,1,1,"cytokine production involved in inflammatory response","BP","black","Day21"
"339","GO:0033313",0.0475239303628111,1,1,1,"meiotic cell cycle checkpoint","BP","black","Day21"
"55","GO:0002175",0.0475249025083743,1,1,1,"protein localization to paranode region of axon","BP","black","Day21"
"168","GO:0006499",0.0475249025083743,1,1,1,"N-terminal protein myristoylation","BP","black","Day21"
"247","GO:0016577",0.0475249025083743,1,1,1,"histone demethylation","BP","black","Day21"
"269","GO:0018272",0.0475249025083743,1,1,1,"protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine","BP","black","Day21"
"279","GO:0021882",0.0475249025083743,1,1,1,"regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment","BP","black","Day21"
"316","GO:0031507",0.0475249025083743,1,1,1,"heterochromatin assembly","BP","black","Day21"
"377","GO:0036109",0.0475249025083743,1,1,1,"alpha-linolenic acid metabolic process","BP","black","Day21"
"399","GO:0042976",0.0475249025083743,1,1,1,"activation of Janus kinase activity","BP","black","Day21"
"432","GO:0044524",0.0475249025083743,1,1,1,"protein sulfhydration","BP","black","Day21"
"445","GO:0045621",0.0475249025083743,1,1,1,"positive regulation of lymphocyte differentiation","BP","black","Day21"
"498","GO:0051391",0.0475249025083743,1,1,1,"tRNA acetylation","BP","black","Day21"
"582","GO:0090068",0.0475249025083743,1,1,1,"positive regulation of cell cycle process","BP","black","Day21"
"584","GO:0090306",0.0475249025083743,1,1,1,"spindle assembly involved in meiosis","BP","black","Day21"
"592","GO:0097010",0.0475249025083743,1,1,1,"eukaryotic translation initiation factor 4F complex assembly","BP","black","Day21"
"603","GO:0098532",0.0475249025083743,1,1,1,"histone H3-K27 trimethylation","BP","black","Day21"
"612","GO:0140212",0.0475249025083743,1,1,1,"regulation of long-chain fatty acid import into cell","BP","black","Day21"
"613","GO:1900037",0.0475249025083743,1,1,1,"regulation of cellular response to hypoxia","BP","black","Day21"
"640","GO:1904292",0.0475249025083743,1,1,1,"regulation of ERAD pathway","BP","black","Day21"
"647","GO:1904812",0.0475249025083743,1,1,1,"rRNA acetylation involved in maturation of SSU-rRNA","BP","black","Day21"
"664","GO:1990245",0.0475249025083743,1,1,1,"histone H2A-T120 phosphorylation","BP","black","Day21"
"16","GO:0000354",0.0475249025083744,1,1,1,"cis assembly of pre-catalytic spliceosome","BP","black","Day21"
"161","GO:0006391",0.0475249025083744,1,1,1,"transcription initiation from mitochondrial promoter","BP","black","Day21"
"225","GO:0010990",0.0475249025083744,1,1,1,"regulation of SMAD protein complex assembly","BP","black","Day21"
"227","GO:0014021",0.0475249025083744,1,1,1,"secondary neural tube formation","BP","black","Day21"
"270","GO:0018424",0.0475249025083744,1,1,1,"peptidyl-glutamic acid poly-ADP-ribosylation","BP","black","Day21"
"277","GO:0021592",0.0475249025083744,1,1,1,"fourth ventricle development","BP","black","Day21"
"283","GO:0023051",0.0475249025083744,1,1,1,"regulation of signaling","BP","black","Day21"
"361","GO:0035128",0.0475249025083744,1,1,1,"post-embryonic forelimb morphogenesis","BP","black","Day21"
"379","GO:0036211",0.0475249025083744,1,1,1,"protein modification process","BP","black","Day21"
"441","GO:0045191",0.0475249025083744,1,1,1,"regulation of isotype switching","BP","black","Day21"
"517","GO:0060816",0.0475249025083744,1,1,1,"random inactivation of X chromosome","BP","black","Day21"
"542","GO:0070827",0.0475249025083744,1,1,1,"chromatin maintenance","BP","black","Day21"
"558","GO:0071440",0.0475249025083744,1,1,1,"regulation of histone H3-K14 acetylation","BP","black","Day21"
"559","GO:0071451",0.0475249025083744,1,1,1,"cellular response to superoxide","BP","black","Day21"
"611","GO:0120094",0.0475249025083744,1,1,1,"negative regulation of peptidyl-lysine crotonylation","BP","black","Day21"
"619","GO:1901581",0.0475249025083744,1,1,1,"negative regulation of telomeric RNA transcription from RNA pol II promoter","BP","black","Day21"
"620","GO:1901582",0.0475249025083744,1,1,1,"positive regulation of telomeric RNA transcription from RNA pol II promoter","BP","black","Day21"
"631","GO:1903376",0.0475249025083744,1,1,1,"regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","BP","black","Day21"
"632","GO:1903516",0.0475249025083744,1,1,1,"regulation of single strand break repair","BP","black","Day21"
"645","GO:1904750",0.0475249025083744,1,1,1,"negative regulation of protein localization to nucleolus","BP","black","Day21"
"646","GO:1904762",0.0475249025083744,1,1,1,"positive regulation of myofibroblast differentiation","BP","black","Day21"
"660","GO:1905642",0.0475249025083744,1,1,1,"negative regulation of DNA methylation","BP","black","Day21"
"681","GO:2001040",0.0475249025083744,1,1,1,"positive regulation of cellular response to drug","BP","black","Day21"
"520","GO:0061010",0.0475249025083744,1,1,1,"gall bladder development","BP","black","Day21"
"540","GO:0070550",0.0475249025083744,1,1,1,"rDNA condensation","BP","black","Day21"
"570","GO:0071733",0.0475249025083744,1,1,1,"transcriptional activation by promoter-enhancer looping","BP","black","Day21"
"639","GO:1904017",0.0475249025083744,1,1,1,"cellular response to Thyroglobulin triiodothyronine","BP","black","Day21"
"656","GO:1905406",0.0475249025083744,1,1,1,"positive regulation of mitotic cohesin loading","BP","black","Day21"
"505","GO:0051893",0.0479332366022905,0.995410233449022,2,10,"regulation of focal adhesion assembly","BP","black","Day21"
"510","GO:0060272",0.0480955816797231,0.999213169045432,1,3,"embryonic skeletal joint morphogenesis","BP","black","Day21"
"346","GO:0034340",0.0485483797697566,0.995043442382727,2,15,"response to type I interferon","BP","black","Day21"
"322","GO:0032204",0.0485595202767179,0.995530474308433,2,8,"regulation of telomere maintenance","BP","black","Day21"
"215","GO:0010569",0.0486412899787877,0.995304471167963,2,10,"regulation of double-strand break repair via homologous recombination","BP","black","Day21"
"474","GO:0048232",0.0496274249223352,0.995253012736638,2,9,"male gamete generation","BP","black","Day21"
"145","GO:0006306",0.0496921412995831,0.995145868943032,2,10,"DNA methylation","BP","black","Day21"
"106","GO:0005634",3.25878585207106e-40,1,232,3216,"nucleus","CC","black","Day21"
"108","GO:0005654",6.38853849159037e-26,1,132,1479,"nucleoplasm","CC","black","Day21"
"120","GO:0005730",5.56677978410609e-25,1,67,443,"nucleolus","CC","black","Day21"
"122","GO:0005737",1.65799350128769e-14,1,184,3388,"cytoplasm","CC","black","Day21"
"109","GO:0005681",1.2226768865884e-13,1,17,47,"spliceosomal complex","CC","black","Day21"
"253","GO:0016607",3.12244499153204e-12,1,32,216,"nuclear speck","CC","black","Day21"
"56","GO:0002199",6.44433068618567e-08,1,5,5,"zona pellucida receptor complex","CC","black","Day21"
"113","GO:0005686",2.08317618135019e-07,0.999999995433853,6,12,"U2 snRNP","CC","black","Day21"
"129","GO:0005832",9.7935847636567e-07,0.999999988438759,5,7,"chaperonin-containing T-complex","CC","black","Day21"
"297","GO:0030687",1.00219360488191e-06,0.999999952586477,7,19,"preribosome, large subunit precursor","CC","black","Day21"
"675","GO:1990904",2.8441791940427e-06,0.999999493082139,14,91,"ribonucleoprotein complex","CC","black","Day21"
"46","GO:0001650",5.76510434674457e-06,0.999999188824743,11,55,"fibrillar center","CC","black","Day21"
"549","GO:0071004",5.88168914827208e-06,0.999999746305457,6,14,"U2-type prespliceosome","CC","black","Day21"
"552","GO:0071013",9.22684699661474e-06,0.999998955336182,9,43,"catalytic step 2 spliceosome","CC","black","Day21"
"121","GO:0005732",3.164658047647e-05,0.99999949680936,4,6,"small nucleolar ribonucleoprotein complex","CC","black","Day21"
"126","GO:0005813",4.56612813150898e-05,0.999983172251252,26,312,"centrosome","CC","black","Day21"
"321","GO:0032040",4.80735418876131e-05,0.999995484532144,7,25,"small-subunit processome","CC","black","Day21"
"112","GO:0005685",4.80803812229897e-05,0.999997840603537,5,12,"U1 snRNP","CC","black","Day21"
"131","GO:0005852",9.70058930913401e-05,0.999997201372529,4,8,"eukaryotic translation initiation factor 3 complex","CC","black","Day21"
"338","GO:0033290",9.70058930913401e-05,0.999997201372529,4,8,"eukaryotic 48S preinitiation complex","CC","black","Day21"
"550","GO:0071005",0.000106234025777981,0.999987919508006,7,36,"U2-type precatalytic spliceosome","CC","black","Day21"
"130","GO:0005844",0.000116990235539045,0.999990010877039,6,21,"polysome","CC","black","Day21"
"133","GO:0005874",0.000136882872383754,0.99995064356829,22,270,"microtubule","CC","black","Day21"
"11","GO:0000228",0.000186488064332066,0.999987758843968,5,15,"nuclear chromosome","CC","black","Day21"
"359","GO:0035097",0.000193603709350704,0.999981469235102,6,23,"histone methyltransferase complex","CC","black","Day21"
"238","GO:0016282",0.000236729705758861,0.999990180815394,4,10,"eukaryotic 43S preinitiation complex","CC","black","Day21"
"38","GO:0000922",0.000311518055320976,0.999928164872201,11,88,"spindle pole","CC","black","Day21"
"34","GO:0000785",0.000338957373573396,0.999935393931915,9,65,"chromatin","CC","black","Day21"
"300","GO:0030893",0.000350207867511727,0.999995942621874,3,4,"meiotic cohesin complex","CC","black","Day21"
"116","GO:0005694",0.000395855879903033,0.999905684828341,11,94,"chromosome","CC","black","Day21"
"248","GO:0016581",0.000404055987915565,0.999995078833112,3,4,"NuRD complex","CC","black","Day21"
"128","GO:0005829",0.000577102589163928,0.999613948271293,106,2336,"cytosol","CC","black","Day21"
"405","GO:0043186",0.00061425170351119,0.999944193097857,5,19,"P granule","CC","black","Day21"
"237","GO:0016281",0.000764079713982785,0.999982960030911,3,5,"eukaryotic translation initiation factor 4F complex","CC","black","Day21"
"250","GO:0016589",0.00080261864877604,0.999981788005552,3,5,"NURF complex","CC","black","Day21"
"119","GO:0005721",0.000988202979015852,0.999975870179393,3,5,"pericentric heterochromatin","CC","black","Day21"
"114","GO:0005687",0.00101858449501613,0.999967122012515,3,7,"U4 snRNP","CC","black","Day21"
"563","GO:0071540",0.00158630971976909,1,2,2,"eukaryotic translation initiation factor 3 complex, eIF3e","CC","black","Day21"
"212","GO:0010494",0.00173738482856992,0.999732124021257,6,32,"cytoplasmic stress granule","CC","black","Day21"
"36","GO:0000790",0.00203456962698183,0.999322502820873,13,161,"nuclear chromatin","CC","black","Day21"
"586","GO:0090537",0.00219029629361462,1,2,2,"CERF complex","CC","black","Day21"
"251","GO:0016593",0.00224659415865088,0.99989772823871,3,8,"Cdc73/Paf1 complex","CC","black","Day21"
"30","GO:0000776",0.00232489618945836,0.999538264767478,7,49,"kinetochore","CC","black","Day21"
"551","GO:0071007",0.00263064917678942,0.99964698440013,5,27,"U2-type catalytic step 2 spliceosome","CC","black","Day21"
"544","GO:0070877",0.00321251237641274,0.999963847116315,2,3,"microprocessor complex","CC","black","Day21"
"351","GO:0034663",0.00321447145131325,0.999815319758847,3,11,"endoplasmic reticulum chaperone complex","CC","black","Day21"
"378","GO:0036117",0.00329513394269724,1,1,1,"hyaluranon cable","CC","black","Day21"
"33","GO:0000784",0.00355370145550635,0.999346617234742,6,44,"nuclear chromosome, telomeric region","CC","black","Day21"
"598","GO:0097431",0.00361651899402809,0.999623323652456,4,19,"mitotic spindle pole","CC","black","Day21"
"313","GO:0031428",0.00364415979041842,0.999956223345065,2,3,"box C/D snoRNP complex","CC","black","Day21"
"541","GO:0070761",0.00375316632404768,0.999935531029061,2,4,"pre-snoRNP complex","CC","black","Day21"
"336","GO:0032993",0.00392641752008176,0.999589404190729,4,17,"protein-DNA complex","CC","black","Day21"
"235","GO:0016272",0.00476542839032619,0.999883328190998,2,6,"prefoldin complex","CC","black","Day21"
"110","GO:0005682",0.00516814739738026,0.999640420486876,3,12,"U5 snRNP","CC","black","Day21"
"32","GO:0000783",0.0051701492081309,0.999925499911455,2,3,"nuclear telomere cap complex","CC","black","Day21"
"107","GO:0005635",0.00545153519485977,0.998278341741608,10,110,"nuclear envelope","CC","black","Day21"
"340","GO:0033391",0.00551589592689221,0.999637108412433,3,9,"chromatoid body","CC","black","Day21"
"258","GO:0017053",0.00569169705856931,0.999311338488439,4,22,"transcription repressor complex","CC","black","Day21"
"429","GO:0044297",0.00572357216622949,0.99905383705428,5,34,"cell body","CC","black","Day21"
"567","GO:0071565",0.00655023818053561,0.999893168378406,2,3,"nBAF complex","CC","black","Day21"
"31","GO:0000781",0.00674848426742047,0.998825855930038,5,39,"chromosome, telomeric region","CC","black","Day21"
"555","GO:0071339",0.00765045476967675,0.998998387442263,4,21,"MLL1 complex","CC","black","Day21"
"35","GO:0000786",0.00786923934431649,0.999327607277987,3,16,"nucleosome","CC","black","Day21"
"6","GO:0000123",0.00836467147638364,0.998883851275747,4,20,"histone acetyltransferase complex","CC","black","Day21"
"260","GO:0017101",0.00844587106180491,0.999311254783522,3,11,"aminoacyl-tRNA synthetase multienzyme complex","CC","black","Day21"
"575","GO:0072559",0.00890926482657757,0.999759934653822,2,4,"NLRP3 inflammasome complex","CC","black","Day21"
"118","GO:0005720",0.00898157510968115,0.999222600883017,3,13,"nuclear heterochromatin","CC","black","Day21"
"132","GO:0005868",0.00986357747173832,0.999063172916627,3,19,"cytoplasmic dynein complex","CC","black","Day21"
"230","GO:0015630",0.0114615327901703,0.996869966616742,7,69,"microtubule cytoskeleton","CC","black","Day21"
"436","GO:0044666",0.0120226634906612,0.99882475698257,3,14,"MLL3/4 complex","CC","black","Day21"
"127","GO:0005819",0.0123440501417774,0.996206265231749,8,85,"spindle","CC","black","Day21"
"566","GO:0071564",0.0125986877303399,0.999592288363652,2,4,"npBAF complex","CC","black","Day21"
"192","GO:0008023",0.0127330744829271,0.998728415256419,3,14,"transcription elongation factor complex","CC","black","Day21"
"125","GO:0005797",0.0134480602706463,0.998510334838175,3,29,"Golgi medial cisterna","CC","black","Day21"
"111","GO:0005684",0.0140281498307331,0.999396410992631,2,6,"U2-type spliceosomal complex","CC","black","Day21"
"123","GO:0005747",0.0141596027068269,0.998445346337978,3,21,"mitochondrial respiratory chain complex I","CC","black","Day21"
"591","GO:0090734",0.0147717159165361,0.998440556185984,3,14,"site of DNA damage","CC","black","Day21"
"366","GO:0035267",0.0148805143329073,0.998376971037184,3,17,"NuA4 histone acetyltransferase complex","CC","black","Day21"
"299","GO:0030877",0.0164044382662182,0.999233053170139,2,6,"beta-catenin destruction complex","CC","black","Day21"
"252","GO:0016604",0.0179002147616156,0.993623674377362,9,110,"nuclear body","CC","black","Day21"
"282","GO:0022624",0.0182831730791096,0.997863411395601,3,16,"proteasome accessory complex","CC","black","Day21"
"28","GO:0000502",0.0183381678677318,0.996753705921593,4,32,"proteasome complex","CC","black","Day21"
"347","GO:0034388",0.0187713634202794,0.999057002566258,2,6,"Pwp2p-containing subcomplex of 90S preribosome","CC","black","Day21"
"335","GO:0032991",0.0188996095171917,0.990046441704295,20,365,"protein-containing complex","CC","black","Day21"
"368","GO:0035327",0.0198348552004932,0.997632548052445,3,15,"transcriptionally active chromatin","CC","black","Day21"
"539","GO:0070545",0.0204625234391867,0.9988653861271,2,7,"PeBoW complex","CC","black","Day21"
"396","GO:0042788",0.0229596873247532,0.998595316870754,2,8,"polysomal ribosome","CC","black","Day21"
"15","GO:0000346",0.0243999210615243,0.998588839090863,2,6,"transcription export complex","CC","black","Day21"
"244","GO:0016459",0.0245808647118635,0.995312377529825,4,27,"myosin complex","CC","black","Day21"
"393","GO:0042645",0.0251940287705376,0.996620327212054,3,18,"mitochondrial nucleoid","CC","black","Day21"
"440","GO:0045172",0.0254871673719776,1,1,1,"germline ring canal","CC","black","Day21"
"37","GO:0000792",0.026701922616882,0.996313468771025,3,19,"heterochromatin","CC","black","Day21"
"373","GO:0035861",0.0285324296665574,0.994161413631805,4,37,"site of double-strand break","CC","black","Day21"
"201","GO:0008540",0.0286004979081311,0.998100877600336,2,7,"proteasome regulatory particle, base subcomplex","CC","black","Day21"
"246","GO:0016514",0.0293893092541995,0.998119904655432,2,6,"SWI/SNF complex","CC","black","Day21"
"117","GO:0005703",0.0300961016249148,0.997811366213923,2,9,"polytene chromosome puff","CC","black","Day21"
"362","GO:0035145",0.0301236203773921,0.997942606306957,2,7,"exon-exon junction complex","CC","black","Day21"
"309","GO:0031207",0.0301750463814593,0.999769217563806,1,2,"Sec62/Sec63 complex","CC","black","Day21"
"115","GO:0005689",0.0304432720103004,0.997725763901387,2,10,"U12-type spliceosomal complex","CC","black","Day21"
"124","GO:0005788",0.0325217780875993,0.987899017005092,8,126,"endoplasmic reticulum lumen","CC","black","Day21"
"8","GO:0000137",0.0325621795573447,0.997528699422302,2,9,"Golgi cis cisterna","CC","black","Day21"
"568","GO:0071601",0.0331559991367792,1,1,1,"sphere organelle","CC","black","Day21"
"276","GO:0019908",0.0336823413754311,1,1,1,"nuclear cyclin-dependent protein kinase holoenzyme complex","CC","black","Day21"
"314","GO:0031475",0.034440822094442,0.999549363280419,1,4,"myosin V complex","CC","black","Day21"
"590","GO:0090724",0.0356452905021223,1,1,1,"central region of growth cone","CC","black","Day21"
"538","GO:0070419",0.036061922543388,0.997282902781132,2,7,"nonhomologous end joining complex","CC","black","Day21"
"311","GO:0031298",0.0363210406860436,0.997151523085262,2,8,"replication fork protection complex","CC","black","Day21"
"459","GO:0046540",0.0364223330862339,0.994195012062847,3,24,"U4/U6 x U5 tri-snRNP complex","CC","black","Day21"
"564","GO:0071546",0.0369874562965365,0.997070248498873,2,8,"pi-body","CC","black","Day21"
"360","GO:0035098",0.0375813861167316,0.99691592751541,2,9,"ESC/E(Z) complex","CC","black","Day21"
"298","GO:0030688",0.0383452230948339,0.996699140886143,2,11,"preribosome, small subunit precursor","CC","black","Day21"
"356","GO:0035062",0.0387796090874204,1,1,1,"omega speckle","CC","black","Day21"
"341","GO:0033557",0.0396135014833668,1,1,1,"Slx1-Slx4 complex","CC","black","Day21"
"460","GO:0046696",0.0409520619302953,0.999431414755337,1,3,"lipopolysaccharide receptor complex","CC","black","Day21"
"9","GO:0000177",0.0411979325996817,0.996262548564361,2,12,"cytoplasmic exosome (RNase complex)","CC","black","Day21"
"135","GO:0005971",0.0413802272064938,1,1,1,"ribonucleoside-diphosphate reductase complex","CC","black","Day21"
"579","GO:0075341",0.0413863120009577,1,1,1,"host cell PML body","CC","black","Day21"
"62","GO:0002944",0.0421809121143581,1,1,1,"cyclin K-CDK12 complex","CC","black","Day21"
