"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"167","GO:0031103",0.048644607030169,0.995163971492749,2,12,"axon regeneration","BP","red","Day21"
"210","GO:0035600",0.0488797201755525,1,1,1,"tRNA methylthiolation","BP","red","Day21"
"355","GO:1902262",0.049476700125175,0.995780259057992,2,6,"apoptotic process involved in blood vessel morphogenesis","BP","red","Day21"
"257","GO:0046475",0.0498381171105049,0.995508459207514,2,7,"glycerophospholipid catabolic process","BP","red","Day21"
"51","GO:0005739",7.68093058723985e-08,1,55,805,"mitochondrion","CC","red","Day21"
"43","GO:0005634",3.86950162007707e-05,0.999974450622682,155,3216,"nucleus","CC","red","Day21"
"52","GO:0005759",0.000453286611452448,0.99985248626866,16,175,"mitochondrial matrix","CC","red","Day21"
"45","GO:0005654",0.000567927135653533,0.999634609950628,87,1479,"nucleoplasm","CC","red","Day21"
"42","GO:0005623",0.00208134159225495,0.99881134855818,43,696,"cell","CC","red","Day21"
"131","GO:0016020",0.00241647357590229,0.998440292197599,68,1074,"membrane","CC","red","Day21"
"162","GO:0030426",0.00276871418304134,0.999164563913774,11,82,"growth cone","CC","red","Day21"
"102","GO:0008290",0.0038546174956649,0.999952319292527,2,3,"F-actin capping protein complex","CC","red","Day21"
"14","GO:0001405",0.00415625565375654,1,1,1,"PAM complex, Tim23 associated import motor","CC","red","Day21"
"178","GO:0031966",0.00459326776757187,0.998834492519468,8,58,"mitochondrial membrane","CC","red","Day21"
"272","GO:0048471",0.00540034456088869,0.997076717574032,30,429,"perinuclear region of cytoplasm","CC","red","Day21"
"315","GO:0071014",0.00569788453251063,0.999597566625021,3,11,"post-mRNA release spliceosomal complex","CC","red","Day21"
"169","GO:0031301",0.00609735982626168,0.9999042068549,2,3,"integral component of organelle membrane","CC","red","Day21"
"50","GO:0005737",0.00813371687746425,0.99372572599094,160,3388,"cytoplasm","CC","red","Day21"
"196","GO:0033596",0.00828980363227315,1,2,2,"TSC1-TSC2 complex","CC","red","Day21"
"48","GO:0005715",0.00837405362743885,1,2,2,"late recombination nodule","CC","red","Day21"
"298","GO:0060171",0.0126725767292947,0.998913962625131,3,8,"stereocilium membrane","CC","red","Day21"
"331","GO:0097165",0.0134705729182679,0.999677877499427,2,3,"nuclear stress granule","CC","red","Day21"
"310","GO:0070847",0.0164332492203185,0.999291332728565,2,5,"core mediator complex","CC","red","Day21"
"239","GO:0044613",0.0166320361830376,0.999278142287765,2,5,"nuclear pore central transport channel","CC","red","Day21"
"200","GO:0034366",0.0177944164952589,0.999023361597235,2,9,"spherical high-density lipoprotein particle","CC","red","Day21"
"47","GO:0005712",0.0181372064189083,0.999490693692035,2,3,"chiasma","CC","red","Day21"
"185","GO:0032389",0.018964015460931,0.999454402962259,2,3,"MutLalpha complex","CC","red","Day21"
"6","GO:0000439",0.020783153858061,0.998897267264321,2,6,"transcription factor TFIIH core complex","CC","red","Day21"
"13","GO:0000923",0.0211113572501156,0.999098771885439,2,4,"equatorial microtubule organizing center","CC","red","Day21"
"335","GO:0098831",0.0211747941552569,0.997560634590183,3,11,"presynaptic active zone cytoplasmic component","CC","red","Day21"
"228","GO:0043196",0.0213270483987853,0.998942327540631,2,5,"varicosity","CC","red","Day21"
"163","GO:0030686",0.0219068026960114,0.997392283378264,3,12,"90S preribosome","CC","red","Day21"
"377","GO:1990391",0.0220080920948735,0.999039059777439,2,4,"DNA repair complex","CC","red","Day21"
"53","GO:0005761",0.023547099531343,0.998539490214062,2,8,"mitochondrial ribosome","CC","red","Day21"
"55","GO:0005783",0.0238237831706364,0.985346291293908,31,615,"endoplasmic reticulum","CC","red","Day21"
"276","GO:0048786",0.0247338841486944,0.994157056205055,5,31,"presynaptic active zone","CC","red","Day21"
"164","GO:0030915",0.0248474930292829,0.998548548358925,2,6,"Smc5-Smc6 complex","CC","red","Day21"
"305","GO:0070436",0.0267097370349061,1,1,1,"Grb2-EGFR complex","CC","red","Day21"
"56","GO:0005794",0.0271104995826699,0.982436170319911,37,684,"Golgi apparatus","CC","red","Day21"
"54","GO:0005762",0.0273458960549533,0.99596205276205,3,41,"mitochondrial large ribosomal subunit","CC","red","Day21"
"334","GO:0098794",0.0285639407504247,0.990590094508581,7,76,"postsynapse","CC","red","Day21"
"217","GO:0042025",0.0306998084801082,0.999591855846479,1,7,"host cell nucleus","CC","red","Day21"
"4","GO:0000243",0.0311962172155044,0.998097712247747,2,5,"commitment complex","CC","red","Day21"
"140","GO:0016442",0.0314748983580106,0.998071335097105,2,5,"RISC complex","CC","red","Day21"
"172","GO:0031461",0.0320801042952413,0.997732297054556,2,7,"cullin-RING ubiquitin ligase complex","CC","red","Day21"
"322","GO:0072492",0.0331764196672381,0.999720563774295,1,2,"host cell mitochondrial intermembrane space","CC","red","Day21"
"314","GO:0071004",0.0346783208698375,0.994919318221976,3,14,"U2-type prespliceosome","CC","red","Day21"
"224","GO:0043025",0.0384327632809054,0.977307418965029,23,345,"neuronal cell body","CC","red","Day21"
"184","GO:0032300",0.0385523445418879,0.997358059845032,2,5,"mismatch repair complex","CC","red","Day21"
"126","GO:0012506",0.0386486441377423,0.994024572793919,3,15,"vesicle membrane","CC","red","Day21"
"5","GO:0000408",0.0390758814144799,0.999482707498705,1,3,"EKC/KEOPS complex","CC","red","Day21"
"44","GO:0005643",0.0394988378953258,0.989213915133436,5,40,"nuclear pore","CC","red","Day21"
"15","GO:0001650",0.0399459187387149,0.987347043992241,6,55,"fibrillar center","CC","red","Day21"
"49","GO:0005730",0.0405516816642481,0.97483728806905,27,443,"nucleolus","CC","red","Day21"
"46","GO:0005664",0.0414360010703946,0.99662951253289,2,7,"nuclear origin of replication recognition complex","CC","red","Day21"
"173","GO:0031464",0.0419753034635837,0.996435322403041,2,8,"Cul4A-RING E3 ubiquitin ligase complex","CC","red","Day21"
"379","GO:1990904",0.0425996306977759,0.983454791250168,8,91,"ribonucleoprotein complex","CC","red","Day21"
"2","GO:0000118",0.0455767477180557,0.989565502507032,4,24,"histone deacetylase complex","CC","red","Day21"
"199","GO:0034364",0.0463774113496788,0.995460028229618,2,13,"high-density lipoprotein particle","CC","red","Day21"
"170","GO:0031307",0.0477082591234646,0.995534666520904,2,9,"integral component of mitochondrial outer membrane","CC","red","Day21"
"166","GO:0031097",0.0478830257424882,1,1,1,"medial cortex","CC","red","Day21"
"26","GO:0003677",0.00188271487290247,0.998935376139704,42,827,"DNA binding","MF","red","Day21"
"144","GO:0017056",0.0022627362425095,0.999729762722618,5,17,"structural constituent of nuclear pore","MF","red","Day21"
"182","GO:0032217",0.00260603239729675,1,2,2,"riboflavin transmembrane transporter activity","MF","red","Day21"
"145","GO:0017075",0.00269134261897473,0.999753288876628,4,15,"syntaxin-1 binding","MF","red","Day21"
"128","GO:0015179",0.00309085839943375,0.999705438395173,4,15,"L-amino acid transmembrane transporter activity","MF","red","Day21"
"105","GO:0008440",0.00352687720797909,1,2,2,"inositol-1,4,5-trisphosphate 3-kinase activity","MF","red","Day21"
"146","GO:0017108",0.00487671301989142,0.99972446769888,3,7,"5'-flap endonuclease activity","MF","red","Day21"
"223","GO:0043008",0.00538838572628616,0.999920647516703,2,3,"ATP-dependent protein binding","MF","red","Day21"
"211","GO:0035851",0.00570275119187311,1,1,1,"Krueppel-associated box domain binding","MF","red","Day21"
"30","GO:0003729",0.00580538407908513,0.998167488526056,10,88,"mRNA binding","MF","red","Day21"
"142","GO:0016857",0.00580898011782536,1,1,1,"racemase and epimerase activity, acting on carbohydrates and derivatives","MF","red","Day21"
"264","GO:0047464",0.00580898011782536,1,1,1,"heparosan-N-sulfate-glucuronate 5-epimerase activity","MF","red","Day21"
"280","GO:0050379",0.00580898011782536,1,1,1,"UDP-glucuronate 5'-epimerase activity","MF","red","Day21"
"333","GO:0098531",0.00590596320568138,1,1,1,"ligand-activated transcription factor activity","MF","red","Day21"
"262","GO:0046873",0.00647224707600433,1,2,2,"metal ion transmembrane transporter activity","MF","red","Day21"
"41","GO:0005524",0.00725203225688636,0.994878323104089,85,1472,"ATP binding","MF","red","Day21"
"35","GO:0004518",0.00734903654391751,0.998973664709313,4,53,"nuclease activity","MF","red","Day21"
"261","GO:0046872",0.00859644429551149,0.993809796424625,91,1937,"metal ion binding","MF","red","Day21"
"151","GO:0019187",0.00863598867425843,0.999975079587275,1,3,"beta-1,4-mannosyltransferase activity","MF","red","Day21"
"139","GO:0016409",0.00882620984300544,0.999268306473926,3,11,"palmitoyltransferase activity","MF","red","Day21"
"265","GO:0047485",0.00954273144345337,0.997522366583064,7,53,"protein N-terminus binding","MF","red","Day21"
"174","GO:0031625",0.0102268537532425,0.995864828006241,13,158,"ubiquitin protein ligase binding","MF","red","Day21"
"222","GO:0042803",0.010492881294753,0.993750836052385,35,561,"protein homodimerization activity","MF","red","Day21"
"240","GO:0044877",0.0126001589410242,0.994200296654412,16,237,"protein-containing complex binding","MF","red","Day21"
"234","GO:0043621",0.0129260792761095,0.996528187040042,7,39,"protein self-association","MF","red","Day21"
"100","GO:0008142",0.0141288020070025,0.999933132925903,1,3,"oxysterol binding","MF","red","Day21"
"181","GO:0032137",0.0145123504741912,0.999638783782802,2,3,"guanine/thymine mispair binding","MF","red","Day21"
"312","GO:0070976",0.0147566280839845,0.999227737685468,2,12,"TIR domain binding","MF","red","Day21"
"28","GO:0003712",0.0148258852774216,0.996267598345632,6,52,"transcription coregulator activity","MF","red","Day21"
"227","GO:0043139",0.0149362984073928,0.99921333631376,2,12,"5'-3' DNA helicase activity","MF","red","Day21"
"347","GO:0140036",0.0175249963006755,0.999323379323748,2,4,"ubiquitin-dependent protein binding","MF","red","Day21"
"33","GO:0004063",0.0177944164952589,0.999023361597235,2,9,"aryldialkylphosphatase activity","MF","red","Day21"
"338","GO:0102007",0.0177944164952589,0.999023361597235,2,9,"acyl-L-homoserine-lactone lactonohydrolase activity","MF","red","Day21"
"279","GO:0050277",0.0182528769073173,1,1,1,"sedoheptulokinase activity","MF","red","Day21"
"267","GO:0047874",0.0183258198845393,1,1,1,"dolichyldiphosphatase activity","MF","red","Day21"
"203","GO:0035197",0.0186168539718722,0.999257458015803,2,4,"siRNA binding","MF","red","Day21"
"103","GO:0008327",0.0190162513198789,0.999037905756056,2,6,"methyl-CpG binding","MF","red","Day21"
"198","GO:0034353",0.0203943623430197,1,1,1,"RNA pyrophosphohydrolase activity","MF","red","Day21"
"345","GO:0110152",0.0203943623430197,1,1,1,"RNA NAD-cap (NAD-forming) hydrolase activity","MF","red","Day21"
"40","GO:0005436",0.0212257290773162,1,1,1,"sodium:phosphate symporter activity","MF","red","Day21"
"99","GO:0008139",0.0213754515361589,0.997479398828667,3,12,"nuclear localization sequence binding","MF","red","Day21"
"380","GO:1990931",0.0226876677445561,1,1,1,"RNA N6-methyladenosine dioxygenase activity","MF","red","Day21"
"343","GO:0102567",0.0232768773358298,0.997017375806636,3,16,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","MF","red","Day21"
"344","GO:0102568",0.0232768773358298,0.997017375806636,3,16,"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)","MF","red","Day21"
"236","GO:0043812",0.0243169085152785,0.998879045467089,2,4,"phosphatidylinositol-4-phosphate phosphatase activity","MF","red","Day21"
"141","GO:0016740",0.0247020128235345,0.992849561093249,6,94,"transferase activity","MF","red","Day21"
"34","GO:0004064",0.0247310863412932,0.99832032682888,2,11,"arylesterase activity","MF","red","Day21"
"171","GO:0031402",0.0249306987634404,0.998541054793146,2,6,"sodium ion binding","MF","red","Day21"
"235","GO:0043739",0.0255623534311353,1,1,1,"G/U mismatch-specific uracil-DNA glycosylase activity","MF","red","Day21"
"31","GO:0003924",0.0276660749197408,0.987112312307711,13,248,"GTPase activity","MF","red","Day21"
"288","GO:0051087",0.0305146267045314,0.990853314648098,6,65,"chaperone binding","MF","red","Day21"
"104","GO:0008409",0.0311945789373155,0.997747923777892,2,8,"5'-3' exonuclease activity","MF","red","Day21"
"155","GO:0019706",0.031401855367094,0.995312035687269,3,22,"protein-cysteine S-palmitoyltransferase activity","MF","red","Day21"
"150","GO:0018812",0.0328308559005565,0.999635880775937,1,3,"3-hydroxyacyl-CoA dehydratase activity","MF","red","Day21"
"339","GO:0102158",0.0328308559005565,0.999635880775937,1,3,"very-long-chain 3-hydroxyacyl-CoA dehydratase activity","MF","red","Day21"
"340","GO:0102343",0.0328308559005565,0.999635880775937,1,3,"3-hydroxy-arachidoyl-CoA dehydratase activity","MF","red","Day21"
"341","GO:0102344",0.0328308559005565,0.999635880775937,1,3,"3-hydroxy-behenoyl-CoA dehydratase activity","MF","red","Day21"
"342","GO:0102345",0.0328308559005565,0.999635880775937,1,3,"3-hydroxy-lignoceroyl-CoA dehydratase activity","MF","red","Day21"
"152","GO:0019209",0.0337471172552344,0.997671419495751,2,6,"kinase activator activity","MF","red","Day21"
"32","GO:0003958",0.03394425332114,0.997309619959471,2,10,"NADPH-hemoprotein reductase activity","MF","red","Day21"
"124","GO:0010945",0.0345067806948984,1,1,1,"CoA pyrophosphatase activity","MF","red","Day21"
"302","GO:0061711",0.0361365189104986,0.999667970080219,1,2,"N(6)-L-threonylcarbamoyladenine synthase activity","MF","red","Day21"
"29","GO:0003714",0.0376700925222291,0.984764312873601,9,101,"transcription corepressor activity","MF","red","Day21"
"39","GO:0005175",0.0397218491719721,1,1,1,"CD27 receptor binding","MF","red","Day21"
"38","GO:0004844",0.0398213136473505,0.999462599444172,1,3,"uracil DNA N-glycosylase activity","MF","red","Day21"
"108","GO:0008893",0.0400648587610323,0.999591030166589,1,2,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity","MF","red","Day21"
"278","GO:0050211",0.0413544622396272,1,1,1,"procollagen galactosyltransferase activity","MF","red","Day21"
"263","GO:0046983",0.0418201281052414,0.984793042749688,7,144,"protein dimerization activity","MF","red","Day21"
"36","GO:0004648",0.0428979788190317,1,1,1,"O-phospho-L-serine:2-oxoglutarate aminotransferase activity","MF","red","Day21"
"143","GO:0016890",0.0435898617072387,1,1,1,"site-specific endodeoxyribonuclease activity, specific for altered base","MF","red","Day21"
"293","GO:0051380",0.0440607407505327,0.999259330057873,1,4,"norepinephrine binding","MF","red","Day21"
"266","GO:0047710",0.0477885951522728,1,1,1,"bis(5'-adenosyl)-triphosphatase activity","MF","red","Day21"
"98","GO:0008094",0.0480006860528451,0.991657196143598,3,19,"DNA-dependent ATPase activity","MF","red","Day21"
"209","GO:0035598",0.0488797201755525,1,1,1,"N6-threonylcarbomyladenosine methylthiotransferase activity","MF","red","Day21"
"303","GO:0061712",0.0488797201755525,1,1,1,"tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase","MF","red","Day21"
"37","GO:0004674",0.0490461824311312,0.970360933791816,23,304,"protein serine/threonine kinase activity","MF","red","Day21"
"27","GO:0003691",0.0498800559845568,0.999362871427478,1,2,"double-stranded telomeric DNA binding","MF","red","Day21"
"129","GO:0015321",0.0212257290773162,1,1,1,NA,NA,"red","Day21"
