"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0030245",0.0335098572813686,1,2,2,"cellulose catabolic process","BP"
"GO:0030248",0.0335098572813686,1,2,2,"cellulose binding","MF"
"GO:0030548",0.0330742067434804,1,2,2,"acetylcholine receptor regulator activity","MF"
"GO:0030745",0.033047376648657,1,2,2,"dimethylhistidine N-methyltransferase activity","MF"
"GO:0031084",0.0339868208944786,1,2,2,"BLOC-2 complex","CC"
"GO:0031253",0.0327522806940126,1,2,2,"cell projection membrane","CC"
"GO:0031587",0.0340881141572504,1,2,2,"positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","BP"
"GO:0031670",0.0326320816819804,1,2,2,"cellular response to nutrient","BP"
"GO:0031931",0.0341492192539104,1,2,2,"TORC1 complex","CC"
"GO:0032230",0.0329524332105543,1,2,2,"positive regulation of synaptic transmission, GABAergic","BP"
"GO:0032310",0.0333340732054639,1,2,2,"prostaglandin secretion","BP"
"GO:0032849",0.0329524332105543,1,2,2,"positive regulation of cellular pH reduction","BP"
"GO:0032982",0.0331599629056405,1,2,2,"myosin filament","CC"
"GO:0033499",0.0329050434771203,1,2,2,"galactose catabolic process via UDP-galactose","BP"
"GO:0034597",0.0326798761796784,1,2,2,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity","MF"
"GO:0035258",0.0330381628020821,1,2,2,"steroid hormone receptor binding","MF"
"GO:0035650",0.033856809095163,1,2,2,"AP-1 adaptor complex binding","MF"
"GO:0040026",0.0338162533782422,1,2,2,"positive regulation of vulval development","BP"
"GO:0042045",0.0336577210124278,1,2,2,"epithelial fluid transport","BP"
"GO:0042144",0.033139041366675,1,2,2,"vacuole fusion, non-autophagic","BP"
"GO:0044105",0.0329249180276515,1,2,2,"L-xylulose reductase (NAD+) activity","MF"
"GO:0044232",0.0346943490756356,1,2,2,"organelle membrane contact site","CC"
"GO:0045329",0.0327457275355213,1,2,2,"carnitine biosynthetic process","BP"
"GO:0045636",0.0334601426631982,1,2,2,"positive regulation of melanocyte differentiation","BP"
"GO:0046879",0.0330381628020821,1,2,2,"hormone secretion","BP"
"GO:0048265",0.033286095062632,1,2,2,"response to pain","BP"
"GO:0050038",0.0329249180276515,1,2,2,"L-xylulose reductase (NADP+) activity","MF"
"GO:0050809",0.0340881141572504,1,2,2,"diazepam binding","MF"
"GO:0051583",0.0330561056321538,1,2,2,"dopamine uptake involved in synaptic transmission","BP"
"GO:0051791",0.0334761017483134,1,2,2,"medium-chain fatty acid metabolic process","BP"
"GO:0052650",0.0334770871725115,1,2,2,"NADP-retinol dehydrogenase activity","MF"
"GO:0055059",0.0327211512099745,1,2,2,"asymmetric neuroblast division","BP"
"GO:0060113",0.0323013453354571,1,2,2,"inner ear receptor cell differentiation","BP"
"GO:0060385",0.032572081250076,1,2,2,"axonogenesis involved in innervation","BP"
"GO:0060732",0.0331299610183943,1,2,2,"positive regulation of inositol phosphate biosynthetic process","BP"
"GO:0061470",0.0331447487654441,1,2,2,"T follicular helper cell differentiation","BP"
"GO:0070325",0.0328446190225786,1,2,2,"lipoprotein particle receptor binding","MF"
"GO:0071439",0.0323970483650026,1,2,2,"clathrin complex","CC"
"GO:0090387",0.0331110092897947,1,2,2,"phagolysosome assembly involved in apoptotic cell clearance","BP"
"GO:0090673",0.0334601426631982,1,2,2,"endothelial cell-matrix adhesion","BP"
"GO:0097227",0.0324218819613484,1,2,2,"sperm annulus","CC"
"GO:0140077",0.0330381628020821,1,2,2,"positive regulation of lipoprotein transport","BP"
"GO:0140318",0.0330381628020821,1,2,2,"protein transporter activity","MF"
"GO:1900223",0.0328446190225786,1,2,2,"positive regulation of amyloid-beta clearance","BP"
"GO:1901029",0.0333355347416877,1,2,2,"negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","BP"
"GO:1902083",0.0334762327427465,1,2,2,"negative regulation of peptidyl-cysteine S-nitrosylation","BP"
"GO:1902774",0.0329278061745922,1,2,2,"late endosome to lysosome transport","BP"
"GO:1902954",0.0336026058901764,1,2,2,"regulation of early endosome to recycling endosome transport","BP"
"GO:1903393",0.0335160933402078,1,2,2,"positive regulation of adherens junction organization","BP"
"GO:1903422",0.0338249607010279,1,2,2,"negative regulation of synaptic vesicle recycling","BP"
"GO:1903553",0.0333044710231378,1,2,2,"positive regulation of extracellular exosome assembly","BP"
"GO:1903599",0.0340881141572504,1,2,2,"positive regulation of autophagy of mitochondrion","BP"
"GO:1904580",0.0340881141572504,1,2,2,"regulation of intracellular mRNA localization","BP"
"GO:1904743",0.0326320816819804,1,2,2,"negative regulation of telomeric DNA binding","BP"
"GO:1905049",0.0328446190225786,1,2,2,"negative regulation of metallopeptidase activity","BP"
"GO:1905337",0.0340881141572504,1,2,2,"positive regulation of aggrephagy","BP"
"GO:1905505",0.0340881141572504,1,2,2,"positive regulation of motile cilium assembly","BP"
"GO:2000117",0.0340881141572504,1,2,2,"negative regulation of cysteine-type endopeptidase activity","BP"
