"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"238","GO:0042769",0.0321685199534195,0.997423544204577,2,13,"DNA damage response, detection of DNA damage","BP","pink","Day21"
"278","GO:0046330",0.0324004923405158,0.994967918140493,3,32,"positive regulation of JNK cascade","BP","pink","Day21"
"343","GO:0070857",0.0324130450314336,0.999733593677448,1,2,"regulation of bile acid biosynthetic process","BP","pink","Day21"
"23","GO:0002183",0.032500958297326,0.999732134484627,1,2,"cytoplasmic translational initiation","BP","pink","Day21"
"414","GO:2000377",0.0332138281967505,0.99722730711197,2,16,"regulation of reactive oxygen species metabolic process","BP","pink","Day21"
"264","GO:0045348",0.0336004107451581,0.999618783473655,1,3,"positive regulation of MHC class II biosynthetic process","BP","pink","Day21"
"243","GO:0043086",0.0348673018136908,0.997082793565211,2,13,"negative regulation of catalytic activity","BP","pink","Day21"
"89","GO:0007346",0.035561596527951,0.994243846505222,3,35,"regulation of mitotic cell cycle","BP","pink","Day21"
"67","GO:0006231",0.03571199880338,0.999676055944138,1,2,"dTMP biosynthetic process","BP","pink","Day21"
"180","GO:0032868",0.0361073367214427,0.994103270819893,3,37,"response to insulin","BP","pink","Day21"
"419","GO:2000619",0.0367690662255113,0.99965640771807,1,2,"negative regulation of histone H4-K16 acetylation","BP","pink","Day21"
"171","GO:0032534",0.0374299398996145,0.99964382419487,1,2,"regulation of microvillus assembly","BP","pink","Day21"
"109","GO:0010608",0.037455246426741,0.996625054723593,2,18,"posttranscriptional regulation of gene expression","BP","pink","Day21"
"170","GO:0032481",0.0376131706050855,0.996572962679196,2,20,"positive regulation of type I interferon production","BP","pink","Day21"
"299","GO:0051260",0.0376901026504997,0.987921246349042,6,121,"protein homooligomerization","BP","pink","Day21"
"281","GO:0046580",0.0380553779338503,0.996660877212498,2,13,"negative regulation of Ras protein signal transduction","BP","pink","Day21"
"166","GO:0032228",0.0383500494081869,0.996657734918678,2,12,"regulation of synaptic transmission, GABAergic","BP","pink","Day21"
"90","GO:0007569",0.0388969402966031,0.996441153502839,2,17,"cell aging","BP","pink","Day21"
"263","GO:0045345",0.0392825973436043,0.999607317338586,1,2,"positive regulation of MHC class I biosynthetic process","BP","pink","Day21"
"219","GO:0036462",0.0400469185585167,0.999591726677856,1,2,"TRAIL-activated apoptotic signaling pathway","BP","pink","Day21"
"115","GO:0014065",0.0402883653366182,0.996290233367656,2,15,"phosphatidylinositol 3-kinase signaling","BP","pink","Day21"
"338","GO:0070536",0.0405121544258699,0.99617263701168,2,19,"protein K63-linked deubiquitination","BP","pink","Day21"
"15","GO:0001710",0.0408553951555339,0.999574898048014,1,2,"mesodermal cell fate commitment","BP","pink","Day21"
"143","GO:0021512",0.0408553951555339,0.999574898048014,1,2,"spinal cord anterior/posterior patterning","BP","pink","Day21"
"223","GO:0039015",0.0408553951555339,0.999574898048014,1,2,"cell proliferation involved in pronephros development","BP","pink","Day21"
"256","GO:0044332",0.0408553951555339,0.999574898048014,1,2,"Wnt signaling pathway involved in dorsal/ventral axis specification","BP","pink","Day21"
"319","GO:0060823",0.0408553951555339,0.999574898048014,1,2,"canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation","BP","pink","Day21"
"320","GO:0060896",0.0408553951555339,0.999574898048014,1,2,"neural plate pattern specification","BP","pink","Day21"
"421","GO:2000742",0.0408553951555339,0.999574898048014,1,2,"regulation of anterior head development","BP","pink","Day21"
"13","GO:0001672",0.0408962920136787,0.999574037548609,1,2,"regulation of chromatin assembly or disassembly","BP","pink","Day21"
"382","GO:1900034",0.0412647532052429,0.996215582754779,2,13,"regulation of cellular response to heat","BP","pink","Day21"
"405","GO:1990168",0.0412663374251833,0.999422969540917,1,3,"protein K33-linked deubiquitination","BP","pink","Day21"
"181","GO:0032970",0.0425438545468673,0.99953863217083,1,2,"regulation of actin filament-based process","BP","pink","Day21"
"331","GO:0070236",0.0428518619657944,0.999531852950458,1,2,"negative regulation of activation-induced cell death of T cells","BP","pink","Day21"
"296","GO:0051091",0.0432397843809343,0.989692700169308,4,61,"positive regulation of DNA-binding transcription factor activity","BP","pink","Day21"
"395","GO:1902916",0.0439992724341656,0.999262006055871,1,4,"positive regulation of protein polyubiquitination","BP","pink","Day21"
"28","GO:0002634",0.0440917267618937,0.999504052079128,1,2,"regulation of germinal center formation","BP","pink","Day21"
"192","GO:0034140",0.0441025320122563,0.999503806193405,1,2,"negative regulation of toll-like receptor 3 signaling pathway","BP","pink","Day21"
"29","GO:0002637",0.0444815705374249,0.99924558147231,1,4,"regulation of immunoglobulin production","BP","pink","Day21"
"260","GO:0045084",0.0451089806311079,0.999309282735874,1,3,"positive regulation of interleukin-12 biosynthetic process","BP","pink","Day21"
"167","GO:0032259",0.0467083982266631,0.988514869175131,4,75,"methylation","BP","pink","Day21"
"282","GO:0046683",0.0470530444239532,0.999434327986777,1,2,"response to organophosphorus","BP","pink","Day21"
"363","GO:0090335",0.0470672706017885,0.999433981697304,1,2,"regulation of brown fat cell differentiation","BP","pink","Day21"
"160","GO:0031998",0.0476842090252863,0.9992272500572,1,3,"regulation of fatty acid beta-oxidation","BP","pink","Day21"
"158","GO:0031937",0.0484462069375809,0.999399900449826,1,2,"positive regulation of chromatin silencing","BP","pink","Day21"
"354","GO:0071900",0.0484687545329819,0.999399334685164,1,2,"regulation of protein serine/threonine kinase activity","BP","pink","Day21"
"322","GO:0061433",0.0485732952439964,0.999396707976632,1,2,"cellular response to caloric restriction","BP","pink","Day21"
"337","GO:0070446",0.0485732952439964,0.999396707976632,1,2,"negative regulation of oligodendrocyte progenitor proliferation","BP","pink","Day21"
"423","GO:2000777",0.0485732952439964,0.999396707976632,1,2,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia","BP","pink","Day21"
"221","GO:0036514",0.0486928976429673,0.999393695618675,1,2,"dopaminergic neuron axon guidance","BP","pink","Day21"
"222","GO:0036515",0.0486928976429673,0.999393695618675,1,2,"serotonergic neuron axon guidance","BP","pink","Day21"
"422","GO:2000757",0.0492355533162143,0.999379931407121,1,2,"negative regulation of peptidyl-lysine acetylation","BP","pink","Day21"
"137","GO:0019048",0.0492882452476093,0.999173775355578,1,3,"modulation by virus of host process","BP","pink","Day21"
"400","GO:1905461",0.0492886332560304,0.99937857655143,1,2,"positive regulation of vascular associated smooth muscle cell apoptotic process","BP","pink","Day21"
"205","GO:0035006",0.0493992595533723,0.9993757479614,1,2,"melanization defense response","BP","pink","Day21"
"305","GO:0060061",0.0498824897437353,0.999153500077454,1,3,"Spemann organizer formation","BP","pink","Day21"
"62","GO:0005737",4.50361783387567e-09,1,116,3388,"cytoplasm","CC","pink","Day21"
"59","GO:0005634",1.41779849195324e-05,0.999992139741963,96,3216,"nucleus","CC","pink","Day21"
"65","GO:0005829",0.000127232093011078,0.999925494089802,76,2336,"cytosol","CC","pink","Day21"
"153","GO:0031380",0.000413439193830468,0.99998961294697,3,8,"nuclear RNA-directed RNA polymerase complex","CC","pink","Day21"
"7","GO:0000790",0.000492075441991033,0.99987724170981,11,161,"nuclear chromatin","CC","pink","Day21"
"151","GO:0031265",0.00146119272379907,0.999989043452941,2,3,"CD95 death-inducing signaling complex","CC","pink","Day21"
"369","GO:0097342",0.00326657297950876,0.999947821458612,2,4,"ripoptosome","CC","pink","Day21"
"66","GO:0005845",0.00385625348402691,0.999932895377476,2,4,"mRNA cap binding complex","CC","pink","Day21"
"201","GO:0034451",0.00414023798941191,0.999344372830661,5,57,"centriolar satellite","CC","pink","Day21"
"342","GO:0070852",0.00674821619201895,0.999783503035072,2,8,"cell body fiber","CC","pink","Day21"
"61","GO:0005730",0.00964958343359482,0.99544216315445,18,443,"nucleolus","CC","pink","Day21"
"101","GO:0009506",0.0110819278311653,0.999508325335796,2,11,"plasmodesma","CC","pink","Day21"
"5","GO:0000775",0.0123369573157921,0.998037664132702,4,38,"chromosome, centromeric region","CC","pink","Day21"
"213","GO:0035631",0.0170219362397553,0.999088549911289,2,9,"CD40 receptor complex","CC","pink","Day21"
"105","GO:0009898",0.0179373614186567,0.996747205329937,4,56,"cytoplasmic side of plasma membrane","CC","pink","Day21"
"348","GO:0071212",0.0218493737665396,1,1,1,"subsynaptic reticulum","CC","pink","Day21"
"373","GO:0098559",0.0248770358332162,0.999843675896368,1,2,"cytoplasmic side of early endosome membrane","CC","pink","Day21"
"374","GO:0098560",0.0248770358332162,0.999843675896368,1,2,"cytoplasmic side of late endosome membrane","CC","pink","Day21"
"370","GO:0097456",0.0254192194152244,1,1,1,"terminal loop","CC","pink","Day21"
"106","GO:0010009",0.0268081227242697,1,1,1,"cytoplasmic side of endosome membrane","CC","pink","Day21"
"156","GO:0031533",0.0281489388136473,1,1,1,"mRNA cap methyltransferase complex","CC","pink","Day21"
"6","GO:0000786",0.031365693787329,0.997461310938534,2,16,"nucleosome","CC","pink","Day21"
"60","GO:0005720",0.0324605871728569,0.997387408716501,2,13,"nuclear heterochromatin","CC","pink","Day21"
"236","GO:0042567",0.0340143218806228,0.999706379810827,1,2,"insulin-like growth factor ternary complex","CC","pink","Day21"
"371","GO:0097542",0.0344054403136971,0.9971735217691,2,12,"ciliary tip","CC","pink","Day21"
"63","GO:0005811",0.0352773729340529,0.994290684561942,3,37,"lipid droplet","CC","pink","Day21"
"152","GO:0031306",0.0372639307684672,0.999647006823506,1,2,"intrinsic component of mitochondrial outer membrane","CC","pink","Day21"
"155","GO:0031499",0.0393731691639804,0.999605486024087,1,2,"TRAMP complex","CC","pink","Day21"
"375","GO:0098574",0.0401511090176567,0.999454016301035,1,3,"cytoplasmic side of lysosomal membrane","CC","pink","Day21"
"207","GO:0035101",0.0409001218023504,0.999573956921598,1,2,"FACT complex","CC","pink","Day21"
"186","GO:0033553",0.0427448930993151,0.999534213055211,1,2,"rDNA heterochromatin","CC","pink","Day21"
"365","GO:0090734",0.0430376722568244,0.995923616462978,2,14,"site of DNA damage","CC","pink","Day21"
"64","GO:0005819",0.0469933781097753,0.986114950136376,5,85,"spindle","CC","pink","Day21"
"247","GO:0043219",0.0485732952439964,0.999396707976632,1,2,"lateral loop","CC","pink","Day21"
"407","GO:1990316",0.0488957625759632,0.999187028822945,1,3,"Atg1/ULK1 kinase complex","CC","pink","Day21"
"52","GO:0004842",1.16725721229223e-11,1,27,287,"ubiquitin-protein transferase activity","MF","pink","Day21"
"41","GO:0003950",1.25961347433858e-11,1,14,56,"NAD+ ADP-ribosyltransferase activity","MF","pink","Day21"
"408","GO:1990404",6.41005820067552e-09,0.999999999562874,11,49,"protein ADP-ribosylase activity","MF","pink","Day21"
"334","GO:0070403",2.86246520447686e-07,0.999999979345722,9,39,"NAD+ binding","MF","pink","Day21"
"96","GO:0008270",2.83973108911312e-05,0.999988732124868,31,731,"zinc ion binding","MF","pink","Day21"
"9","GO:0000981",0.000175794893102927,0.999954865800235,13,217,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF","pink","Day21"
"10","GO:0001228",0.000394349446619668,0.999904378447065,11,152,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF","pink","Day21"
"132","GO:0016887",0.000659242382940992,0.999795228134652,14,219,"ATPase activity","MF","pink","Day21"
"257","GO:0044389",0.000740946489796696,0.999949419468918,4,21,"ubiquitin-like protein ligase binding","MF","pink","Day21"
"43","GO:0004386",0.000750530878803463,0.999922983699435,5,32,"helicase activity","MF","pink","Day21"
"46","GO:0004540",0.00112245342445155,0.999958204906026,3,9,"ribonuclease activity","MF","pink","Day21"
"283","GO:0046872",0.00115412590727,0.999311203118495,57,1937,"metal ion binding","MF","pink","Day21"
"251","GO:0043426",0.0014268343816636,0.999989430471039,2,3,"MRF binding","MF","pink","Day21"
"218","GO:0035877",0.00146119272379907,0.999989043452941,2,3,"death effector domain binding","MF","pink","Day21"
"37","GO:0003714",0.0016777064889695,0.999629041609807,8,101,"transcription corepressor activity","MF","pink","Day21"
"120","GO:0015193",0.00184472750329053,0.99998441388471,2,3,"L-proline transmembrane transporter activity","MF","pink","Day21"
"357","GO:0072570",0.00192222624399194,0.999983412584302,2,3,"ADP-D-ribose binding","MF","pink","Day21"
"134","GO:0017136",0.00195567382219812,0.999982973886598,2,3,"NAD-dependent histone deacetylase activity","MF","pink","Day21"
"56","GO:0005164",0.00280110571783001,0.999841076427755,3,13,"tumor necrosis factor receptor binding","MF","pink","Day21"
"38","GO:0003725",0.00317983955528177,0.999531178392823,5,48,"double-stranded RNA binding","MF","pink","Day21"
"233","GO:0042393",0.0031821000472494,0.99931183901879,7,82,"histone binding","MF","pink","Day21"
"323","GO:0061578",0.00349077226922435,0.999933104258112,2,5,"Lys63-specific deubiquitinase activity","MF","pink","Day21"
"131","GO:0016740",0.00383605525704573,0.999255826796382,6,94,"transferase activity","MF","pink","Day21"
"203","GO:0034979",0.0057792820117019,0.999856282299594,2,5,"NAD-dependent protein deacetylase activity","MF","pink","Day21"
"133","GO:0017017",0.00654950052917928,0.99980073111935,2,7,"MAP kinase tyrosine/serine/threonine phosphatase activity","MF","pink","Day21"
"94","GO:0008138",0.00757921978075578,0.999339688625038,3,21,"protein tyrosine/serine/threonine phosphatase activity","MF","pink","Day21"
"21","GO:0002039",0.00979043501975528,0.998524642743687,4,48,"p53 binding","MF","pink","Day21"
"54","GO:0005125",0.0110581891176499,0.998867998376083,3,27,"cytokine activity","MF","pink","Day21"
"409","GO:1990825",0.0128685862099543,0.999421639047102,2,8,"sequence-specific mRNA binding","MF","pink","Day21"
"372","GO:0097677",0.0137414128885939,0.998502833803468,3,22,"STAT family protein binding","MF","pink","Day21"
"53","GO:0004857",0.0153050598185581,0.99825669629792,3,23,"enzyme inhibitor activity","MF","pink","Day21"
"367","GO:0097153",0.0155880671330439,0.999161291056614,2,12,"cysteine-type endopeptidase activity involved in apoptotic process","MF","pink","Day21"
"36","GO:0003700",0.0156635551354804,0.993229505544606,13,340,"DNA-binding transcription factor activity","MF","pink","Day21"
"39","GO:0003727",0.0164101020985354,0.998089569720706,3,22,"single-stranded RNA binding","MF","pink","Day21"
"187","GO:0033558",0.0169960120829092,0.9991151689059,2,8,"protein deacetylase activity","MF","pink","Day21"
"142","GO:0019899",0.0176743075062853,0.992870636178346,11,252,"enzyme binding","MF","pink","Day21"
"98","GO:0008476",0.0185138122039813,1,1,1,"protein-tyrosine sulfotransferase activity","MF","pink","Day21"
"333","GO:0070379",0.0218493737665396,1,1,1,"high mobility group box 1 binding","MF","pink","Day21"
"157","GO:0031625",0.0218779866233396,0.992419114701625,8,158,"ubiquitin protein ligase binding","MF","pink","Day21"
"92","GO:0008047",0.0221297127880272,0.997056594690879,3,28,"enzyme activator activity","MF","pink","Day21"
"49","GO:0004731",0.0223938940733109,1,1,1,"purine-nucleoside phosphorylase activity","MF","pink","Day21"
"130","GO:0016684",0.0233900932138515,1,1,1,"oxidoreductase activity, acting on peroxide as acceptor","MF","pink","Day21"
"159","GO:0031996",0.0245912160530088,0.998295385837219,2,13,"thioesterase binding","MF","pink","Day21"
"4","GO:0000334",0.0261412318240817,1,1,1,"3-hydroxyanthranilate 3,4-dioxygenase activity","MF","pink","Day21"
"99","GO:0009378",0.0264590628237189,0.998033750779527,2,17,"four-way junction helicase activity","MF","pink","Day21"
"55","GO:0005133",0.026568946763275,1,1,1,"interferon-gamma receptor binding","MF","pink","Day21"
"379","GO:0106137",0.026568946763275,1,1,1,"IkappaB kinase complex binding","MF","pink","Day21"
"58","GO:0005524",0.0275574918870277,0.981579960266862,43,1472,"ATP binding","MF","pink","Day21"
"40","GO:0003877",0.0278001923662867,1,1,1,"ATP adenylyltransferase activity","MF","pink","Day21"
"51","GO:0004824",0.0278001923662867,1,1,1,"lysine-tRNA ligase activity","MF","pink","Day21"
"326","GO:0061666",0.0278257944891322,1,1,1,"UFM1 ligase activity","MF","pink","Day21"
"378","GO:0102521",0.0280370142414545,1,1,1,"tRNA-4-demethylwyosine synthase activity","MF","pink","Day21"
"292","GO:0050080",0.0281202626447972,1,1,1,"malonyl-CoA decarboxylase activity","MF","pink","Day21"
"44","GO:0004482",0.0281489388136473,1,1,1,"mRNA (guanine-N7-)-methyltransferase activity","MF","pink","Day21"
"285","GO:0046969",0.028161977544412,1,1,1,"NAD-dependent histone deacetylase activity (H3-K9 specific)","MF","pink","Day21"
"406","GO:1990254",0.028161977544412,1,1,1,"keratin filament binding","MF","pink","Day21"
"188","GO:0034041",0.0281639278727523,1,1,1,"ATPase-coupled sterol transmembrane transporter activity","MF","pink","Day21"
"45","GO:0004484",0.0281639278727539,1,1,1,"mRNA guanylyltransferase activity","MF","pink","Day21"
"95","GO:0008192",0.0281639278727539,1,1,1,"RNA guanylyltransferase activity","MF","pink","Day21"
"293","GO:0050355",0.0281639278727539,1,1,1,"triphosphatase activity","MF","pink","Day21"
"339","GO:0070568",0.028163927872754,1,1,1,"guanylyltransferase activity","MF","pink","Day21"
"179","GO:0032813",0.0281639278727777,1,1,1,"tumor necrosis factor receptor superfamily binding","MF","pink","Day21"
"268","GO:0045569",0.0281639278727777,1,1,1,"TRAIL binding","MF","pink","Day21"
"50","GO:0004799",0.0281639278727857,1,1,1,"thymidylate synthase activity","MF","pink","Day21"
"118","GO:0015038",0.0285250730041195,0.999691869539081,1,4,"glutathione disulfide oxidoreductase activity","MF","pink","Day21"
"325","GO:0061654",0.0305797379642102,0.999763100733377,1,2,"NEDD8 conjugating enzyme activity","MF","pink","Day21"
"35","GO:0003677",0.0306083743839967,0.982251438066787,23,827,"DNA binding","MF","pink","Day21"
"150","GO:0031177",0.0312147493406501,0.997464905630756,2,17,"phosphopantetheine binding","MF","pink","Day21"
"107","GO:0010385",0.032848279284558,0.999635784263084,1,3,"double-stranded methylated DNA binding","MF","pink","Day21"
"146","GO:0030544",0.0330266697035915,0.994757679715214,3,42,"Hsp70 protein binding","MF","pink","Day21"
"206","GO:0035035",0.0339872458139348,0.997195588132347,2,13,"histone acetyltransferase binding","MF","pink","Day21"
"3","GO:0000215",0.0340288634177527,0.999706126507059,1,2,"tRNA 2'-phosphotransferase activity","MF","pink","Day21"
"404","GO:1990050",0.034902347955842,0.999690707084178,1,2,"phosphatidic acid transfer activity","MF","pink","Day21"
"42","GO:0004132",0.035652087482992,0.999677151905543,1,2,"dCMP deaminase activity","MF","pink","Day21"
"401","GO:1905773",0.0397633425726193,0.99939836130744,1,4,"8-hydroxy-2'-deoxyguanosine DNA binding","MF","pink","Day21"
"119","GO:0015171",0.0400805482164934,0.996348688028897,2,14,"amino acid transmembrane transporter activity","MF","pink","Day21"
"97","GO:0008447",0.0408932686428173,0.999574101192926,1,2,"L-ascorbate oxidase activity","MF","pink","Day21"
"8","GO:0000978",0.0410214370917924,0.982888462120294,9,221,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF","pink","Day21"
"340","GO:0070628",0.0411171941686588,0.996171574448479,2,15,"proteasome binding","MF","pink","Day21"
"57","GO:0005328",0.0411935411690727,0.993002559253178,3,30,"neurotransmitter:sodium symporter activity","MF","pink","Day21"
"258","GO:0044729",0.0414990340882407,0.999416381200357,1,3,"hemi-methylated DNA-binding","MF","pink","Day21"
"196","GO:0034336",0.0429587716598735,0.999529488059505,1,2,"misfolded RNA binding","MF","pink","Day21"
"93","GO:0008134",0.0444583265478573,0.982321120160554,8,186,"transcription factor binding","MF","pink","Day21"
"48","GO:0004709",0.0462375660410554,0.99544465251578,2,14,"MAP kinase kinase kinase activity","MF","pink","Day21"
"47","GO:0004651",0.0482365669249853,0.999405147659296,1,2,"polynucleotide 5'-phosphatase activity","MF","pink","Day21"
"286","GO:0046970",0.0485732952439964,0.999396707976632,1,2,"NAD-dependent histone deacetylase activity (H4-K16 specific)","MF","pink","Day21"
"147","GO:0030702",0.00041654501121411,0.999989507802212,3,8,NA,NA,"pink","Day21"
"255","GO:0044212",0.0207087940919596,0.994247396243535,6,96,NA,NA,"pink","Day21"
"69","GO:0006343",0.028161977544412,1,1,1,NA,NA,"pink","Day21"
"70","GO:0006344",0.028161977544412,1,1,1,NA,NA,"pink","Day21"
"138","GO:0019088",0.0281639278727857,1,1,1,NA,NA,"pink","Day21"
