"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"119","GO:0010436",0.0103976662176298,0.999648036543234,2,5,"carotenoid dioxygenase activity","MF","brown","Day7"
"249","GO:0050038",0.0105302389188598,0.998939221395158,3,27,"L-xylulose reductase (NADP+) activity","MF","brown","Day7"
"26","GO:0004090",0.0106410904949249,0.998943258872882,3,22,"carbonyl reductase (NADPH) activity","MF","brown","Day7"
"202","GO:0036041",0.0108735114559789,1,1,1,"long-chain fatty acid binding","MF","brown","Day7"
"252","GO:0050543",0.0108735114559789,1,1,1,"icosatetraenoic acid binding","MF","brown","Day7"
"237","GO:0046422",0.0109629369527004,1,1,1,"violaxanthin de-epoxidase activity","MF","brown","Day7"
"23","GO:0003997",0.0123456434794105,0.99960456108196,2,4,"acyl-CoA oxidase activity","MF","brown","Day7"
"247","GO:0048273",0.0130823894954532,0.999567852805716,2,4,"mitogen-activated protein kinase p38 binding","MF","brown","Day7"
"137","GO:0016614",0.0132347958141726,0.998541683090855,3,29,"oxidoreductase activity, acting on CH-OH group of donors","MF","brown","Day7"
"102","GO:0008270",0.0133430676990021,0.991659447590229,39,731,"zinc ion binding","MF","brown","Day7"
"248","GO:0050032",0.0148554742880693,0.999926035842194,1,3,"L-rhamnonate dehydratase activity","MF","brown","Day7"
"183","GO:0032934",0.01528096840692,0.99836509375027,3,14,"sterol binding","MF","brown","Day7"
"205","GO:0036456",0.0164694537440008,1,1,1,"L-methionine-(S)-S-oxide reductase activity","MF","brown","Day7"
"22","GO:0003875",0.0173013436250253,0.999899564752273,1,3,"ADP-ribosylarginine hydrolase activity","MF","brown","Day7"
"105","GO:0008743",0.0178580957136732,1,1,1,"L-threonine 3-dehydrogenase activity","MF","brown","Day7"
"41","GO:0004806",0.0179991545223193,0.997860281262732,3,19,"triglyceride lipase activity","MF","brown","Day7"
"255","GO:0050839",0.0181565354771207,0.993110904648893,10,113,"cell adhesion molecule binding","MF","brown","Day7"
"29","GO:0004175",0.0182023654959157,0.994561304876643,7,66,"endopeptidase activity","MF","brown","Day7"
"330","GO:1990381",0.0187799948985328,0.997803116378539,3,15,"ubiquitin-specific protease binding","MF","brown","Day7"
"103","GO:0008289",0.0189969836488303,0.993202145568102,9,92,"lipid binding","MF","brown","Day7"
"159","GO:0030275",0.0199428151648899,0.999045734027301,2,5,"LRR domain binding","MF","brown","Day7"
"98","GO:0008238",0.0207962393978689,0.9988958254391,2,6,"exopeptidase activity","MF","brown","Day7"
"214","GO:0042626",0.0209338488537796,0.993604990329583,7,59,"ATPase-coupled transmembrane transporter activity","MF","brown","Day7"
"128","GO:0016004",0.0216802828238127,0.99875945288205,2,7,"phospholipase activator activity","MF","brown","Day7"
"168","GO:0030976",0.021824261622392,0.998903766953035,2,5,"thiamine pyrophosphate binding","MF","brown","Day7"
"21","GO:0003857",0.0220112420783441,0.998730242786968,2,7,"3-hydroxyacyl-CoA dehydrogenase activity","MF","brown","Day7"
"329","GO:1905394",0.0248627797874552,0.998546682868393,2,6,"retromer complex binding","MF","brown","Day7"
"147","GO:0019148",0.025467263397486,1,1,1,"D-cysteine desulfhydrase activity","MF","brown","Day7"
"101","GO:0008241",0.0266397949902161,0.998296943222975,2,7,"peptidyl-dipeptidase activity","MF","brown","Day7"
"99","GO:0008239",0.0269377939733215,0.996316755296518,3,17,"dipeptidyl-peptidase activity","MF","brown","Day7"
"28","GO:0004165",0.0272879027292802,0.998232687596176,2,7,"dodecenoyl-CoA delta-isomerase activity","MF","brown","Day7"
"30","GO:0004197",0.0277786194380991,0.990900478553059,7,75,"cysteine-type endopeptidase activity","MF","brown","Day7"
"199","GO:0035651",0.0283894738503903,1,1,1,"AP-3 adaptor complex binding","MF","brown","Day7"
"206","GO:0036461",0.0283894738503903,1,1,1,"BLOC-2 complex binding","MF","brown","Day7"
"238","GO:0046547",0.0291209143145277,1,1,1,"trans-aconitate 3-methyltransferase activity","MF","brown","Day7"
"172","GO:0031404",0.030256551322989,0.99770878543463,2,11,"chloride ion binding","MF","brown","Day7"
"106","GO:0008810",0.030970990662366,0.997960299984506,2,6,"cellulase activity","MF","brown","Day7"
"35","GO:0004497",0.0315148690458498,0.99168650765217,5,65,"monooxygenase activity","MF","brown","Day7"
"34","GO:0004478",0.0316763656315469,1,1,1,"methionine adenosyltransferase activity","MF","brown","Day7"
"32","GO:0004300",0.0316803306915606,0.997887626759383,2,6,"enoyl-CoA hydratase activity","MF","brown","Day7"
"258","GO:0051019",0.0321036734046671,0.99530130795162,3,17,"mitogen-activated protein kinase binding","MF","brown","Day7"
"3","GO:0000287",0.0323543969256328,0.985806182598441,11,146,"magnesium ion binding","MF","brown","Day7"
"158","GO:0030248",0.0342483530202095,0.997397649527548,2,8,"cellulose binding","MF","brown","Day7"
"39","GO:0004620",0.0346454213192,0.997573940592212,2,6,"phospholipase activity","MF","brown","Day7"
"40","GO:0004697",0.0352252726462596,0.997282009270874,2,8,"protein kinase C activity","MF","brown","Day7"
"50","GO:0005534",0.0356115312751896,0.997160898437969,2,9,"galactose binding","MF","brown","Day7"
"44","GO:0005215",0.0380365235931331,0.997047589972069,2,7,"transporter activity","MF","brown","Day7"
"250","GO:0050358",0.0381359561071358,1,1,1,"tropinone reductase activity","MF","brown","Day7"
"169","GO:0030983",0.0388935955754482,0.996943837759067,2,7,"mismatched DNA binding","MF","brown","Day7"
"140","GO:0016787",0.0392269639222697,0.986066002997566,7,95,"hydrolase activity","MF","brown","Day7"
"228","GO:0043739",0.0404710069082124,1,1,1,"G/U mismatch-specific uracil-DNA glycosylase activity","MF","brown","Day7"
"139","GO:0016705",0.0406094058368588,0.993393412355172,3,19,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","brown","Day7"
"36","GO:0004553",0.0417152181022532,0.99310271088667,3,20,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF","brown","Day7"
"38","GO:0004602",0.0427361588189885,0.995998901193211,2,13,"glutathione peroxidase activity","MF","brown","Day7"
"311","GO:0102339",0.0428664272262693,1,1,1,"3-oxo-arachidoyl-CoA reductase activity","MF","brown","Day7"
"312","GO:0102340",0.0428664272262693,1,1,1,"3-oxo-behenoyl-CoA reductase activity","MF","brown","Day7"
"313","GO:0102341",0.0428664272262693,1,1,1,"3-oxo-lignoceroyl-CoA reductase activity","MF","brown","Day7"
"314","GO:0102342",0.0428664272262693,1,1,1,"3-oxo-cerotoyl-CoA reductase activity","MF","brown","Day7"
"176","GO:0032142",0.0431180331281129,1,1,1,"single guanine insertion binding","MF","brown","Day7"
"177","GO:0032143",0.0431180331281129,1,1,1,"single thymine insertion binding","MF","brown","Day7"
"300","GO:0090409",0.0433704107250923,1,1,1,"malonyl-CoA synthetase activity","MF","brown","Day7"
"141","GO:0016791",0.0439974279910748,0.992499751830933,3,22,"phosphatase activity","MF","brown","Day7"
"24","GO:0004013",0.0441286132567349,1,1,1,"adenosylhomocysteinase activity","MF","brown","Day7"
"134","GO:0016401",0.0442728167048293,1,1,1,"palmitoyl-CoA oxidase activity","MF","brown","Day7"
"27","GO:0004092",0.0443782886999462,1,1,1,"carnitine O-acetyltransferase activity","MF","brown","Day7"
"107","GO:0009045",0.0445324594054316,1,1,1,"xylose isomerase activity","MF","brown","Day7"
"282","GO:0070539",0.0447089108584303,0.999489379360686,1,2,"linoleic acid binding","MF","brown","Day7"
"283","GO:0070540",0.0447089108584303,0.999489379360686,1,2,"stearic acid binding","MF","brown","Day7"
"266","GO:0051998",0.0447566499627086,1,1,1,"protein carboxyl O-methyltransferase activity","MF","brown","Day7"
"96","GO:0008113",0.0456964072447543,0.999466300808855,1,2,"peptide-methionine (S)-S-oxide reductase activity","MF","brown","Day7"
"104","GO:0008430",0.0480479768646454,0.999117486013521,1,4,"selenium binding","MF","brown","Day7"
"47","GO:0005484",0.0483135200247134,0.991417037751942,3,23,"SNAP receptor activity","MF","brown","Day7"
"268","GO:0052692",0.0491240941555753,1,1,1,"raffinose alpha-galactosidase activity","MF","brown","Day7"
"46","GO:0005324",0.0496080364133116,0.995253618868159,2,9,"long-chain fatty acid transporter activity","MF","brown","Day7"
"316","GO:1900165",6.28637452700786e-05,0.999996397438088,5,23,NA,NA,"brown","Day7"
"253","GO:0050715",7.78945220645504e-05,0.999995211737229,5,27,NA,NA,"brown","Day7"
"270","GO:0055114",0.00108625555833094,0.999663011460074,13,153,NA,NA,"brown","Day7"
"145","GO:0017137",0.0177588788482878,0.993735450888636,9,86,NA,NA,"brown","Day7"
"56","GO:0005623",0.0377598216618076,0.975005773896384,36,696,NA,NA,"brown","Day7"
