"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"84","crg:105340582","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105340582","Rps20; 40S ribosomal protein S20"
"85","crg:105340688","crg04142","Lysosome","105348565/105340688/105340690/105319353/105347059/105323790/105320723/105339958/105329422/105321566/105326821/105331028/105340059/105333214/105318218/105325388/105339566/105344281/105338718/105334333/105337411/105328916/105318342/105338347/105341804/105342463/105344064/105320698/105323775/105338683/105331760",31,"105340688","epididymal secretory protein E1"
"86","crg:105340690","crg04142","Lysosome","105348565/105340688/105340690/105319353/105347059/105323790/105320723/105339958/105329422/105321566/105326821/105331028/105340059/105333214/105318218/105325388/105339566/105344281/105338718/105334333/105337411/105328916/105318342/105338347/105341804/105342463/105344064/105320698/105323775/105338683/105331760",31,"105340690","epididymal secretory protein E1-like"
"87","crg:105341094","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332278/105346656/105335896/105333137/105330227/105332291/105339502/105329204/105330845/105339789/105337089/105341248/105331916/105340512/105347662/105317044",21,"105341094","enoyl-CoA hydratase, mitochondrial-like"
"88","crg:105341248","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332278/105346656/105335896/105333137/105330227/105332291/105339502/105329204/105330845/105339789/105337089/105341248/105331916/105340512/105347662/105317044",21,"105341248","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial-like"
"89","crg:105341326","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105341326","40S ribosomal protein S6-like"
"90","crg:105341804","crg04142","Lysosome","105348565/105340688/105340690/105319353/105347059/105323790/105320723/105339958/105329422/105321566/105326821/105331028/105340059/105333214/105318218/105325388/105339566/105344281/105338718/105334333/105337411/105328916/105318342/105338347/105341804/105342463/105344064/105320698/105323775/105338683/105331760",31,"105341804","sialin"
"91","crg:105342025","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105342025","60S ribosomal protein L8-like isoform X1"
"92","crg:105342074","crg04144","Endocytosis","105318284/105317810/105318103/105342074/105333900/105340300/105347356/105336007/105339958/109619106/105321025/105325897/105340059/105342245/105333224/105342447/105335021/105325540/105342944/105322050/105328970/105327432/105317406/105332531/105342783/105317888/105337930/105326340/105342463/105329694",30,"105342074","sorting nexin-6"
"93","crg:105342245","crg04144","Endocytosis","105318284/105317810/105318103/105342074/105333900/105340300/105347356/105336007/105339958/109619106/105321025/105325897/105340059/105342245/105333224/105342447/105335021/105325540/105342944/105322050/105328970/105327432/105317406/105332531/105342783/105317888/105337930/105326340/105342463/105329694",30,"105342245","rab GTPase-binding effector protein 1"
"94","crg:105342397","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105342397","ubiquitin-40S ribosomal protein S27a"
"95","crg:105342447","crg04144","Endocytosis","105318284/105317810/105318103/105342074/105333900/105340300/105347356/105336007/105339958/109619106/105321025/105325897/105340059/105342245/105333224/105342447/105335021/105325540/105342944/105322050/105328970/105327432/105317406/105332531/105342783/105317888/105337930/105326340/105342463/105329694",30,"105342447","ADP-ribosylation factor 6"
"96","crg:105342463","crg04144","Endocytosis","105318284/105317810/105318103/105342074/105333900/105340300/105347356/105336007/105339958/109619106/105321025/105325897/105340059/105342245/105333224/105342447/105335021/105325540/105342944/105322050/105328970/105327432/105317406/105332531/105342783/105317888/105337930/105326340/105342463/105329694",30,"105342463","clathrin light chain A isoform X1"
"97","crg:105342463","crg04142","Lysosome","105348565/105340688/105340690/105319353/105347059/105323790/105320723/105339958/105329422/105321566/105326821/105331028/105340059/105333214/105318218/105325388/105339566/105344281/105338718/105334333/105337411/105328916/105318342/105338347/105341804/105342463/105344064/105320698/105323775/105338683/105331760",31,"105342463","clathrin light chain A isoform X1"
"98","crg:105342603","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105342603","60S ribosomal protein L24"
"99","crg:105342783","crg04144","Endocytosis","105318284/105317810/105318103/105342074/105333900/105340300/105347356/105336007/105339958/109619106/105321025/105325897/105340059/105342245/105333224/105342447/105335021/105325540/105342944/105322050/105328970/105327432/105317406/105332531/105342783/105317888/105337930/105326340/105342463/105329694",30,"105342783","ras-like GTP-binding protein Rho1"
"100","crg:105342944","crg04144","Endocytosis","105318284/105317810/105318103/105342074/105333900/105340300/105347356/105336007/105339958/109619106/105321025/105325897/105340059/105342245/105333224/105342447/105335021/105325540/105342944/105322050/105328970/105327432/105317406/105332531/105342783/105317888/105337930/105326340/105342463/105329694",30,"105342944","caveolin-1"
"101","crg:105344064","crg04142","Lysosome","105348565/105340688/105340690/105319353/105347059/105323790/105320723/105339958/105329422/105321566/105326821/105331028/105340059/105333214/105318218/105325388/105339566/105344281/105338718/105334333/105337411/105328916/105318342/105338347/105341804/105342463/105344064/105320698/105323775/105338683/105331760",31,"105344064","cathepsin L1"
"102","crg:105344281","crg04142","Lysosome","105348565/105340688/105340690/105319353/105347059/105323790/105320723/105339958/105329422/105321566/105326821/105331028/105340059/105333214/105318218/105325388/105339566/105344281/105338718/105334333/105337411/105328916/105318342/105338347/105341804/105342463/105344064/105320698/105323775/105338683/105331760",31,"105344281","AP-1 complex subunit sigma-2 isoform X1"
"103","crg:105344628","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105344628","40S ribosomal protein S16"
"104","crg:105344646","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105344646","60S ribosomal protein L7"
"105","crg:105346656","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332278/105346656/105335896/105333137/105330227/105332291/105339502/105329204/105330845/105339789/105337089/105341248/105331916/105340512/105347662/105317044",21,"105346656","peroxisomal acyl-coenzyme A oxidase 3 isoform X1"
"106","crg:105347059","crg04142","Lysosome","105348565/105340688/105340690/105319353/105347059/105323790/105320723/105339958/105329422/105321566/105326821/105331028/105340059/105333214/105318218/105325388/105339566/105344281/105338718/105334333/105337411/105328916/105318342/105338347/105341804/105342463/105344064/105320698/105323775/105338683/105331760",31,"105347059","prosaposin isoform X1"
"107","crg:105347132","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105347132","ubiquitin"
"108","crg:105347326","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105347326","40S ribosomal protein S3a"
"109","crg:105347356","crg04144","Endocytosis","105318284/105317810/105318103/105342074/105333900/105340300/105347356/105336007/105339958/109619106/105321025/105325897/105340059/105342245/105333224/105342447/105335021/105325540/105342944/105322050/105328970/105327432/105317406/105332531/105342783/105317888/105337930/105326340/105342463/105329694",30,"105347356","RUN and FYVE domain-containing protein 2-like isoform X3"
"110","crg:105347662","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332278/105346656/105335896/105333137/105330227/105332291/105339502/105329204/105330845/105339789/105337089/105341248/105331916/105340512/105347662/105317044",21,"105347662","triosephosphate isomerase"
"111","crg:105347733","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105347733","60S ribosomal protein L27"
"112","crg:105347800","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105347800","40S ribosomal protein S18"
"113","crg:105348141","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105348141","60S ribosomal protein L44-like"
"114","crg:105348361","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105348361","60S ribosomal protein L9"
"115","crg:105348430","crg03010","Ribosome","105340582/105347132/105342397/105332191/105339837/105331823/105342603/105332495/105348141/105348361/105347326/105335873/105324897/105317506/105344628/105324073/105338085/105341326/105348430/105328421/105342025/105333469/105325638/105347733/105319573/105347800/105338870/105338606/105338035/105330605/105329912/105340032/105344646/105319364/105321315",35,"105348430","40S ribosomal protein S23"
"116","crg:105348565","crg04142","Lysosome","105348565/105340688/105340690/105319353/105347059/105323790/105320723/105339958/105329422/105321566/105326821/105331028/105340059/105333214/105318218/105325388/105339566/105344281/105338718/105334333/105337411/105328916/105318342/105338347/105341804/105342463/105344064/105320698/105323775/105338683/105331760",31,"105348565","endo-1,6-beta-D-glucanase BGN16.3"
"117","crg:109619106","crg04144","Endocytosis","105318284/105317810/105318103/105342074/105333900/105340300/105347356/105336007/105339958/109619106/105321025/105325897/105340059/105342245/105333224/105342447/105335021/105325540/105342944/105322050/105328970/105327432/105317406/105332531/105342783/105317888/105337930/105326340/105342463/105329694",30,"109619106","sorting nexin-3-like"
