"","Gene","Gene_Description","AA","AM","AS","MA","MM","MS","foldChangeRatioModerate","ControlRatioModerate","foldChangeRatioSevere","ControlRatioSevere","baseMeanNAIVE_control","baseMeanPRIMED_control","baseMeanNAIVE_foldChangeModerate","baseMeanPRIMED_foldChangeModerate","baseMeanNAIVE_foldChangeSevere","baseMeanPRIMED_foldChangeSevere","Frontloaded"
"333","PGEN_.00g091370","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)",22.0481814145199,11.4835894348716,14.2467545060257,8.88395584227115,6.47297091606933,7.72998103005077,NA,NA,NA,NA,22.0481814145199,8.88395584227115,0.520840663407687,0.728613585095728,0.646164608235829,0.870105746504322,NA
"334","PGEN_.00g091400",NA,26.6615514678803,33.9665178440496,29.0327704426229,21.3042734239869,23.0004745985169,29.3395971770374,0.847431223816261,0.799063529729413,1.264690794028,0.799063529729413,26.6615514678803,21.3042734239869,1.27398879562466,1.07961788420441,1.08893777159215,1.37716957500195,"Not frontloaded"
"335","PGEN_.00g092320","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3)",207.555701666528,134.844357264584,166.287264234941,69.1564953057919,65.6962375335414,81.4838707375719,NA,NA,NA,NA,207.555701666528,69.1564953057919,0.649677923477304,0.949964818822149,0.801169338639077,1.17825332786561,NA
"336","PGEN_.00g092560",NA,67.2022172165771,85.0903701263172,91.4906750230375,53.8943189432803,87.4717932032304,54.5776878767597,1.28182350470819,0.801972333287627,0.743838949261834,0.801972333287627,67.2022172165771,53.8943189432803,1.26618396908082,1.62302437285251,1.36142345911273,1.01267979532682,"Not frontloaded"
"337","PGEN_.00g093570",NA,171.226007189321,206.138628992039,204.951044894112,170.417933884493,173.993014710955,159.368943604064,0.848060554616257,0.99528066256936,0.781282309766378,0.99528066256936,171.226007189321,170.417933884493,1.20389789130641,1.02097831340265,1.19696212192522,0.935165331320599,"Not frontloaded"
"338","PGEN_.00g093840","Alpha-2-macroglobulin-like protein 1 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 9)",21.5402413792723,31.0381717744863,36.5068316990789,6.83022091696806,8.89741918428778,10.612347679157,0.904031856644019,0.3170911967375,0.916754691294534,0.3170911967375,21.5402413792723,6.83022091696806,1.44093890258601,1.30265467141542,1.69481999093142,1.55373417758614,"Not frontloaded"
"339","PGEN_.00g094060","E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)",24.7313749470674,18.9972973702449,18.7803362388534,15.963193802607,13.8943505510583,14.6085241819098,NA,NA,NA,NA,24.7313749470674,15.963193802607,0.768145621135292,0.870399164657712,0.759372913113362,0.915137933082288,NA
"340","PGEN_.00g094100",NA,20.0528754518784,24.4091606409303,30.7197835798441,26.2006588931154,22.9066611665833,17.8854123079657,0.718246287061721,1.30657864783482,0.445600067399274,1.30657864783482,20.0528754518784,26.2006588931154,1.21723992648864,0.874278057663746,1.53193908043579,0.68263215749377,"frontloaded"
"341","PGEN_.00g094710","Collagen alpha-2(VIII) chain (Endothelial collagen)",31.5363501315024,19.0722162650756,16.8924885561668,7.8222529447262,6.09286636227485,10.5599607101405,NA,NA,NA,NA,31.5363501315024,7.8222529447262,0.604769295925081,0.778914515463564,0.53565135108303,1.34998967493887,NA
"342","PGEN_.00g094980","Neutral cholesterol ester hydrolase 1 (NCEH) (EC 3.1.1.-) (Arylacetamide deacetylase-like 1) (Chlorpyrifos oxon-binding protein) (CPO-BP)",50.7169727169558,34.1649396913195,30.0140153250729,20.3942202585492,23.0952091041121,16.2308319085081,NA,NA,NA,NA,50.7169727169558,20.3942202585492,0.673639175626455,1.13243893668505,0.591794299170355,0.795854497143825,NA
"343","PGEN_.00g095260","Probable serine/threonine-protein kinase roco6 (EC 2.7.11.1) (Ras of complex proteins and C-terminal of roc 6)",23.7253785552695,24.5030936743394,18.6473200905471,23.0947001685359,22.6252234523807,14.6951911403957,0.948577412666469,0.973417562747653,NA,NA,23.7253785552695,23.0947001685359,1.03277988240559,0.979671668706278,0.785965123679992,0.636301447221919,"Not frontloaded"
"344","PGEN_.00g095320","Interferon-induced very large GTPase 1 (Very large-inducible GTPase-1) (VLIG-1)",184.009688591451,154.269015061998,98.1375892835283,42.4063757194307,74.9564361862229,32.5500735957431,NA,NA,NA,NA,184.009688591451,42.4063757194307,0.838374415189164,1.76757468457456,0.533328380884439,0.767574994173072,NA
"345","PGEN_.00g095380","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)",87.4852875552848,61.0492998658361,73.9581811096457,27.496614990298,32.8096782493478,30.3162088502582,NA,NA,NA,NA,87.4852875552848,27.496614990298,0.697823617796959,1.19322608477169,0.845378499360926,1.10254330800191,NA
"346","PGEN_.00g095390","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3)",118.166386818995,79.2887947227099,89.3329044296719,35.7915034698363,26.3278760955103,40.3277268577258,NA,NA,NA,NA,118.166386818995,35.7915034698363,0.670992799705071,0.735590113382591,0.755992518976739,1.12674023016978,NA
"347","PGEN_.00g095400","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 (EC 3.1.3.67) (Lipid phosphatase TPIP) (TPTE and PTEN homologous inositol lipid phosphatase)",12.5694135244024,12.358037057064,14.0622441612901,9.50260104717113,10.4420399982589,10.8591015861753,NA,NA,1.02143745678294,0.756009898848714,12.5694135244024,9.50260104717113,0.983183267307732,1.09886124298225,1.11876692846404,1.14275044614317,NA
"348","PGEN_.00g095990","Ras-related protein Rab-9B",26.3842013745479,22.4240903041372,31.0544518150532,20.0916725183696,26.1240682082454,21.6292210885995,NA,NA,0.914628805027555,0.761503910357182,26.3842013745479,20.0916725183696,0.849905971600454,1.30024358023756,1.1770093539769,1.07652665893415,NA
"349","PGEN_.00g096330","Autophagy-related protein 13",14.2608981250873,13.4370372280479,11.2797019390272,16.3264845940134,11.1562404607985,12.1894460710499,NA,NA,NA,NA,14.2608981250873,16.3264845940134,0.942229382061848,0.683321654245718,0.790953125117996,0.746605676247015,NA
"350","PGEN_.00g098620","Male-specific lethal 3 homolog (Male-specific lethal-3 homolog 1) (Male-specific lethal-3 protein-like 1) (MSL3-like 1)",13.5417122659391,15.3181469854185,14.7023787752072,19.1926146015248,15.4653175430693,12.9459759124856,0.712347735913194,1.41729599806955,0.621278931904588,1.41729599806955,13.5417122659391,19.1926146015248,1.13118242985768,0.805795242813901,1.08571046899198,0.674529040532967,"frontloaded"
"351","PGEN_.00g098680","Sulfotransferase 6B1 (EC 2.8.2.-) (Thyroxine sulfotransferase) (EC 2.8.2.n2)",12.3524907467181,12.7680509051717,18.5086382884565,5.25678803915792,11.432505415138,10.9658054683482,2.10402493054478,0.425565025462947,1.39219522653712,0.425565025462947,12.3524907467181,5.25678803915792,1.03364181094926,2.17480813949069,1.49837297335147,2.08602770107214,"Not frontloaded"
"352","PGEN_.00g099850",NA,24.6738298296196,22.2454382240509,13.1545258019287,25.8638372611217,24.5713757378936,17.6981948685668,NA,NA,NA,NA,24.6738298296196,25.8638372611217,0.901580272607154,0.950028237875944,0.533136764449005,0.684283414324239,NA
"353","PGEN_.00g103370","Caprin-2 (C1q domain-containing protein 1) (Cytoplasmic activation/proliferation-associated protein 2) (RNA granule protein 140)",21.2595165657609,10.4935997408149,12.8728437001408,8.40406194234525,7.25637255117799,9.07298055213574,NA,NA,NA,NA,21.2595165657609,8.40406194234525,0.493595407419338,0.863436347918328,0.605509709513947,1.07959467866604,NA
"354","PGEN_.00g103630","Sodium/glucose cotransporter 2 (Na(+)/glucose cotransporter 2) (Low affinity sodium-glucose cotransporter) (Solute carrier family 5 member 2)",25.258138977366,21.6343066183621,20.2784207090392,9.57808034434481,8.55803095464765,9.55865964483112,NA,NA,NA,NA,25.258138977366,9.57808034434481,0.856528132882187,0.893501687913964,0.802846984380395,0.997972380809568,NA
"355","PGEN_.00g104520","Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)",76.3198207438461,91.9910495884321,67.2834180959984,48.0023381237502,70.3180764263516,46.550464110365,1.21533598685415,0.628962930676443,NA,NA,76.3198207438461,48.0023381237502,1.20533628999449,1.46488856949158,0.881598219705249,0.969754098026595,"Not frontloaded"
"356","PGEN_.00g104910","Succinate dehydrogenase cytochrome b560 subunit, mitochondrial (Integral membrane protein CII-3) (QPs-1) (QPs1)",22.1299580310979,22.8950481383145,21.9359478465975,14.6207599384625,20.8571508919231,15.2123197673124,1.37887235965471,0.660677255597,NA,NA,22.1299580310979,14.6207599384625,1.03457259639361,1.42654355722336,0.991233142682523,1.04046026549507,"Not frontloaded"
"357","PGEN_.00g104980",NA,36.24188935428,18.4864328909857,27.9891884534781,39.7291020430613,40.3471840467092,54.053526319199,NA,NA,NA,NA,36.24188935428,39.7291020430613,0.51008468985358,1.01555741186846,0.772288336843364,1.36055242981862,NA
"358","PGEN_.00g105690","Leucine-rich repeat-containing protein 15",24.8186309798265,17.1491508879088,12.1915625165339,4.388749090062,8.77189874185355,5.13543039288248,NA,NA,NA,NA,24.8186309798265,4.388749090062,0.690978922320425,1.99872413798202,0.491226229458171,1.17013533640173,NA
"359","PGEN_.00g106710",NA,169.678760496367,85.7198557422275,108.952512424029,31.116818285635,27.5449100602847,41.1720880208682,NA,NA,NA,NA,169.678760496367,31.116818285635,0.505189073113618,0.885209721875732,0.642110492234304,1.32314581918149,NA
"360","PGEN_.00g106740",NA,10.7899758510595,12.4758103000292,10.8662077570725,15.8582435487068,8.03426109714421,11.136349223969,0.438169927876996,1.46972002232512,0.697316957322369,1.46972002232512,10.7899758510595,15.8582435487068,1.15624079907501,0.506629947539139,1.00706506734261,0.702243548584999,"frontloaded"
"361","PGEN_.00g108800","Angiotensin-converting enzyme (ACE) (EC 3.2.1.-) (EC 3.4.15.1) (Dipeptidyl carboxypeptidase I) (Kininase II) (Fragment)",28.9082360023047,20.02989737975,26.8291710237353,16.374226926301,15.8209324128107,11.8835055626092,NA,NA,NA,NA,28.9082360023047,16.374226926301,0.692878575439648,0.966209426803433,0.928080531153694,0.725744526205468,NA
"362","PGEN_.00g108910","Collagen alpha-1(XX) chain",55.8449554122776,35.5655261600363,30.2214536803889,14.0658864417932,13.9406469323564,22.8285753743544,NA,NA,NA,NA,55.8449554122776,14.0658864417932,0.636861931350332,0.991096223479761,0.541167119881783,1.6229745255532,NA
"363","PGEN_.00g109150","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)",32.202574263119,33.3728043026759,30.0465293480888,35.9719049571641,31.1389009488463,27.041268679557,0.835290864172551,1.11705060170801,NA,NA,32.202574263119,35.9719049571641,1.03633964260109,0.865645035644539,0.933047435977828,0.751733018080589,"frontloaded"
"364","PGEN_.00g110320",NA,13.6824714865501,8.46721266497346,7.57370146074712,10.8820016076986,11.1566930962447,11.8300827466312,NA,NA,NA,NA,13.6824714865501,10.8820016076986,0.618836492610035,1.02524273552319,0.553533144080884,1.08712378228853,NA
"365","PGEN_.00g110480",NA,40.4737537876632,21.1761259110757,27.5147871577311,9.63524539566068,7.73459523800494,12.7352359622854,NA,NA,NA,NA,40.4737537876632,9.63524539566068,0.523206372756322,0.802739828659505,0.679818019897078,1.32173446957779,NA
"366","PGEN_.00g111590","Complement C1q tumor necrosis factor-related protein 4 (C1q/TNF-related protein 4)",42.1838218777258,27.6061509970545,24.4983292910815,12.4270328324697,13.2509119870225,16.4434158505705,NA,NA,NA,NA,42.1838218777258,12.4270328324697,0.654425079763371,1.06629733466224,0.580751771664797,1.32319726456397,NA
"367","PGEN_.00g111680","Intraflagellar transport protein 57 homolog",10.9012897331361,14.3323475555929,11.2840889807478,14.4090647674445,13.1855567180609,12.8289604488414,0.696022419767049,1.3217761494446,0.860135857599864,1.3217761494446,10.9012897331361,14.4090647674445,1.3147387058274,0.915087615391387,1.03511504207141,0.890339564426611,"frontloaded"
"368","PGEN_.00g111730","V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 7.1.2.2) (V-ATPase 69 kDa subunit) (Vacuolar proton pump subunit alpha)",24.9159919578873,21.7620939826469,26.288763767957,19.6277669114606,15.9398343791245,16.3940338632865,NA,NA,0.791631294236803,0.787757796062673,24.9159919578873,19.6277669114606,0.873418727194524,0.812106361922269,1.05509601272909,0.835247022100822,NA
"369","PGEN_.00g112080","Monocarboxylate transporter 12 (MCT 12) (Creatine transporter 2) (CRT2) (Solute carrier family 16 member 12)",76.0773714950035,56.3136724318846,72.7943662991706,53.5967676767844,42.6048702956144,37.8770350481593,NA,NA,NA,NA,76.0773714950035,53.5967676767844,0.740215800378738,0.794914920103827,0.956846495464837,0.706703719085767,NA
"370","PGEN_.00g112360","Charged multivesicular body protein 5 (Chromatin-modifying protein 5)",64.315484351488,53.9963652118337,53.6589158565503,53.639465197104,44.3389369076125,43.7246807924918,NA,NA,NA,NA,64.315484351488,53.639465197104,0.839554669552675,0.826610346406032,0.834307887091405,0.815158775946419,NA
"371","PGEN_.00g113540","Zinc finger protein 236",26.4808250221035,25.8867032448582,19.7459180366592,21.4696427080011,27.7156875095153,22.9253164660445,NA,NA,NA,NA,26.4808250221035,21.4696427080011,0.977564076015403,1.29092448749445,0.745668536391043,1.06780148965874,NA
"372","PGEN_.00g113590","Calponin homolog OV9M",115.52440886201,155.185371944323,179.575019536425,134.772882796565,111.741022880138,204.695537126562,0.617210204837838,1.16661824218937,0.97708802025804,1.16661824218937,115.52440886201,134.772882796565,1.34331240880606,0.829106127000396,1.55443357213731,1.51881842162228,"frontloaded"
"373","PGEN_.00g113630","Calponin-3 (Calponin, acidic isoform) (Calponin, non-muscle isoform)",22.7798805379152,28.9826420023069,25.1464225263907,28.581313431122,14.9539811336794,26.705249385885,0.411233149298073,1.2546735433292,0.846427352118869,1.2546735433292,22.7798805379152,28.581313431122,1.27229122005569,0.523208325247787,1.10388737484977,0.934360467731544,"frontloaded"
"374","PGEN_.00g113740","Solute carrier family 49 member 4 homolog (Disrupted in renal carcinoma protein 2 homolog)",31.1821813769364,26.5961007813491,28.5566009106864,20.2121476331773,16.6094343083381,18.052464197729,NA,NA,NA,NA,31.1821813769364,20.2121476331773,0.852926242069155,0.821755046013739,0.915798691742843,0.893149235071721,NA
"375","PGEN_.00g114180",NA,29.7247436228211,16.9393512401135,16.7606438966312,10.9804737185407,9.67911987761501,12.9065274976559,NA,NA,NA,NA,29.7247436228211,10.9804737185407,0.5698737541712,0.881484726954142,0.563861680669411,1.17540716625577,NA
"376","PGEN_.00g114200","Caprin-2 (C1q domain-containing protein 1) (Cytoplasmic activation/proliferation-associated protein 2) (RNA granule protein 140)",82.4224229007335,100.597754659467,95.8738840673029,30.3364524776247,20.2801624561117,37.1109848306724,0.547726465281693,0.368060673418455,1.05167788418356,0.368060673418455,82.4224229007335,30.3364524776247,1.22051440759783,0.668508042298939,1.1632014771365,1.22331326835412,"Not frontloaded"
"377","PGEN_.00g114360",NA,93.8951480349377,43.4051336082158,48.2982779981013,17.5854631607642,23.0635935405424,27.0449121325198,NA,NA,NA,NA,93.8951480349377,17.5854631607642,0.462272380592713,1.31151470562349,0.514385237244951,1.53791298445076,NA
"378","PGEN_.00g114370",NA,401.992957864876,223.397433340261,295.277068752247,74.1278837698445,101.666776812653,150.20165564931,NA,NA,NA,NA,401.992957864876,74.1278837698445,0.555724743355712,1.37150518323594,0.734532938886707,2.02625042036359,NA
"379","PGEN_.00g114390","CREB/ATF bZIP transcription factor (Host cell factor-binding transcription factor Zhangfei) (HCF-binding transcription factor Zhangfei)",21.9892467492888,14.8342299809004,13.4509734563266,20.820476260146,21.8875493662649,14.2407975061802,NA,NA,NA,NA,21.9892467492888,20.820476260146,0.674612921035151,1.05125113819617,0.611706876988031,0.68398039162243,NA
"380","PGEN_.00g114990","Zinc finger protein 577",22.3624119247429,20.8036862497975,22.6604741832307,22.3450979670975,25.777779579558,21.1990906457766,NA,NA,0.93623445190776,0.999225756250996,22.3624119247429,22.3450979670975,0.930297068125254,1.15362123797869,1.01332871693317,0.948713255900319,NA
"381","PGEN_.00g115000","Multidrug resistance-associated protein 1 (ATP-binding cassette sub-family C member 1) (Leukotriene C(4) transporter) (LTC4 transporter)",11.3097901045298,8.95878534890121,7.97711527919166,10.1986086279506,8.90722477740946,9.49199677573693,NA,NA,NA,NA,11.3097901045298,10.1986086279506,0.792126579370649,0.873376467550494,0.705328322229133,0.930714877098324,NA
"382","PGEN_.00g115090","Costars family protein",13.4415005159301,12.9583112976349,11.310680200381,11.219357328994,12.2469972045881,15.7062149495719,NA,NA,NA,NA,13.4415005159301,11.219357328994,0.9640524346428,1.09159525322706,0.841474520421005,1.39992109075469,NA
"383","PGEN_.00g115560",NA,1357.27575129323,1337.23837945015,1373.78826347847,435.147091999642,477.333444318019,708.816266423671,NA,NA,1.60933285754003,0.320603305249524,1357.27575129323,435.147091999642,0.98523706636327,1.0969473382541,1.01216592293018,1.62891187705387,NA
"384","PGEN_.00g116130","Mucin-like protein (Fragment)",50.5758208298336,58.4007783802842,57.4929372717164,19.1612178694826,21.4244622749127,29.3215736606921,0.968302662406969,0.378861233591286,1.34614737528116,0.378861233591286,50.5758208298336,19.1612178694826,1.15471736142016,1.11811589539069,1.13676726009363,1.5302562634806,"Not frontloaded"
"385","PGEN_.00g116140",NA,23.7925163876576,15.0948852123269,23.4410474342803,6.39096879851536,5.54809505227721,10.9312614709373,NA,NA,NA,NA,23.7925163876576,6.39096879851536,0.634438365676925,0.868114870716635,0.985227751968277,1.71042322620581,NA
"386","PGEN_.00g116150","Collagen alpha-1(XII) chain (Fibrochimerin)",41.1252555204648,24.7506955806987,13.816001931551,8.422681806404,8.93044464324497,8.60798097506576,NA,NA,NA,NA,41.1252555204648,8.422681806404,0.601836882651884,1.06028517383322,0.33594932740724,1.02200002005547,NA
"387","PGEN_.00g116240","Serine/threonine-protein kinase 11-interacting protein",33.0935458274051,35.8942207157872,34.8613547434241,37.6093002812763,31.6877912046725,29.1572473258434,0.776811216344318,1.13645423423113,0.735953388950775,1.13645423423113,33.0935458274051,37.6093002812763,1.08462903621717,0.842552000906229,1.05341854043803,0.775266944818947,"frontloaded"
"388","PGEN_.00g116660",NA,35.0945499680212,37.6814389180414,30.4109058642738,19.6787138076257,7.23341539358274,6.97298976047883,0.342340984606581,0.560734183101289,NA,NA,35.0945499680212,19.6787138076257,1.07371198526203,0.367575618218489,0.866542123833609,0.354341743502399,"Not frontloaded"
"389","PGEN_.00g116900","Macrophage mannose receptor 1 (MMR) (CD antigen CD206)",12.1868300510532,11.8074470747775,11.5091485694082,4.55318715339199,8.09785222475488,8.04185516005554,NA,NA,NA,NA,12.1868300510532,4.55318715339199,0.968869429155383,1.77850194862345,0.944392308844381,1.76620351616002,NA
"390","PGEN_.00g116940","Glutathione peroxidase (PcGPx) (Se-PcGPx) (EC 1.11.1.9)",122.658119313889,145.752296905408,121.405786913723,47.8212510914335,35.1867510977262,42.3596273097296,0.619211664744129,0.389874321886969,NA,NA,122.658119313889,47.8212510914335,1.18828087142294,0.735797376577405,0.989790057053118,0.885790863746719,"Not frontloaded"
"391","PGEN_.00g117310","GATOR complex protein WDR24",19.8249728024831,18.6290099781294,20.0204971712875,16.762823880859,16.0355076520068,20.6584631389799,NA,NA,1.22036170076736,0.845540826101885,19.8249728024831,16.762823880859,0.939673923577648,0.956611354147635,1.00986252898061,1.23239755340801,NA
"392","PGEN_.00g117940","P2X purinoceptor 4 (P2X4) (ATP receptor) (Purinergic receptor)",17.1704714743492,17.3309076761007,13.5448258215439,11.7603760481746,13.5549041176048,12.9469758077184,1.14192124426798,0.684918644531298,NA,NA,17.1704714743492,11.7603760481746,1.00934372722328,1.15259104488489,0.788844141046352,1.10089811368982,"Not frontloaded"
"393","PGEN_.00g117980","Equistatin",105.616833702655,50.7092847158977,69.9853575218366,24.5181973683913,24.8263956570176,20.326643488069,NA,NA,NA,NA,105.616833702655,24.5181973683913,0.480125023049455,1.01257018548287,0.662634497440698,0.829043146307077,NA
"394","PGEN_.00g118050","Tetraspanin-31 (Tspan-31) (Sarcoma-amplified sequence homolog)",36.8239336445254,49.6282946588864,44.9360813846961,39.651056451789,39.2197967712928,30.3798520091073,0.733924529476543,1.07677405772438,0.627864419629062,1.07677405772438,36.8239336445254,39.651056451789,1.34771844686573,0.989123626982788,1.22029552351686,0.766180140648854,"frontloaded"
"395","PGEN_.00g118120","Serine/threonine-protein kinase SIK2 (EC 2.7.11.1) (Qin-induced kinase) (Salt-inducible kinase 2) (SIK-2) (Serine/threonine-protein kinase SNF1-like kinase 2)",27.8968045164171,35.1586124208091,33.4287073218807,37.7531358396463,33.2256043758516,28.0276137121652,0.69830088306441,1.35331399040448,0.619538027685919,1.35331399040448,27.8968045164171,37.7531358396463,1.26030966737134,0.880075353660022,1.19829879806514,0.742391673931682,"frontloaded"
"396","PGEN_.00g118360",NA,15.1351917075865,15.9459484023849,28.7907511950902,18.9496122294242,28.2567686310027,25.0267702299061,1.41533660833866,1.25202327103169,0.694287600108945,1.25202327103169,15.1351917075865,18.9496122294242,1.05356765282279,1.49115286840153,1.90223895087228,1.32070091603487,"Not frontloaded"
"397","PGEN_.00g118430",NA,36.4794268459709,30.4132654018372,20.307295263182,8.832414395313,10.3328960905733,9.17019972544665,NA,NA,NA,NA,36.4794268459709,8.832414395313,0.833710067053761,1.16988352539896,0.556678024271779,1.03824382722723,NA
"398","PGEN_.00g118490","PR domain zinc finger protein 10 (EC 2.1.1.-) (PR domain-containing protein 10)",26.0931717136908,23.7205555393867,16.906576256944,17.2455589398648,16.720475800458,12.5617072101441,NA,NA,NA,NA,26.0931717136908,17.2455589398648,0.909071376974107,0.969552558937768,0.647931054241034,0.72840243995261,NA
"399","PGEN_.00g118780","Protein c-ets-1-A (C-ets-1A)",9.27617145826918,11.8119104374037,9.87269771412024,11.5657084344784,11.2796436064264,10.5070554747306,0.765899454429674,1.24681917389186,0.853575051743834,1.24681917389186,9.27617145826918,11.5657084344784,1.27336051198947,0.975266121425023,1.06430737708274,0.908466224464743,"frontloaded"
"400","PGEN_.00g119160","Perlucin",97.2887705179069,60.1898648476304,66.1293606825703,28.0680188459133,30.4005517700233,35.2025270189694,NA,NA,NA,NA,97.2887705179069,28.0680188459133,0.618672273554448,1.08310287009977,0.67972244207155,1.25418638245267,NA
"401","PGEN_.00g119310","Complement C1q tumor necrosis factor-related protein 3 (Collagenous repeat-containing sequence 26 kDa protein) (CORS26) (Secretory protein CORS26)",32.6605261898189,21.5522756481355,19.9889387263523,11.1235892641429,9.31710941761957,14.5881214106268,NA,NA,NA,NA,32.6605261898189,11.1235892641429,0.65988758181287,0.837599195401202,0.612021331505165,1.31145811520135,NA
"402","PGEN_.00g119470","Cartilage matrix protein (Matrilin-1)",68.879430953957,28.5463323383614,54.058328057765,16.978318206229,13.5320253323754,15.6121286186872,NA,NA,NA,NA,68.879430953957,16.978318206229,0.414439143050462,0.797018006613327,0.784825416079594,0.919533279389204,NA
"403","PGEN_.00g119480","Serine/threonine-protein kinase Nek4 (EC 2.7.11.1) (Never in mitosis A-related kinase 4) (NimA-related protein kinase 4) (Serine/threonine-protein kinase 2)",76.5418154653292,66.8001148484881,62.1570168471095,56.6077804377866,69.8862947534208,51.1836436812907,NA,NA,NA,NA,76.5418154653292,56.6077804377866,0.872727076597056,1.23457048152997,0.812066142790467,0.904180366823301,NA
"404","PGEN_.00g119840","Electron transfer flavoprotein subunit beta (Beta-ETF)",27.3607383355326,18.0852579446821,19.3048549022197,9.03972412311274,10.0630403437497,10.3241032661807,NA,NA,NA,NA,27.3607383355326,9.03972412311274,0.660993052266989,1.11320215160334,0.705567761566911,1.14208167479183,NA
"405","PGEN_.00g120210","Electron transfer flavoprotein subunit beta (Beta-ETF)",69.0266891796934,61.5244327770791,54.0977081162203,34.0955116292054,38.8990535996116,37.5858448865843,NA,NA,NA,NA,69.0266891796934,34.0955116292054,0.891313686173125,1.14088487724266,0.78372161201866,1.10236928823174,NA
"406","PGEN_.00g120760","Aspartyl aminopeptidase (EC 3.4.11.21)",11.7523865448451,12.44224504973,16.0130841162166,15.1126757941955,9.93923502013867,10.7661219046026,0.621210676238895,1.28592398969589,0.52284024513339,1.28592398969589,11.7523865448451,15.1126757941955,1.05869943966295,0.657675394846763,1.36253892391246,0.712390184982176,"frontloaded"
"407","PGEN_.00g121080","Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)",62.3756977901781,67.2322419228386,64.5958733843055,60.2134030913068,59.5165219139074,54.6498459797625,0.917027150710218,0.965334340528823,0.876408158540422,0.965334340528823,62.3756977901781,60.2134030913068,1.07785955596035,0.988426477468103,1.03559359931484,0.90760267937177,"Not frontloaded"
"408","PGEN_.00g121450","Abl interactor 1 (Abelson interactor 1) (Abi-1) (Ablphilin-1) (Eps8 SH3 domain-binding protein) (Eps8-binding protein) (Spectrin SH3 domain-binding protein 1) (e3B1)",32.2736053046512,31.1700783464367,33.844919079174,31.2096865627061,21.3697557886868,34.2172178542682,NA,NA,1.04546450173657,0.967034400653348,32.2736053046512,31.2096865627061,0.965807137200893,0.684715488755422,1.04868727121405,1.09636531547728,NA
"409","PGEN_.00g121840","RNA polymerase II-associated factor 1 homolog",208.360458618909,214.365275479935,180.423176138839,173.359729054901,191.307378322838,206.429633589891,1.07261624192614,0.832018369531313,NA,NA,208.360458618909,173.359729054901,1.02881936861163,1.10352836478103,0.865918501690542,1.19075886144537,"Not frontloaded"
"410","PGEN_.00g121900","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic (GPD-C) (GPDH-C) (EC 1.1.1.8)",15.6817826593204,16.0595106351189,14.9384074616592,11.139517055987,12.6904047437025,12.4568872103553,1.11242882563289,0.710347624245784,NA,NA,15.6817826593204,11.139517055987,1.02408705591733,1.13922396095996,0.952596256828022,1.11826097556539,"Not frontloaded"
"411","PGEN_.00g121940","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic (GPD-C) (GPDH-C) (EC 1.1.1.8)",34.9229738467004,32.1900914413992,36.4508290350974,21.0022224417139,23.023692360375,23.6450954198578,NA,NA,1.07864770905472,0.601386999111423,34.9229738467004,21.0022224417139,0.92174542702756,1.09625028609573,1.04374928650417,1.12583777671523,NA
"412","PGEN_.00g122020","Collagen alpha-1(XII) chain (Fibrochimerin)",35.7601633789129,16.8259390478688,27.50309761027,8.62434523177016,7.50345074063894,11.537176029674,NA,NA,NA,NA,35.7601633789129,8.62434523177016,0.470521872889169,0.870031351829227,0.769098768337509,1.33774515277677,NA
"413","PGEN_.00g122110","Poly(rC)-binding protein 3 (Alpha-CP3) (PCBP3-overlapping transcript) (PCBP3-overlapping transcript 1)",217.497825070937,190.54589711671,184.088067043837,87.5891334572943,121.481466988627,98.3580996819569,NA,NA,NA,NA,217.497825070937,87.5891334572943,0.876081850724546,1.38694678430467,0.846390381070689,1.12294865583883,NA
