"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day"
"22","GO:0002933",0.0383113899230727,0.996588357878555,2,14,"lipid hydroxylation","BP","brown","Day14"
"159","GO:0010849",0.0385081121113577,1,1,1,"regulation of proton-transporting ATPase activity, rotational mechanism","BP","brown","Day14"
"161","GO:0010939",0.0385081121113577,1,1,1,"regulation of necrotic cell death","BP","brown","Day14"
"475","GO:1902686",0.0385081121113577,1,1,1,"mitochondrial outer membrane permeabilization involved in programmed cell death","BP","brown","Day14"
"491","GO:2000276",0.0385081121113577,1,1,1,"negative regulation of oxidative phosphorylation uncoupler activity","BP","brown","Day14"
"284","GO:0035238",0.0385778278817384,0.999620913834539,1,2,"vitamin A biosynthetic process","BP","brown","Day14"
"258","GO:0032689",0.0392290695826965,0.996787908995155,2,8,"negative regulation of interferon-gamma production","BP","brown","Day14"
"275","GO:0034214",0.0399555761337804,0.997204958158261,2,5,"protein hexamerization","BP","brown","Day14"
"283","GO:0035218",0.0401951339011152,0.999588119160357,1,2,"leg disc development","BP","brown","Day14"
"334","GO:0044179",0.0404796490116922,0.996536931273091,2,9,"hemolysis in other organism","BP","brown","Day14"
"23","GO:0003006",0.0415056537780286,0.997034386178036,2,5,"developmental process involved in reproduction","BP","brown","Day14"
"466","GO:1901019",0.0420362770996985,0.996191279161191,2,11,"regulation of calcium ion transmembrane transporter activity","BP","brown","Day14"
"97","GO:0006108",0.0424413003767453,0.996674510523688,2,6,"malate metabolic process","BP","brown","Day14"
"271","GO:0033540",0.0425257556115867,0.996664215142081,2,6,"fatty acid beta-oxidation using acyl-CoA oxidase","BP","brown","Day14"
"158","GO:0010640",0.0432129810727112,0.999523206605717,1,2,"regulation of platelet-derived growth factor receptor signaling pathway","BP","brown","Day14"
"406","GO:0060316",0.043297316931367,0.996256841639648,2,8,"positive regulation of ryanodine-sensitive calcium-release channel activity","BP","brown","Day14"
"385","GO:0051310",0.0433223964068149,0.996566523352615,2,6,"metaphase plate congression","BP","brown","Day14"
"463","GO:1900062",0.0435705430252637,0.996801383228233,2,5,"regulation of replicative cell aging","BP","brown","Day14"
"100","GO:0006625",0.0439086174076313,0.990057068677344,4,24,"protein targeting to peroxisome","BP","brown","Day14"
"147","GO:0009308",0.0440587186623996,0.99233287833845,3,28,"amine metabolic process","BP","brown","Day14"
"17","GO:0002062",0.0440781182736527,0.989926251404647,4,26,"chondrocyte differentiation","BP","brown","Day14"
"205","GO:0021654",0.0441047879893325,1,1,1,"rhombomere boundary formation","BP","brown","Day14"
"289","GO:0035475",0.0441047879893325,1,1,1,"angioblast cell migration involved in selective angioblast sprouting","BP","brown","Day14"
"226","GO:0030574",0.0442434279886553,0.989956725849784,4,24,"collagen catabolic process","BP","brown","Day14"
"389","GO:0051646",0.0446514426300138,0.996401227769067,2,6,"mitochondrion localization","BP","brown","Day14"
"350","GO:0046483",0.0447066918951255,0.995634033015188,2,15,"heterocycle metabolic process","BP","brown","Day14"
"454","GO:0099527",0.0447519121464828,0.996388615200031,2,6,"postsynapse to nucleus signaling pathway","BP","brown","Day14"
"124","GO:0007160",0.0449781537836859,0.983883181990313,7,57,"cell-matrix adhesion","BP","brown","Day14"
"3","GO:0000272",0.0451419910542343,0.989686139125434,4,24,"polysaccharide catabolic process","BP","brown","Day14"
"247","GO:0032092",0.0453010693206711,0.985287006626651,6,49,"positive regulation of protein binding","BP","brown","Day14"
"163","GO:0014070",0.0454683252318593,0.985124445462519,6,55,"response to organic cyclic compound","BP","brown","Day14"
"5","GO:0000413",0.0457546715819404,0.992427072086274,3,15,"protein peptidyl-prolyl isomerization","BP","brown","Day14"
"383","GO:0051204",0.0460009581559542,1,1,1,"protein insertion into mitochondrial membrane","BP","brown","Day14"
"301","GO:0036090",0.04602525122729,1,1,1,"cleavage furrow ingression","BP","brown","Day14"
"456","GO:0099638",0.0461652065705473,1,1,1,"endosome to plasma membrane protein transport","BP","brown","Day14"
"480","GO:1904719",0.0461652065705473,1,1,1,"positive regulation of AMPA glutamate receptor clustering","BP","brown","Day14"
"119","GO:0007051",0.0467247972208335,0.99593472134895,2,7,"spindle organization","BP","brown","Day14"
"398","GO:0055088",0.0472031886575287,0.989162860036701,4,22,"lipid homeostasis","BP","brown","Day14"
"220","GO:0030307",0.0472796835252737,0.986447342897727,5,39,"positive regulation of cell growth","BP","brown","Day14"
"421","GO:0070633",0.0473759880521413,0.992234518836599,3,13,"transepithelial transport","BP","brown","Day14"
"483","GO:1904851",0.0480494379583025,0.995965633592596,2,6,"positive regulation of establishment of protein localization to telomere","BP","brown","Day14"
"13","GO:0001881",0.0484390564707293,0.995700189581078,2,7,"receptor recycling","BP","brown","Day14"
"109","GO:0006728",0.048729026962625,0.99939197829818,1,2,"pteridine biosynthetic process","BP","brown","Day14"
"4","GO:0000278",0.0490198548952709,0.978218242809519,10,93,"mitotic cell cycle","BP","brown","Day14"
"180","GO:0016344",0.0491579663297537,1,1,1,"meiotic chromosome movement towards spindle pole","BP","brown","Day14"
"267","GO:0033206",0.0491579663297537,1,1,1,"meiotic cytokinesis","BP","brown","Day14"
"120","GO:0007057",0.049511102814455,1,1,1,"spindle assembly involved in female meiosis I","BP","brown","Day14"
"309","GO:0042125",0.0496483617696884,0.99506943786388,2,11,"protein galactosylation","BP","brown","Day14"
"173","GO:0016126",0.0498010469627988,0.995510386498517,2,7,"sterol biosynthetic process","BP","brown","Day14"
"66","GO:0005615",6.70975727594786e-13,1,91,796,"extracellular space","CC","brown","Day14"
"64","GO:0005581",5.42480574084155e-12,1,26,142,"collagen trimer","CC","brown","Day14"
"75","GO:0005764",2.46516402328592e-08,0.999999994002938,38,274,"lysosome","CC","brown","Day14"
"63","GO:0005576",3.05499179494095e-08,1,98,1105,"extracellular region","CC","brown","Day14"
"79","GO:0005777",1.59694478721426e-07,0.999999964626814,22,115,"peroxisome","CC","brown","Day14"
"315","GO:0042470",1.00369817855436e-06,0.999999846781983,14,53,"melanosome","CC","brown","Day14"
"67","GO:0005623",3.00519520776191e-06,0.999998594575853,64,696,"cell","CC","brown","Day14"
"232","GO:0031012",3.20267584393846e-05,0.999988026028999,28,244,"extracellular matrix","CC","brown","Day14"
"87","GO:0005829",0.000111527370054253,0.99992185819163,170,2336,"cytosol","CC","brown","Day14"
"81","GO:0005783",0.000225916770260728,0.999877274345959,52,615,"endoplasmic reticulum","CC","brown","Day14"
"71","GO:0005739",0.00056646112241481,0.999660891765278,63,805,"mitochondrion","CC","brown","Day14"
"230","GO:0030904",0.000576563641867491,0.999973140709275,4,8,"retromer complex","CC","brown","Day14"
"224","GO:0030496",0.000669011812577311,0.999778564140037,16,110,"midbody","CC","brown","Day14"
"265","GO:0033180",0.000877638493388378,0.999979423352501,3,5,"proton-transporting V-type ATPase, V1 domain","CC","brown","Day14"
"84","GO:0005794",0.00135472122021746,0.999191513335306,54,684,"Golgi apparatus","CC","brown","Day14"
"85","GO:0005802",0.00150179628371115,0.999456893826782,16,131,"trans-Golgi network","CC","brown","Day14"
"424","GO:0071203",0.00154111493738241,0.999893492839587,4,10,"WASH complex","CC","brown","Day14"
"278","GO:0034663",0.00156081830852048,0.999887505832876,4,11,"endoplasmic reticulum chaperone complex","CC","brown","Day14"
"82","GO:0005789",0.00158799076474405,0.999080857322173,47,610,"endoplasmic reticulum membrane","CC","brown","Day14"
"412","GO:0062023",0.00211640671196411,0.999005286153574,25,260,"collagen-containing extracellular matrix","CC","brown","Day14"
"238","GO:0031595",0.00330545614588237,1,2,2,"nuclear proteasome complex","CC","brown","Day14"
"227","GO:0030670",0.00354016692588798,0.99914300411831,8,54,"phagocytic vesicle membrane","CC","brown","Day14"
"488","GO:1990316",0.00545823754235655,0.999919012727396,2,3,"Atg1/ULK1 kinase complex","CC","brown","Day14"
"318","GO:0042599",0.00563403824693463,1,2,2,"lamellar body","CC","brown","Day14"
"343","GO:0045335",0.00608970458523618,0.998576396355901,7,41,"phagocytic vesicle","CC","brown","Day14"
"78","GO:0005770",0.00674064422455904,0.997699891559915,11,83,"late endosome","CC","brown","Day14"
"183","GO:0016461",0.00758218637827527,0.999866321026442,2,3,"unconventional myosin complex","CC","brown","Day14"
"241","GO:0031901",0.00769367478451803,0.997180778688551,12,91,"early endosome membrane","CC","brown","Day14"
"182","GO:0016459",0.00772507850893135,0.998412081581174,6,27,"myosin complex","CC","brown","Day14"
"6","GO:0000775",0.00773532841565142,0.998122072126742,7,38,"chromosome, centromeric region","CC","brown","Day14"
"210","GO:0030122",0.00860681543377653,0.9998377544923,2,3,"AP-2 adaptor complex","CC","brown","Day14"
"90","GO:0005882",0.0091444726481262,0.99879240640632,4,16,"intermediate filament","CC","brown","Day14"
"70","GO:0005703",0.00940431757012809,0.99924626511364,3,9,"polytene chromosome puff","CC","brown","Day14"
"213","GO:0030132",0.00986383569906369,0.999800127587727,2,3,"clathrin coat of coated pit","CC","brown","Day14"
"432","GO:0071439",0.00986383569906369,0.999800127587727,2,3,"clathrin complex","CC","brown","Day14"
"261","GO:0032991",0.0103830446998833,0.994039972855127,31,365,"protein-containing complex","CC","brown","Day14"
"184","GO:0016471",0.0104196352683913,0.999694793493976,2,4,"vacuolar proton-transporting V-type ATPase complex","CC","brown","Day14"
"88","GO:0005839",0.0116341935981553,0.998957078927739,3,10,"proteasome core complex","CC","brown","Day14"
"223","GO:0030479",0.0124119554144942,0.99894359379056,3,8,"actin cortical patch","CC","brown","Day14"
"288","GO:0035371",0.012532247151319,0.998234541953424,4,14,"microtubule plus-end","CC","brown","Day14"
"86","GO:0005819",0.012617265627579,0.995288390916132,11,85,"spindle","CC","brown","Day14"
"72","GO:0005743",0.0138222985202767,0.99325689398488,18,223,"mitochondrial inner membrane","CC","brown","Day14"
"74","GO:0005759",0.0141817487357528,0.993258558907961,17,175,"mitochondrial matrix","CC","brown","Day14"
"77","GO:0005769",0.0142463000035857,0.992767943282675,20,210,"early endosome","CC","brown","Day14"
"342","GO:0045271",0.0143070539862068,1,1,1,"respiratory chain complex I","CC","brown","Day14"
"280","GO:0034774",0.014377329123291,0.99712843684853,5,24,"secretory granule lumen","CC","brown","Day14"
"93","GO:0005903",0.0146227475172011,0.995872261214949,7,52,"brush border","CC","brown","Day14"
"12","GO:0001772",0.0153227401177555,0.998476504195099,3,10,"immunological synapse","CC","brown","Day14"
"447","GO:0097165",0.0154652229356789,0.999601338961621,2,3,"nuclear stress granule","CC","brown","Day14"
"149","GO:0009535",0.0154973793042815,1,1,1,"chloroplast thylakoid membrane","CC","brown","Day14"
"209","GO:0030117",0.0160573184411588,0.999577589084348,2,3,"membrane coat","CC","brown","Day14"
"76","GO:0005768",0.01660089497223,0.991767949960493,18,197,"endosome","CC","brown","Day14"
"482","GO:1904813",0.0166325154623539,0.99731924561214,4,18,"ficolin-1-rich granule lumen","CC","brown","Day14"
"253","GO:0032421",0.0166871934020496,0.999371977966826,2,4,"stereocilium bundle","CC","brown","Day14"
"458","GO:0101031",0.0180729745530144,0.999290031733096,2,4,"chaperone complex","CC","brown","Day14"
"233","GO:0031092",0.0196131852284601,0.99573520777527,5,25,"platelet alpha granule membrane","CC","brown","Day14"
"80","GO:0005778",0.0204508958775134,0.995382189284026,5,32,"peroxisomal membrane","CC","brown","Day14"
"257","GO:0032541",0.0205239089990393,0.999002223905328,2,5,"cortical endoplasmic reticulum","CC","brown","Day14"
"414","GO:0070062",0.0205416416042897,0.98658187733007,42,545,"extracellular exosome","CC","brown","Day14"
"192","GO:0017059",0.0210985160595341,0.999098938450917,2,4,"serine C-palmitoyltransferase complex","CC","brown","Day14"
"211","GO:0030130",0.0216384818093977,0.999063134635315,2,4,"clathrin coat of trans-Golgi network vesicle","CC","brown","Day14"
"148","GO:0009331",0.0232360139294383,0.998954285677287,2,4,"glycerol-3-phosphate dehydrogenase complex","CC","brown","Day14"
"150","GO:0009536",0.024274377414746,0.998598725510401,2,6,"plastid","CC","brown","Day14"
"83","GO:0005790",0.0246538978025559,0.99548030228106,4,19,"smooth endoplasmic reticulum","CC","brown","Day14"
"490","GO:1990701",0.0248965408749612,1,1,1,"integral component of endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane","CC","brown","Day14"
"68","GO:0005639",0.0252643409292403,0.998809937649781,2,4,"integral component of nuclear inner membrane","CC","brown","Day14"
"129","GO:0008021",0.0255667414164924,0.991163086808706,8,60,"synaptic vesicle","CC","brown","Day14"
"136","GO:0008250",0.0284100616489233,0.998352799995783,2,5,"oligosaccharyltransferase complex","CC","brown","Day14"
"91","GO:0005884",0.0301069324934957,0.992548807667344,5,29,"actin filament","CC","brown","Day14"
"202","GO:0019773",0.0308919665400958,0.9981249624458,2,5,"proteasome core complex, alpha-subunit complex","CC","brown","Day14"
"18","GO:0002199",0.0309362865679581,0.998120796595292,2,5,"zona pellucida receptor complex","CC","brown","Day14"
"212","GO:0030131",0.0314409010776697,0.998073127679784,2,5,"clathrin adaptor complex","CC","brown","Day14"
"339","GO:0045120",0.0323569153633821,0.997985484639491,2,5,"pronucleus","CC","brown","Day14"
"89","GO:0005881",0.0362073950411171,0.988769681591086,6,56,"cytoplasmic microtubule","CC","brown","Day14"
"7","GO:0000940",0.0363432861591968,0.997587718587172,2,5,"condensed chromosome outer kinetochore","CC","brown","Day14"
"264","GO:0033176",0.0366454595545798,1,1,1,"proton-transporting V-type ATPase complex","CC","brown","Day14"
"244","GO:0032044",0.0377304092257323,1,1,1,"DSIF complex","CC","brown","Day14"
"92","GO:0005902",0.0379314947229425,0.988116097524776,6,55,"microvillus","CC","brown","Day14"
"73","GO:0005757",0.0385081121113577,1,1,1,"mitochondrial permeability transition pore complex","CC","brown","Day14"
"177","GO:0016234",0.0392878905640004,0.994118018871062,3,12,"inclusion body","CC","brown","Day14"
"69","GO:0005673",0.0397934214412333,1,1,1,"transcription factor TFIIE complex","CC","brown","Day14"
"65","GO:0005604",0.0424717891121981,0.978609546007557,14,146,"basement membrane","CC","brown","Day14"
"364","GO:0048269",0.0426759632347426,1,1,1,"methionine adenosyltransferase complex","CC","brown","Day14"
"445","GO:0097014",0.0435705430252637,0.996801383228233,2,5,"ciliary plasm","CC","brown","Day14"
"287","GO:0035370",0.0451956023983233,1,1,1,"UBC13-UEV1A complex","CC","brown","Day14"
"235","GO:0031231",0.0463759856137136,1,1,1,"intrinsic component of peroxisomal membrane","CC","brown","Day14"
"451","GO:0098591",0.0483488228438839,0.996237417692672,2,5,"external side of apical plasma membrane","CC","brown","Day14"
"58","GO:0005319",9.705429089091e-07,0.999999930970952,9,21,"lipid transporter activity","MF","brown","Day14"
"139","GO:0008289",4.84466639947892e-06,0.999998871017471,18,92,"lipid binding","MF","brown","Day14"
"54","GO:0004867",7.23807246189605e-05,0.999982914995916,14,72,"serine-type endopeptidase inhibitor activity","MF","brown","Day14"
"60","GO:0005518",0.000327839888680292,0.999925895890346,11,61,"collagen binding","MF","brown","Day14"
"340","GO:0045174",0.000490257078468141,0.999990628691582,3,5,"glutathione dehydrogenase (ascorbate) activity","MF","brown","Day14"
"307","GO:0042030",0.000535864485488392,0.999978068501243,4,7,"ATPase inhibitor activity","MF","brown","Day14"
"291","GO:0035615",0.00159254348879856,0.999968412341398,3,4,"clathrin adaptor activity","MF","brown","Day14"
"48","GO:0004597",0.00281139142259836,1,2,2,"peptide-aspartate beta-dioxygenase activity","MF","brown","Day14"
"413","GO:0062101",0.00281139142259836,1,2,2,"peptidyl-aspartic acid 3-dioxygenase activity","MF","brown","Day14"
"185","GO:0016655",0.00300446256467133,0.99968991384476,4,26,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","MF","brown","Day14"
"29","GO:0003857",0.00304453353425388,0.999854836758689,3,7,"3-hydroxyacyl-CoA dehydrogenase activity","MF","brown","Day14"
"333","GO:0044105",0.0031564089902303,0.999669716298388,4,26,"L-xylulose reductase (NAD+) activity","MF","brown","Day14"
"46","GO:0004568",0.00316782014712556,0.999584439700667,5,18,"chitinase activity","MF","brown","Day14"
"358","GO:0046961",0.00324187136498254,0.999856493616191,3,6,"proton-transporting ATPase activity, rotational mechanism","MF","brown","Day14"
"367","GO:0050038",0.00328350222352227,0.999651227304588,4,27,"L-xylulose reductase (NADP+) activity","MF","brown","Day14"
"193","GO:0017080",0.0033255953815257,0.999825581440403,3,8,"sodium channel regulator activity","MF","brown","Day14"
"282","GO:0035091",0.00427669140470012,0.998845154753535,9,49,"phosphatidylinositol binding","MF","brown","Day14"
"254","GO:0032451",0.00474737414269748,0.999673832632622,3,13,"demethylase activity","MF","brown","Day14"
"260","GO:0032934",0.00475752392673907,0.999495178766992,4,14,"sterol binding","MF","brown","Day14"
"144","GO:0008810",0.00477223253158686,0.999756802967045,3,6,"cellulase activity","MF","brown","Day14"
"137","GO:0008266",0.00482755352835735,0.999495390175973,4,13,"poly(U) RNA binding","MF","brown","Day14"
"40","GO:0004300",0.00496780114895334,0.999743079484524,3,6,"enoyl-CoA hydratase activity","MF","brown","Day14"
"229","GO:0030742",0.00520748017551969,0.999678735962021,3,8,"GTP-dependent protein binding","MF","brown","Day14"
"187","GO:0016830",0.0053290137307578,1,2,2,"carbon-carbon lyase activity","MF","brown","Day14"
"10","GO:0001614",0.00563403824693463,1,2,2,"purinergic nucleotide receptor activity","MF","brown","Day14"
"56","GO:0004931",0.00563403824693463,1,2,2,"extracellularly ATP-gated cation channel activity","MF","brown","Day14"
"371","GO:0050610",0.00606342904354725,0.999904944040518,2,3,"methylarsonate reductase activity","MF","brown","Day14"
"219","GO:0030248",0.00607029883006687,0.999603922197739,3,8,"cellulose binding","MF","brown","Day14"
"53","GO:0004806",0.00644744840163771,0.999207164591464,4,19,"triglyceride lipase activity","MF","brown","Day14"
"61","GO:0005534",0.0066614367614861,0.99952988846324,3,9,"galactose binding","MF","brown","Day14"
"38","GO:0004252",0.00690560724381893,0.997374634557275,13,108,"serine-type endopeptidase activity","MF","brown","Day14"
"42","GO:0004364",0.00894364845210035,0.998359342957832,5,32,"glutathione transferase activity","MF","brown","Day14"
"49","GO:0004602",0.00956156277336229,0.999152083823122,3,13,"glutathione peroxidase activity","MF","brown","Day14"
"135","GO:0008239",0.0104849006863824,0.998541953406779,4,17,"dipeptidyl-peptidase activity","MF","brown","Day14"
"43","GO:0004367",0.0109429151152974,0.999765670861483,2,3,"glycerol-3-phosphate dehydrogenase [NAD+] activity","MF","brown","Day14"
"376","GO:0050840",0.0110509773495938,0.997885563647003,5,29,"extracellular matrix binding","MF","brown","Day14"
"314","GO:0042277",0.0112501074496493,0.997397845979333,6,37,"peptide binding","MF","brown","Day14"
"130","GO:0008061",0.0119811192082617,0.997159643939662,6,42,"chitin binding","MF","brown","Day14"
"1","GO:0000062",0.0123755229581687,0.998835703429913,3,11,"fatty-acyl-CoA binding","MF","brown","Day14"
"178","GO:0016301",0.0140478959799231,0.99568405909001,8,54,"kinase activity","MF","brown","Day14"
"167","GO:0015485",0.0142838744038807,0.996527306355411,6,36,"cholesterol binding","MF","brown","Day14"
"39","GO:0004298",0.0142876845038361,0.998581347463733,3,11,"threonine-type endopeptidase activity","MF","brown","Day14"
"300","GO:0036041",0.0153705469776315,1,1,1,"long-chain fatty acid binding","MF","brown","Day14"
"370","GO:0050543",0.0153705469776315,1,1,1,"icosatetraenoic acid binding","MF","brown","Day14"
"348","GO:0046422",0.0154973793042815,1,1,1,"violaxanthin de-epoxidase activity","MF","brown","Day14"
"411","GO:0061750",0.0155868174303935,0.999596502056486,2,3,"acid sphingomyelin phosphodiesterase activity","MF","brown","Day14"
"59","GO:0005504",0.0157126268431063,0.999337911530452,2,5,"fatty acid binding","MF","brown","Day14"
"28","GO:0003834",0.0186167709209859,0.999141121874698,2,5,"beta-carotene 15,15'-monooxygenase activity","MF","brown","Day14"
"154","GO:0010436",0.0186167709209859,0.999141121874698,2,5,"carotenoid dioxygenase activity","MF","brown","Day14"
"33","GO:0004022",0.0196366734239132,0.999193312459682,2,4,"alcohol dehydrogenase (NAD+) activity","MF","brown","Day14"
"366","GO:0050032",0.0206973250903489,0.999856004160536,1,3,"L-rhamnonate dehydratase activity","MF","brown","Day14"
"218","GO:0030246",0.0210910663730488,0.989014872582577,19,233,"carbohydrate binding","MF","brown","Day14"
"324","GO:0043024",0.0214938195951287,0.997568049755677,3,10,"ribosomal small subunit binding","MF","brown","Day14"
"32","GO:0003997",0.0218456254535284,0.999049266016569,2,4,"acyl-CoA oxidase activity","MF","brown","Day14"
"382","GO:0051082",0.0222257832428989,0.993149889045229,7,55,"unfolded protein binding","MF","brown","Day14"
"62","GO:0005540",0.0227441304319634,0.994645427747818,5,38,"hyaluronic acid binding","MF","brown","Day14"
"166","GO:0015078",0.0227875964473375,0.997161139219056,3,14,"proton transmembrane transporter activity","MF","brown","Day14"
"362","GO:0048037",0.023701802780903,0.997214914735368,3,10,"cofactor binding","MF","brown","Day14"
"35","GO:0004090",0.0238686496080705,0.996790541912932,3,22,"carbonyl reductase (NADPH) activity","MF","brown","Day14"
"41","GO:0004303",0.0242509920956358,0.995464809605313,4,23,"estradiol 17-beta-dehydrogenase activity","MF","brown","Day14"
"214","GO:0030169",0.0244380569626886,0.995469662055753,4,21,"low-density lipoprotein particle binding","MF","brown","Day14"
"143","GO:0008743",0.0251417248663724,1,1,1,"L-threonine 3-dehydrogenase activity","MF","brown","Day14"
"131","GO:0008143",0.025181825527364,0.996970570520448,3,10,"poly(A) binding","MF","brown","Day14"
"245","GO:0032051",0.0253789480523552,0.998801580254087,2,4,"clathrin light chain binding","MF","brown","Day14"
"360","GO:0047676",0.0259286852284396,0.998761196956325,2,4,"arachidonate-CoA ligase activity","MF","brown","Day14"
"460","GO:0102391",0.0259286852284396,0.998761196956325,2,4,"decanoate-CoA ligase activity","MF","brown","Day14"
"216","GO:0030234",0.0268820911383423,0.996533532684837,3,12,"enzyme regulator activity","MF","brown","Day14"
"449","GO:0097718",0.0287327806586101,0.994263194588988,4,26,"disordered domain specific binding","MF","brown","Day14"
"52","GO:0004758",0.0301017318225602,0.998439061905529,2,4,"serine C-palmitoyltransferase activity","MF","brown","Day14"
"459","GO:0102008",0.03065537560909,1,1,1,"cytosolic dipeptidase activity","MF","brown","Day14"
"461","GO:0103046",0.03065537560909,1,1,1,"alanylglutamate dipeptidase activity","MF","brown","Day14"
"198","GO:0019003",0.0306956377936924,0.990959677350869,6,45,"GDP binding","MF","brown","Day14"
"45","GO:0004557",0.0309683610105956,0.997959723304565,2,6,"alpha-galactosidase activity","MF","brown","Day14"
"165","GO:0015037",0.0311427015787921,0.998101350183392,2,5,"peptide disulfide oxidoreductase activity","MF","brown","Day14"
"204","GO:0019901",0.0316249361495593,0.98172773473478,23,267,"protein kinase binding","MF","brown","Day14"
"450","GO:0098531",0.0317535368746412,1,1,1,"ligand-activated transcription factor activity","MF","brown","Day14"
"369","GO:0050431",0.0319388455915917,0.990606246640018,6,39,"transforming growth factor beta binding","MF","brown","Day14"
"30","GO:0003858",0.033024917086245,0.997746415200274,2,6,"3-hydroxybutyrate dehydrogenase activity","MF","brown","Day14"
"415","GO:0070063",0.0342707000865176,0.995139856638403,3,12,"RNA polymerase binding","MF","brown","Day14"
"199","GO:0019148",0.0351236037738697,1,1,1,"D-cysteine desulfhydrase activity","MF","brown","Day14"
"134","GO:0008238",0.0360956961455257,0.997413734898203,2,6,"exopeptidase activity","MF","brown","Day14"
"145","GO:0009055",0.0361079443770288,0.98887796388264,6,50,"electron transfer activity","MF","brown","Day14"
"242","GO:0031957",0.037203257885592,0.997498490298003,2,5,"very long-chain fatty acid-CoA ligase activity","MF","brown","Day14"
"420","GO:0070576",0.0374650424335296,0.996734440882548,2,13,"vitamin D 24-hydroxylase activity","MF","brown","Day14"
"55","GO:0004869",0.0379253170326663,0.99417473904549,3,15,"cysteine-type endopeptidase inhibitor activity","MF","brown","Day14"
"231","GO:0030976",0.0379887127921212,0.997415952808576,2,5,"thiamine pyrophosphate binding","MF","brown","Day14"
"181","GO:0016404",0.0383511952346645,0.99737752924436,2,5,"15-hydroxyprostaglandin dehydrogenase (NAD+) activity","MF","brown","Day14"
"194","GO:0017137",0.0384196000456852,0.983684352662335,10,86,"Rab GTPase binding","MF","brown","Day14"
"294","GO:0035651",0.0386911276871518,1,1,1,"AP-3 adaptor complex binding","MF","brown","Day14"
"305","GO:0036461",0.0386911276871518,1,1,1,"BLOC-2 complex binding","MF","brown","Day14"
"142","GO:0008441",0.0387941990923518,1,1,1,"3'(2'),5'-bisphosphate nucleotidase activity","MF","brown","Day14"
"57","GO:0005212",0.0392451778189458,0.99669910810905,2,9,"structural constituent of eye lens","MF","brown","Day14"
"34","GO:0004047",0.0393244943924259,1,1,1,"aminomethyltransferase activity","MF","brown","Day14"
"359","GO:0047035",0.0395523851392573,0.996746800685186,2,8,"testosterone dehydrogenase (NAD+) activity","MF","brown","Day14"
"354","GO:0046547",0.0395722906893437,1,1,1,"trans-aconitate 3-methyltransferase activity","MF","brown","Day14"
"190","GO:0017025",0.0407414593152315,0.993632130227363,3,14,"TBP-class protein binding","MF","brown","Day14"
"330","GO:0043621",0.0415489226554566,0.986990027182827,6,39,"protein self-association","MF","brown","Day14"
"31","GO:0003996",0.0418570217754846,0.996745412751039,2,6,"acyl-CoA ligase activity","MF","brown","Day14"
"26","GO:0003755",0.0421263276824473,0.990547318838678,4,25,"peptidyl-prolyl cis-trans isomerase activity","MF","brown","Day14"
"44","GO:0004478",0.0426759632347426,1,1,1,"methionine adenosyltransferase activity","MF","brown","Day14"
"27","GO:0003779",0.0437736642101158,0.976746754266539,16,166,"actin binding","MF","brown","Day14"
"37","GO:0004197",0.0439204438509678,0.98294364383199,8,75,"cysteine-type endopeptidase activity","MF","brown","Day14"
"47","GO:0004596",0.044295821311278,0.996121974289291,2,8,"peptide alpha-N-acetyltransferase activity","MF","brown","Day14"
"455","GO:0099604",0.0446381298537238,0.996678358371682,2,5,"ligand-gated calcium channel activity","MF","brown","Day14"
"419","GO:0070330",0.04629728847815,0.984526709273046,6,83,"aromatase activity","MF","brown","Day14"
"188","GO:0016887",0.0476581899001889,0.972449787199488,20,219,"ATPase activity","MF","brown","Day14"
"36","GO:0004165",0.0478794975443412,0.995777281024612,2,7,"dodecenoyl-CoA delta-isomerase activity","MF","brown","Day14"
"50","GO:0004672",0.0485461301363018,0.974409166451906,15,165,"protein kinase activity","MF","brown","Day14"
"51","GO:0004734",0.048729026962625,0.99939197829818,1,2,"pyrimidodiazepine synthase activity","MF","brown","Day14"
"186","GO:0016782",0.048729026962625,0.99939197829818,1,2,"transferase activity, transferring sulfur-containing groups","MF","brown","Day14"
"457","GO:0101021",0.0489673714148159,0.994881911307487,2,18,"estrogen 2-hydroxylase activity","MF","brown","Day14"
"336","GO:0044325",0.0490308329930482,0.980427737837257,8,86,"ion channel binding","MF","brown","Day14"
"372","GO:0050660",0.0499343708324393,0.978706131877143,9,100,"flavin adenine dinucleotide binding","MF","brown","Day14"
