name	term	lev	seq	value
"ion transport"	GO:0006811	1	PGEN_.00g027620	2.20247016350304
"ion transport"	GO:0006811	1	PGEN_.00g031270	-1.73393367121437
"ion transport"	GO:0006811	1	PGEN_.00g047650	-1.45705447763384
"ion transport"	GO:0006811	1	PGEN_.00g050040	4.7795659639901
"ion transport"	GO:0006811	1	PGEN_.00g066000	2.89615571576306
"ion transport"	GO:0006811	1	PGEN_.00g103630	3.8209662792583
"ion transport"	GO:0006811	1	PGEN_.00g143630	5.43516107054182
"ion transport"	GO:0006811	1	PGEN_.00g229320	-3.5152002173414
"ion transport"	GO:0006811	1	PGEN_.00g229340	-2.91815345104484
"ion transport"	GO:0006811	1	PGEN_.00g251840	2.08671441712816
"ion transport"	GO:0006811	1	PGEN_.00g266130	-9.24034038235419
"ion transport"	GO:0006811	1	PGEN_.00g274080	3.32761116946767
"ion transport"	GO:0006811	1	PGEN_.00g299380	-2.35584949779917
"ion transport"	GO:0006811	1	PGEN_.00g328490	-4.99516538587071
"ion transport"	GO:0006811	1	PGEN_.00g336000	-3.04168756361515
"carbohydrate catabolic process"	GO:0016052	1	PGEN_.00g057120	4.69842361033901
"carbohydrate catabolic process"	GO:0016052	1	PGEN_.00g057130	4.36037293412942
"carbohydrate catabolic process"	GO:0016052	1	PGEN_.00g139840	4.96948905909421
"carbohydrate catabolic process"	GO:0016052	1	PGEN_.00g157320	-4.19585285102914
"carbohydrate catabolic process"	GO:0016052	1	PGEN_.00g169480	5.19765614946527
"carbohydrate catabolic process"	GO:0016052	1	PGEN_.00g169490	4.97989107368819
"carbohydrate catabolic process"	GO:0016052	1	PGEN_.00g327850	4.8219096164761
"pattern specification process"	GO:0003002;GO:0007389	3	PGEN_.00g069990	3.30153727556496
"pattern specification process"	GO:0003002;GO:0007389	3	PGEN_.00g200990	-1.48360158473021
"pattern specification process"	GO:0003002;GO:0007389	3	PGEN_.00g229320	-3.5152002173414
"pattern specification process"	GO:0003002;GO:0007389	3	PGEN_.00g229340	-2.91815345104484
"pattern specification process"	GO:0003002;GO:0007389	3	PGEN_.00g250710	3.57881425364561
"pattern specification process"	GO:0003002;GO:0007389	3	PGEN_.00g299380	-2.35584949779917
"pattern specification process"	GO:0003002;GO:0007389	3	PGEN_.00g346230	4.43452103549202
"glycosaminoglycan metabolic process"	GO:0030203;GO:0009059	1	PGEN_.00g036450	3.76269963213679
"glycosaminoglycan metabolic process"	GO:0030203;GO:0009059	1	PGEN_.00g040990	6.35989876931627
"glycosaminoglycan metabolic process"	GO:0030203;GO:0009059	1	PGEN_.00g130730	8.35308710317702
"glycosaminoglycan metabolic process"	GO:0030203;GO:0009059	1	PGEN_.00g276360	4.34356907999148
"glycosaminoglycan metabolic process"	GO:0030203;GO:0009059	1	PGEN_.00g318440	4.78189018474997
"glycosaminoglycan metabolic process"	GO:0030203;GO:0009059	1	PGEN_.00g211680	1.16395925231575
"cellular protein modification process"	GO:0006464	1	PGEN_.00g026190	2.12443053949099
"cellular protein modification process"	GO:0006464	1	PGEN_.00g037080	-2.07088805426983
"cellular protein modification process"	GO:0006464	1	PGEN_.00g047760	-0.853387936177642
"cellular protein modification process"	GO:0006464	1	PGEN_.00g084550	5.50627677517268
"cellular protein modification process"	GO:0006464	1	PGEN_.00g131030	4.05013543516001
"cellular protein modification process"	GO:0006464	1	PGEN_.00g183520	3.19786714764851
"cellular protein modification process"	GO:0006464	1	PGEN_.00g188250	4.80238789950171
"cellular protein modification process"	GO:0006464	1	PGEN_.00g191400	3.95980017049551
"cellular protein modification process"	GO:0006464	1	PGEN_.00g270000	4.92627258037503
"cellular protein modification process"	GO:0006464	1	PGEN_.00g294440	-1.58207653026089
"cellular protein modification process"	GO:0006464	1	PGEN_.00g296350	-2.06179645682076
"cellular protein modification process"	GO:0006464	1	PGEN_.00g345620	4.06235307845331
"cellular protein modification process"	GO:0006464	1	PGEN_.00g348850	3.88488527001707
"animal organ morphogenesis"	GO:0009887	3	PGEN_.00g038430	3.08664808325943
"animal organ morphogenesis"	GO:0009887	3	PGEN_.00g042190	2.66117450402986
"animal organ morphogenesis"	GO:0009887	3	PGEN_.00g050460	-1.11205379890176
"animal organ morphogenesis"	GO:0009887	3	PGEN_.00g130730	8.35308710317702
"animal organ morphogenesis"	GO:0009887	3	PGEN_.00g346230	4.43452103549202
"secretion by cell"	GO:0032940	1	PGEN_.00g009930	5.18124912079485
"secretion by cell"	GO:0032940	1	PGEN_.00g009950	6.54500082999707
"secretion by cell"	GO:0032940	1	PGEN_.00g200990	-1.48360158473021
"secretion by cell"	GO:0032940	1	PGEN_.00g288000	3.38345717026529
"secretion by cell"	GO:0032940	1	PGEN_.00g344990	6.88560548165566
"visual perception"	GO:0007601;GO:0050953	1	PGEN_.00g017110	-1.89296468303974
"visual perception"	GO:0007601;GO:0050953	1	PGEN_.00g085760	3.98372294904781
"visual perception"	GO:0007601;GO:0050953	1	PGEN_.00g135000	1.57657523009256
"visual perception"	GO:0007601;GO:0050953	1	PGEN_.00g211970	6.12738438398186
"visual perception"	GO:0007601;GO:0050953	1	PGEN_.00g332560	4.77156824189098
"positive regulation of cell migration"	GO:0030335	1	PGEN_.00g092330	4.23045739639762
"positive regulation of cell migration"	GO:0030335	1	PGEN_.00g105690	4.69264058570793
"positive regulation of cell migration"	GO:0030335	1	PGEN_.00g158640	5.99119967835138
"positive regulation of cell migration"	GO:0030335	1	PGEN_.00g250710	3.57881425364561
"positive regulation of cell migration"	GO:0030335	1	PGEN_.00g294440	-1.58207653026089
""	GO:0048856		PGEN_.00g005530	4.24981113359094
""	GO:0048856		PGEN_.00g038430	3.08664808325943
""	GO:0048856		PGEN_.00g042190	2.66117450402986
""	GO:0048856		PGEN_.00g047650	-1.45705447763384
""	GO:0048856		PGEN_.00g050460	-1.11205379890176
""	GO:0048856		PGEN_.00g069990	3.30153727556496
""	GO:0048856		PGEN_.00g086610	6.36521592817008
""	GO:0048856		PGEN_.00g086660	6.33758074337516
""	GO:0048856		PGEN_.00g091350	4.88936487071868
""	GO:0048856		PGEN_.00g092270	-7.24674038567961
""	GO:0048856		PGEN_.00g092330	4.23045739639762
""	GO:0048856		PGEN_.00g093800	5.69105575155619
""	GO:0048856		PGEN_.00g130730	8.35308710317702
""	GO:0048856		PGEN_.00g143180	5.29149971386396
""	GO:0048856		PGEN_.00g200990	-1.48360158473021
""	GO:0048856		PGEN_.00g229320	-3.5152002173414
""	GO:0048856		PGEN_.00g229340	-2.91815345104484
""	GO:0048856		PGEN_.00g250710	3.57881425364561
""	GO:0048856		PGEN_.00g318440	4.78189018474997
""	GO:0048856		PGEN_.00g319930	-2.38514322511499
""	GO:0048856		PGEN_.00g324360	7.7925263537273
"response to organic cyclic compound"	GO:0014070;GO:0009605	1	PGEN_.00g042540	-3.47345005791177
"response to organic cyclic compound"	GO:0014070;GO:0009605	1	PGEN_.00g092330	4.23045739639762
"response to organic cyclic compound"	GO:0014070;GO:0009605	1	PGEN_.00g199810	4.75390339404772
"response to organic cyclic compound"	GO:0014070;GO:0009605	1	PGEN_.00g229320	-3.5152002173414
"response to organic cyclic compound"	GO:0014070;GO:0009605	1	PGEN_.00g229340	-2.91815345104484
"zymogen activation"	GO:0031638	2	PGEN_.00g033640	5.17566602044532
"zymogen activation"	GO:0031638	2	PGEN_.00g057170	5.29123691425269
"zymogen activation"	GO:0031638	2	PGEN_.00g057190	5.78424334320555
"zymogen activation"	GO:0031638	2	PGEN_.00g288000	3.38345717026529
"zymogen activation"	GO:0031638	2	PGEN_.00g344990	6.88560548165566
"regulation of BMP signaling pathway"	GO:0030510	1	PGEN_.00g229320	-3.5152002173414
"regulation of BMP signaling pathway"	GO:0030510	1	PGEN_.00g229340	-2.91815345104484
"regulation of BMP signaling pathway"	GO:0030510	1	PGEN_.00g250710	3.57881425364561
"regulation of BMP signaling pathway"	GO:0030510	1	PGEN_.00g299380	-2.35584949779917
"regulation of BMP signaling pathway"	GO:0030510	1	PGEN_.00g346230	4.43452103549202
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g033640	5.17566602044532
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g040990	6.35989876931627
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g057190	5.78424334320555
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g085760	3.98372294904781
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g085790	5.51694316581702
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g092320	3.69461576119781
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g092330	4.23045739639762
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g095390	4.49415626344533
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g130730	8.35308710317702
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g169810	3.23044095860311
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g294440	-1.58207653026089
"extracellular matrix organization"	GO:0030198;GO:0043062	1	PGEN_.00g318440	4.78189018474997
""	GO:0010033;GO:1901700	1	PGEN_.00g041430	3.37134359173323
""	GO:0010033;GO:1901700	1	PGEN_.00g042540	-3.47345005791177
""	GO:0010033;GO:1901700	1	PGEN_.00g092330	4.23045739639762
""	GO:0010033;GO:1901700	1	PGEN_.00g199810	4.75390339404772
""	GO:0010033;GO:1901700	1	PGEN_.00g229320	-3.5152002173414
""	GO:0010033;GO:1901700	1	PGEN_.00g229340	-2.91815345104484
""	GO:0010033;GO:1901700	1	PGEN_.00g250710	3.57881425364561
""	GO:0010033;GO:1901700	1	PGEN_.00g279590	4.83152174187
""	GO:0010033;GO:1901700	1	PGEN_.00g308130	3.1151885293168
"defense response"	GO:0006954;GO:0006952	2	PGEN_.00g057170	5.29123691425269
"defense response"	GO:0006954;GO:0006952	2	PGEN_.00g164540	5.94533625168731
"defense response"	GO:0006954;GO:0006952	2	PGEN_.00g164660	5.88743967405523
"defense response"	GO:0006954;GO:0006952	2	PGEN_.00g250710	3.57881425364561
"defense response"	GO:0006954;GO:0006952	2	PGEN_.00g346230	4.43452103549202
"defense response"	GO:0006954;GO:0006952	2	PGEN_.00g091340	4.68151338156612
""	GO:0071702		PGEN_.00g035810	5.67523371894232
""	GO:0071702		PGEN_.00g143180	5.29149971386396
""	GO:0071702		PGEN_.00g150640	1.78355619676878
""	GO:0071702		PGEN_.00g266130	-9.24034038235419
""	GO:0071702		PGEN_.00g279590	4.83152174187
"endocytosis"	GO:0006897	2	PGEN_.00g056330	4.50971569527478
"endocytosis"	GO:0006897	2	PGEN_.00g062920	1.58482251560663
"endocytosis"	GO:0006897	2	PGEN_.00g091340	4.68151338156612
"endocytosis"	GO:0006897	2	PGEN_.00g229320	-3.5152002173414
"endocytosis"	GO:0006897	2	PGEN_.00g229340	-2.91815345104484
"endocytosis"	GO:0006897	2	PGEN_.00g247310	4.33028974517686
"endocytosis"	GO:0006897	2	PGEN_.00g256190	3.57595414261971
"endocytosis"	GO:0006897	2	PGEN_.00g281170	6.3589925330873
"endocytosis"	GO:0006897	2	PGEN_.00g282910	1.95598493493693
"endocytosis"	GO:0006897	2	PGEN_.00g299380	-2.35584949779917
""	GO:0033993		PGEN_.00g092330	4.23045739639762
""	GO:0033993		PGEN_.00g199810	4.75390339404772
""	GO:0033993		PGEN_.00g229320	-3.5152002173414
""	GO:0033993		PGEN_.00g229340	-2.91815345104484
""	GO:0033993		PGEN_.00g250710	3.57881425364561
""	GO:0033993		PGEN_.00g308130	3.1151885293168
"cell population proliferation"	GO:0008283	2	PGEN_.00g085760	3.98372294904781
"cell population proliferation"	GO:0008283	2	PGEN_.00g085790	5.51694316581702
"cell population proliferation"	GO:0008283	2	PGEN_.00g092320	3.69461576119781
"cell population proliferation"	GO:0008283	2	PGEN_.00g095390	4.49415626344533
"cell population proliferation"	GO:0008283	2	PGEN_.00g108800	2.29003072601403
"cell population proliferation"	GO:0008283	2	PGEN_.00g229320	-3.5152002173414
"cell population proliferation"	GO:0008283	2	PGEN_.00g229340	-2.91815345104484
"response to stress"	GO:0006950	1	PGEN_.00g017110	-1.89296468303974
"response to stress"	GO:0006950	1	PGEN_.00g027030	6.77735988717009
"response to stress"	GO:0006950	1	PGEN_.00g042540	-3.47345005791177
"response to stress"	GO:0006950	1	PGEN_.00g049360	5.00748301273862
"response to stress"	GO:0006950	1	PGEN_.00g057170	5.29123691425269
"response to stress"	GO:0006950	1	PGEN_.00g091340	4.68151338156612
"response to stress"	GO:0006950	1	PGEN_.00g092330	4.23045739639762
"response to stress"	GO:0006950	1	PGEN_.00g116940	4.97890534386955
"response to stress"	GO:0006950	1	PGEN_.00g164540	5.94533625168731
"response to stress"	GO:0006950	1	PGEN_.00g164660	5.88743967405523
"response to stress"	GO:0006950	1	PGEN_.00g208330	1.38666669193384
"response to stress"	GO:0006950	1	PGEN_.00g211970	6.12738438398186
"response to stress"	GO:0006950	1	PGEN_.00g212430	-1.39225725740027
"response to stress"	GO:0006950	1	PGEN_.00g250710	3.57881425364561
"response to stress"	GO:0006950	1	PGEN_.00g263590	5.12809167462446
"response to stress"	GO:0006950	1	PGEN_.00g279590	4.83152174187
"response to stress"	GO:0006950	1	PGEN_.00g346230	4.43452103549202
"intracellular protein transport"	GO:0006886	2	PGEN_.00g027030	6.77735988717009
"intracellular protein transport"	GO:0006886	2	PGEN_.00g062920	1.58482251560663
"intracellular protein transport"	GO:0006886	2	PGEN_.00g208330	1.38666669193384
"intracellular protein transport"	GO:0006886	2	PGEN_.00g267990	2.95348823562974
"intracellular protein transport"	GO:0006886	2	PGEN_.00g305960	2.89363907103167
"cell differentiation"	GO:0030154	1	PGEN_.00g017110	-1.89296468303974
"cell differentiation"	GO:0030154	1	PGEN_.00g026190	2.12443053949099
"cell differentiation"	GO:0030154	1	PGEN_.00g038430	3.08664808325943
"cell differentiation"	GO:0030154	1	PGEN_.00g042190	2.66117450402986
"cell differentiation"	GO:0030154	1	PGEN_.00g047650	-1.45705447763384
"cell differentiation"	GO:0030154	1	PGEN_.00g050460	-1.11205379890176
"cell differentiation"	GO:0030154	1	PGEN_.00g052630	3.79792500809598
"cell differentiation"	GO:0030154	1	PGEN_.00g079550	-2.96856519202093
"cell differentiation"	GO:0030154	1	PGEN_.00g085760	3.98372294904781
"cell differentiation"	GO:0030154	1	PGEN_.00g092320	3.69461576119781
"cell differentiation"	GO:0030154	1	PGEN_.00g095390	4.49415626344533
"cell differentiation"	GO:0030154	1	PGEN_.00g199810	4.75390339404772
"cell differentiation"	GO:0030154	1	PGEN_.00g211970	6.12738438398186
"cell differentiation"	GO:0030154	1	PGEN_.00g235110	-3.87991641854236
"cell differentiation"	GO:0030154	1	PGEN_.00g250710	3.57881425364561
"cell differentiation"	GO:0030154	1	PGEN_.00g298200	3.18434120539167
"cell differentiation"	GO:0030154	1	PGEN_.00g326620	4.77625507660389
"cell differentiation"	GO:0030154	1	PGEN_.00g332980	3.68196509957329
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g040690	6.06774957840857
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g057120	4.69842361033901
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g057130	4.36037293412942
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g079760	-2.70189654468931
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g102520	4.84408300869247
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g139840	4.96948905909421
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g146090	2.75844088380479
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g157320	-4.19585285102914
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g169480	5.19765614946527
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g169490	4.97989107368819
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g189960	4.45527332928022
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g212430	-1.39225725740027
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g279590	4.83152174187
"carbohydrate metabolic process"	GO:0005975	1	PGEN_.00g327850	4.8219096164761
"central nervous system development"	GO:0007417	1	PGEN_.00g005530	4.24981113359094
"central nervous system development"	GO:0007417	1	PGEN_.00g040990	6.35989876931627
"central nervous system development"	GO:0007417	1	PGEN_.00g060690	4.09092682261233
"central nervous system development"	GO:0007417	1	PGEN_.00g300660	4.61324148947932
"central nervous system development"	GO:0007417	1	PGEN_.00g318440	4.78189018474997
"phosphate-containing compound metabolic process"	GO:0006796;GO:0006793	1	PGEN_.00g084550	5.50627677517268
"phosphate-containing compound metabolic process"	GO:0006796;GO:0006793	1	PGEN_.00g139840	4.96948905909421
"phosphate-containing compound metabolic process"	GO:0006796;GO:0006793	1	PGEN_.00g191400	3.95980017049551
"phosphate-containing compound metabolic process"	GO:0006796;GO:0006793	1	PGEN_.00g211970	6.12738438398186
"phosphate-containing compound metabolic process"	GO:0006796;GO:0006793	1	PGEN_.00g212430	-1.39225725740027
"phosphate-containing compound metabolic process"	GO:0006796;GO:0006793	1	PGEN_.00g294440	-1.58207653026089
"phosphate-containing compound metabolic process"	GO:0006796;GO:0006793	1	PGEN_.00g331780	2.09432666526183
"phosphate-containing compound metabolic process"	GO:0006796;GO:0006793	1	PGEN_.00g348850	3.88488527001707
"receptor-mediated endocytosis"	GO:0006898	3	PGEN_.00g091340	4.68151338156612
"receptor-mediated endocytosis"	GO:0006898	3	PGEN_.00g229320	-3.5152002173414
"receptor-mediated endocytosis"	GO:0006898	3	PGEN_.00g229340	-2.91815345104484
"receptor-mediated endocytosis"	GO:0006898	3	PGEN_.00g247310	4.33028974517686
"receptor-mediated endocytosis"	GO:0006898	3	PGEN_.00g256190	3.57595414261971
"receptor-mediated endocytosis"	GO:0006898	3	PGEN_.00g281170	6.3589925330873
"receptor-mediated endocytosis"	GO:0006898	3	PGEN_.00g299380	-2.35584949779917
""	GO:0065008		PGEN_.00g017110	-1.89296468303974
""	GO:0065008		PGEN_.00g042540	-3.47345005791177
""	GO:0065008		PGEN_.00g158640	5.99119967835138
""	GO:0065008		PGEN_.00g163390	-4.5198341996123
""	GO:0065008		PGEN_.00g272850	1.9858552776683
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	GO:0007157	1	PGEN_.00g025030	2.37680835046684
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	GO:0007157	1	PGEN_.00g038430	3.08664808325943
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	GO:0007157	1	PGEN_.00g042190	2.66117450402986
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	GO:0007157	1	PGEN_.00g050460	-1.11205379890176
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	GO:0007157	1	PGEN_.00g211890	5.31797138048054
"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	GO:0007157	1	PGEN_.00g332560	4.77156824189098
"regeneration"	GO:0031099	1	PGEN_.00g027030	6.77735988717009
"regeneration"	GO:0031099	1	PGEN_.00g229320	-3.5152002173414
"regeneration"	GO:0031099	1	PGEN_.00g229340	-2.91815345104484
"regeneration"	GO:0031099	1	PGEN_.00g250710	3.57881425364561
"regeneration"	GO:0031099	1	PGEN_.00g279590	4.83152174187
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g046630	3.89396031148037
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g110440	-1.43439504740307
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g139840	4.96948905909421
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g177440	3.10936675087435
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g189960	4.45527332928022
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g214740	1.6881807299227
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g250350	4.0470522321664
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g267990	2.95348823562974
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g283620	3.86921087861215
"carboxylic acid metabolic process"	GO:0019752	1	PGEN_.00g321250	4.99710031321988
"immune system process"	GO:0002376	1	PGEN_.00g057120	4.69842361033901
"immune system process"	GO:0002376	1	PGEN_.00g057130	4.36037293412942
"immune system process"	GO:0002376	1	PGEN_.00g081050	4.11877373847991
"immune system process"	GO:0002376	1	PGEN_.00g096560	3.93835317870913
"immune system process"	GO:0002376	1	PGEN_.00g169480	5.19765614946527
"immune system process"	GO:0002376	1	PGEN_.00g169490	4.97989107368819
"immune system process"	GO:0002376	1	PGEN_.00g188250	4.80238789950171
"immune system process"	GO:0002376	1	PGEN_.00g245880	-0.940031501912708
"immune system process"	GO:0002376	1	PGEN_.00g250710	3.57881425364561
"immune system process"	GO:0002376	1	PGEN_.00g252450	-0.856729064332205
"immune system process"	GO:0002376	1	PGEN_.00g276360	4.34356907999148
"immune system process"	GO:0002376	1	PGEN_.00g305960	2.89363907103167
"immune system process"	GO:0002376	1	PGEN_.00g346230	4.43452103549202
"cell-substrate adhesion"	GO:0007160;GO:0031589	3	PGEN_.00g005530	4.24981113359094
"cell-substrate adhesion"	GO:0007160;GO:0031589	3	PGEN_.00g018570	7.03293937666297
"cell-substrate adhesion"	GO:0007160;GO:0031589	3	PGEN_.00g037820	5.7995561315533
"cell-substrate adhesion"	GO:0007160;GO:0031589	3	PGEN_.00g057910	5.87061052305623
"cell-substrate adhesion"	GO:0007160;GO:0031589	3	PGEN_.00g116130	3.7832802827461
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g009970	3.20997751248841
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g052520	5.98033134674584
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g086610	6.36521592817008
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g086660	6.33758074337516
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g091350	4.88936487071868
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g092270	-7.24674038567961
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g093800	5.69105575155619
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g114200	5.15190147012855
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g163270	5.90306978042334
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g211250	3.71673923263621
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g211270	4.82393811918337
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g212430	-1.39225725740027
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g245880	-0.940031501912708
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g250710	3.57881425364561
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g276360	4.34356907999148
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g324360	7.7925263537273
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g328190	4.10244430279764
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g346230	4.43452103549202
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g035810	5.67523371894232
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g191400	3.95980017049551
"regulation of metabolic process"	GO:0009892;GO:0019222	1	PGEN_.00g212830	-3.59468955369861
""	GO:0002576;GO:0045055;GO:0051649	1	PGEN_.00g035810	5.67523371894232
""	GO:0002576;GO:0045055;GO:0051649	1	PGEN_.00g086610	6.36521592817008
""	GO:0002576;GO:0045055;GO:0051649	1	PGEN_.00g086660	6.33758074337516
""	GO:0002576;GO:0045055;GO:0051649	1	PGEN_.00g091350	4.88936487071868
""	GO:0002576;GO:0045055;GO:0051649	1	PGEN_.00g092270	-7.24674038567961
""	GO:0002576;GO:0045055;GO:0051649	1	PGEN_.00g291220	-5.5520380285267
""	GO:0002576;GO:0045055;GO:0051649	1	PGEN_.00g197160	-2.33531172135561
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g017110	-1.89296468303974
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g047760	-0.853387936177642
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g060680	3.58393283170355
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g075030	2.36485892260429
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g211680	1.16395925231575
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g235110	-3.87991641854236
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g236680	2.40457097214467
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g250710	3.57881425364561
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g319930	-2.38514322511499
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g323540	1.9437210059821
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g332980	3.68196509957329
"regulation of transcription, DNA-templated"	GO:0006355	1	PGEN_.00g346230	4.43452103549202
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g027030	6.77735988717009
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g086610	6.36521592817008
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g086660	6.33758074337516
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g091350	4.88936487071868
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g092270	-7.24674038567961
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g093800	5.69105575155619
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g212430	-1.39225725740027
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g250710	3.57881425364561
"hair cycle process"	GO:0017015;GO:0001933;GO:0031400;GO:0042326;GO:0001942;GO:0022405;GO:0022404;GO:0010839;GO:0010837;GO:0050680;GO:0030512	3	PGEN_.00g346230	4.43452103549202
"intracellular lipid transport"	GO:0032365	1	PGEN_.00g013160	6.66747201609818
"intracellular lipid transport"	GO:0032365	1	PGEN_.00g013170	9.25004587843393
"intracellular lipid transport"	GO:0032365	1	PGEN_.00g014740	5.88712910098703
"intracellular lipid transport"	GO:0032365	1	PGEN_.00g019450	3.89004669416076
"intracellular lipid transport"	GO:0032365	1	PGEN_.00g177440	3.10936675087435
"cholesterol metabolic process"	GO:0008203;GO:0016125;GO:1902652;GO:0008202	2	PGEN_.00g013160	6.66747201609818
