"","Gene","Gene_Description","AAA","AAM","AMA","AMM","ASA","ASM","MAA","MAM","MMA","MMM","MSA","MSM","foldChangeRatio","ControlRatio","baseMeanNAIVE_control","baseMeanPRIMED_control","baseMeanNAIVE_foldChangeModerate","baseMeanPRIMED_foldChangeModerate","Frontloaded"
"173","PGEN_.00g057380","Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain]",71.5873084367792,52.8768937405934,77.7412226998047,61.1050933322539,50.4591814819481,58.8038413046671,71.459050890667,72.8733774168205,53.0164605735106,63.5855049280349,67.22230639959,61.7526743262967,NA,NA,71.5873084367792,53.0164605735106,0.738635030360032,1.19935401647323,NA
"174","PGEN_.00g057630","Sterile alpha motif domain-containing protein 11 (SAM domain-containing protein 11) (Major retinal SAM domain-containing protein) (Mr-s)",48.5687943556156,64.5604495924761,70.3511442848492,68.7292863582421,61.4953235223027,68.3131705870352,64.1283171334674,81.6867245313693,54.2931062190257,58.3635140719589,58.9019459450322,74.0827889345716,0.808700144098686,1.11785987153598,48.5687943556156,54.2931062190257,1.32925781767963,1.07497098870182,"frontloaded"
"175","PGEN_.00g058090",NA,30.8313975100637,24.3300697154265,24.2778140136566,15.3759409541203,34.5790024108173,13.0698476241012,34.6889017415152,22.2294380973501,23.657010727229,24.4500975123925,13.8933510970941,35.8915742782836,NA,NA,30.8313975100637,23.657010727229,0.789132886612905,1.03352438709641,NA
"176","PGEN_.00g058290","Putative disease resistance protein At1g50180",47.7884648655205,32.9347929496343,35.6241926755287,39.5088944403158,38.9820036715107,26.3024419999517,39.1925043778595,41.1118075558776,25.0137250368303,28.6295451411054,32.7960407139643,39.7758749159673,NA,NA,47.7884648655205,25.0137250368303,0.689178717967081,1.14455344411723,NA
"177","PGEN_.00g058310","Anoctamin-4 (Transmembrane protein 16D)",49.4456627701039,57.1404383585625,54.4053817591758,49.4573831347801,41.0661379845635,49.0085719503865,63.7754689308242,56.4605153665121,65.8613162003392,50.7607552649541,57.2508148831099,57.4901805417549,0.666933149778401,1.33199379906301,49.4456627701039,65.8613162003392,1.15562084027947,0.770721846957147,"frontloaded"
"178","PGEN_.00g058440","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]",9.01279745568242,15.7015656855098,14.4159313882627,9.80357574154494,11.8237830423981,20.3082501228779,15.3886868355755,22.9621383163592,17.8230167441199,16.892415844414,7.65357747471659,20.5933281875873,0.544035450100349,1.97752327529371,9.01279745568242,17.8230167441199,1.742141190093,0.947786566490606,"frontloaded"
"179","PGEN_.00g058530","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]",7.99085040155436,10.4845808337164,12.8861599747586,10.1599517783531,9.08168822268888,13.3481672345559,14.6327082111687,16.5734030300426,14.0566588884697,16.3293858558742,7.81066679164317,15.414134264422,0.885379930320246,1.75909423679556,7.99085040155436,14.0566588884697,1.31207322210374,1.16168329796127,"frontloaded"
"180","PGEN_.00g058850","Rho GTPase-activating protein 20 (Rho-type GTPase-activating protein 20)",42.181090957965,36.1483801017827,45.1153418346411,41.3851169521075,38.4600028350546,42.3939191053321,44.486226708615,45.1723598707446,51.4694109475231,39.4943911055748,51.4438834993771,44.9275700834538,NA,NA,42.181090957965,51.4694109475231,0.856980682121425,0.76733714994023,NA
"181","PGEN_.00g058910","Silk gland factor 3 (SGF-3) (POU domain protein M1)",14.2132051730665,17.2152747122109,17.7166763116808,24.9571744963793,27.5345820984172,18.1239270779706,22.3461000440292,24.86728570317,20.2128400934726,21.1128096458482,11.6226225784025,27.5505678479389,0.862376195088643,1.42211695724868,14.2132051730665,20.2128400934726,1.21121692838384,1.04452464612661,"frontloaded"
"182","PGEN_.00g058950","TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 2) (TGF-beta-activated kinase 1-binding protein 2)",11.2903093857222,10.3571784120344,12.080339366716,11.7605580770137,7.75106230313765,5.5794353150478,10.35589857833,9.39737042516888,11.1801734796521,11.36109950062,8.4005983472145,12.8089231255769,NA,NA,11.2903093857222,11.1801734796521,0.91735116002509,1.01618275613497,NA
"183","PGEN_.00g059600","Adhesion G protein-coupled receptor L2 (Calcium-independent alpha-latrotoxin receptor 2) (CIRL-2) (Latrophilin homolog 1) (Latrophilin-2) (Lectomedin-1)",215.748502664585,229.885739253448,216.712916797176,215.32834433037,196.56888537812,189.87771220053,246.353487529083,246.913638507198,208.230564633947,230.94668778728,201.581307963563,230.924548140128,1.04088564828636,0.965154158949943,215.748502664585,208.230564633947,1.06552646444477,1.10909120470987,"Not frontloaded"
"184","PGEN_.00g059690","Chromatin modification-related protein MEAF6 (MYST/Esa1-associated factor 6) (Esa1-associated factor 6 homolog) (Protein EAF6 homolog)",23.036476751929,28.8483215368417,30.3682335266243,31.9540807114164,28.7813303539874,24.9887549441462,32.9965347743412,31.1544212847495,35.2478406067825,35.3641515821933,20.2396420449394,27.3790138528371,0.801172871949243,1.53008817217811,23.036476751929,35.2478406067825,1.25228878736529,1.00329980428328,"frontloaded"
"185","PGEN_.00g059750","Cathepsin L (EC 3.4.22.15) [Cleaved into: Cathepsin L heavy chain; Cathepsin L light chain]",149.458848236866,130.139583228342,147.374668523049,144.547417174452,132.602410527449,141.19402324266,148.10348817031,200.45102351712,134.682989387569,163.880365570994,116.938207412774,177.125661694895,NA,NA,149.458848236866,134.682989387569,0.870738566258006,1.21678592312357,NA
"186","PGEN_.00g059880",NA,70.4377009348767,71.6442589009322,49.6068994574578,22.3877454837149,47.6570324856556,32.8373142423338,29.1655530443316,35.6836941375164,31.0742882237049,32.0912508400652,23.7374191978456,43.1861866688301,1.01533471017755,0.441159887549917,70.4377009348767,31.0742882237049,1.01712943423822,1.03272681932532,"Not frontloaded"
"187","PGEN_.00g060390","Splicing factor YJU2 (Coiled-coil domain-containing protein 94)",13.3514476347105,12.9430199972323,15.2510550045927,13.3081923520415,8.95795500828405,8.71828974947937,14.7508397615811,13.6089859955976,12.9449960638797,8.09270767764431,6.77913318649004,14.3528848305666,NA,NA,13.3514476347105,12.9449960638797,0.969409486622533,0.625161076736463,NA
"188","PGEN_.00g060810","Sodium/potassium-transporting ATPase subunit beta (Sodium/potassium-dependent ATPase beta subunit)",10.349790379855,8.72923011364434,10.7153802139021,9.40703408308434,11.0575602685711,8.69174450024192,7.17024317784117,11.7734755001267,7.71169052578591,10.6949730401802,10.3065762405942,11.3983894199898,NA,NA,10.349790379855,7.71169052578591,0.84342095764906,1.38685194957175,NA
"189","PGEN_.00g061230",NA,10.1901341802329,17.5744668401043,16.6793778960034,22.2454757978505,14.8154714336328,15.1637831091633,20.3638918905575,17.0668458074146,15.0834852724641,19.5289537793172,11.3084439445494,16.1698269786448,0.75071486941438,1.48020477509741,10.1901341802329,15.0834852724641,1.72465509572932,1.29472422497528,"frontloaded"
"190","PGEN_.00g062110","Adhesion G protein-coupled receptor L3 (Calcium-independent alpha-latrotoxin receptor 3) (CIRL-3) (Latrophilin-3) (Lectomedin-3)",11.017577488258,8.14905314069266,8.87285614170045,9.65572028829186,7.232096150056,10.3933478316364,11.3494716053781,21.5729933946083,15.4390629317711,15.4762862569794,1.74888857645311,13.4718910075296,NA,NA,11.017577488258,15.4390629317711,0.739641100720872,1.00241098344976,NA
"191","PGEN_.00g062250","SH3 domain-containing kinase-binding protein 1 (Regulator of ubiquitous kinase) (Ruk) (SH3-containing, expressed in tumorigenic astrocytes)",6.8275579208362,6.51807397820843,7.52160456607324,4.98427854032434,4.71111204395038,6.11198903210822,4.51821748053076,10.5046740740055,9.40422896474259,12.5021671546995,8.58735356533896,10.9537515593583,NA,NA,6.8275579208362,9.40422896474259,0.954671355964144,1.32941968996835,NA
"192","PGEN_.00g062260","SH3 domain-containing kinase-binding protein 1 (CD2-binding protein 3) (CD2BP3) (Cbl-interacting protein of 85 kDa) (Human Src family kinase-binding protein 1) (HSB-1)",97.9797836303719,89.7228721916809,105.825439131749,85.4618218230026,83.0344584131544,92.7889960404781,98.5241405301276,100.229517196219,109.630565453684,91.3962410786216,89.847954099626,119.268143541351,NA,NA,97.9797836303719,109.630565453684,0.915728417304532,0.833674812315314,NA
"193","PGEN_.00g062360","Staphylococcal nuclease domain-containing protein 1 (EC 3.1.31.1) (100 kDa coactivator) (EBNA2 coactivator p100) (Tudor domain-containing protein 11) (p100 co-activator)",64.8426044615204,60.439530929682,68.693815746326,85.0958245152409,90.2194245750168,80.7871112109736,87.0191462446979,90.7550645822775,66.7121975283431,93.5599123210421,70.6310858489024,95.2102103889827,NA,NA,64.8426044615204,66.7121975283431,0.932095979666404,1.40244086969692,NA
"194","PGEN_.00g062710",NA,35.7300962339524,25.8401356933172,19.5487871036867,30.9935967477005,14.4174819280472,28.9656827330128,17.8769048458343,34.4158495089456,28.2310113267248,24.7572402828999,22.6674598805576,32.07169685849,NA,NA,35.7300962339524,28.2310113267248,0.723203641101942,0.87695194466744,NA
"195","PGEN_.00g062800","USP6 N-terminal-like protein (Related to the N-terminus of tre) (RN-tre)",25.7252214013397,26.7929859248255,29.5654221671354,31.2857588481349,33.8655593758037,21.3055709923065,25.7084316669633,27.9910188912346,36.2564153350228,37.2594164556038,23.8055108111784,35.5348638526639,0.986709230089663,1.40937233423129,25.7252214013397,36.2564153350228,1.04150652415494,1.02766410058228,"frontloaded"
"196","PGEN_.00g062810",NA,15.1124768386532,15.0713458215346,18.1645358319579,15.0158663610329,10.0593420131685,12.4591864861168,18.2238744172964,13.2276520431483,15.3832992217472,15.7384150144917,19.9638891232212,15.8740038915993,NA,NA,15.1124768386532,15.3832992217472,0.997278340436337,1.02308450142102,NA
"197","PGEN_.00g063580","Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2)",10.189067547933,15.8532345690686,11.1243784723516,9.49190226741418,9.72007952737883,12.7842158501293,17.2382853465728,15.3502865571825,13.0228384093321,17.1545265659173,12.0257989158494,14.6237881591483,0.846622177637489,1.2781187628866,10.189067547933,13.0228384093321,1.55590631767719,1.31726479487179,"frontloaded"
"198","PGEN_.00g063970","Toll-interacting protein B",7.64966806736169,6.76629936991818,8.29846739867486,6.32049383040019,5.72713819736721,7.28002096825164,8.68459226360781,8.31401871441098,7.59553833634414,11.6340508608003,5.74759958133692,8.87278507930949,NA,NA,7.64966806736169,7.59553833634414,0.884521957075168,1.53169536451843,NA
"199","PGEN_.00g064190","Macoilin (Macoilin-1) (Transmembrane protein 57)",94.8408734269928,115.144999726073,108.472210005575,105.665901299409,113.414723696891,104.202376041503,107.444134475758,124.280967444565,111.475732343954,118.394751659,121.574035496302,130.556763528832,0.874787519915103,1.17539757191046,94.8408734269928,111.475732343954,1.21408624325576,1.06206749370075,"frontloaded"
"200","PGEN_.00g064210","Probable G-protein coupled receptor 158",13.1756139266562,14.9037150303334,14.5073097949389,16.3901413866868,13.3038684673673,13.5583197094036,16.3833238356163,14.6481942004111,22.9002461228353,21.9120840042057,12.1828882327759,18.6924938124458,0.845901620349115,1.73807810780679,13.1756139266562,22.9002461228353,1.13115905742965,0.956849279552316,"frontloaded"
"201","PGEN_.00g064970","Adhesion G-protein coupled receptor D1 (G-protein coupled receptor 133)",10.4895358579952,25.0745793667309,25.7753277008833,13.9287481827061,21.3900950015624,20.7956572950027,25.634240301543,20.3116745651516,20.462949161359,13.6561679846217,7.81066679164317,28.9384019165125,0.279179317165891,1.95079643545544,10.4895358579952,20.462949161359,2.39043745177903,0.667360695515444,"frontloaded"
"202","PGEN_.00g065250","Connector enhancer of kinase suppressor of ras 2 (Connector enhancer of KSR 2) (CNK homolog protein 2) (CNK2)",47.3480770261848,46.1211380304777,42.7502007929622,41.9910826093424,41.2694408001529,47.0596391666425,44.5309512305025,44.3797615791879,40.7916769716383,40.1993080755388,35.6148886077054,49.7872103590576,NA,NA,47.3480770261848,40.7916769716383,0.974086825215127,0.985478192119647,NA
"203","PGEN_.00g065300","Circularly permutated Ras protein 1 (DdiCPRas1)",72.2908356728296,54.3608147930269,54.9333924202552,42.2664000095074,46.6266527337277,42.7679064996624,64.1105192397203,67.5649300185093,62.255397795914,58.7783433955589,50.5101074087547,53.0195059531254,NA,NA,72.2908356728296,62.255397795914,0.751973805352736,0.944148547379721,NA
"204","PGEN_.00g067150","Pre-mRNA-splicing factor syf2",30.9647431944044,23.8311083309999,29.4477374297508,23.4524491258922,33.1463250905071,27.402826183234,33.077526145276,32.7895541707596,24.1766464107638,26.2485074533829,31.8238389112069,28.8662183056673,NA,NA,30.9647431944044,24.1766464107638,0.769620732243191,1.08569679216124,NA
"205","PGEN_.00g067260","Sialomucin core protein 24 (MUC-24) (Endolyn) (Multi-glycosylated core protein 24) (MGC-24) (MGC-24v)",72.1686936004382,77.3248738934837,76.3081084590495,71.6330622194381,79.989204828214,73.3013364993112,97.972549837066,95.0303012962353,58.9798236165853,67.7370748299364,63.9321905550691,72.2182878865005,1.0718958561739,0.817249428722196,72.1686936004382,58.9798236165853,1.07144621907101,1.1484787623354,"Not frontloaded"
"206","PGEN_.00g067330","Synaptotagmin-like protein 5",27.9125942007858,39.8673007055889,38.2550287002068,38.7818473619747,44.3180071849333,34.9616883119408,35.5252554884364,40.7034578425971,36.8040830172314,37.8783461858379,31.115243750844,49.1515887740652,0.720573650642562,1.3185475614515,27.9125942007858,36.8040830172314,1.42829077149936,1.02918869539838,"frontloaded"
"207","PGEN_.00g067350",NA,46.4086246526176,43.5705626253744,67.5473532677553,54.2936018810481,62.3754583139205,51.7544241423998,76.9896814983397,69.0317044795679,64.3595717815271,56.4489843031809,48.5447977129792,65.3310416105344,NA,NA,46.4086246526176,64.3595717815271,0.93884623712754,0.877087630334161,NA
"208","PGEN_.00g067360","Synaptotagmin-like protein 5",8.74824332440108,11.7433905558032,10.9903875621227,13.0566099570474,10.0222430296535,10.8292749488954,12.554816518933,16.4687768017844,10.6322819703135,8.94578924053016,9.02895561492073,17.0451384225595,0.62678634408477,1.21536193908295,8.74824332440108,10.6322819703135,1.34237127619072,0.841379984607985,"frontloaded"
"209","PGEN_.00g068090",NA,15.3530277703863,10.2380464738743,15.0285502335564,10.3570777215923,13.2680428632745,8.13643303889521,8.92444334913746,12.4336242019693,13.7034376585457,14.7542600548452,14.9633104143821,12.8759387387373,NA,NA,15.3530277703863,13.7034376585457,0.666842177776943,1.07668312305885,NA
"210","PGEN_.00g068460","Zinc finger protein 319",26.3282912860639,26.9629363775386,26.2538835306699,22.2111057853128,23.7365372664661,27.3080961279828,24.4872980302441,28.5592321086695,33.2655120721813,31.6508699915955,23.580329880919,33.124981260112,0.92906676832082,1.26348921434903,26.3282912860639,33.2655120721813,1.0241050619115,0.951461980291112,"frontloaded"
"211","PGEN_.00g068740",NA,94.7181980384513,77.4054069417814,95.6717285963309,105.145087108054,85.3234470376844,97.7018568810858,107.919519813715,102.503967039858,85.4403469664744,126.814082631285,93.6127243633131,108.020545256664,NA,NA,94.7181980384513,85.4403469664744,0.817217900517474,1.48424119439783,NA
"212","PGEN_.00g069130",NA,16.3358607488338,10.2915789398682,23.4204073922849,20.432090330407,9.97398116170088,13.444947166596,16.3143093408549,21.1237687216436,14.0325814449883,18.7467976711344,14.0801063152186,16.6958228032024,NA,NA,16.3358607488338,14.0325814449883,0.629999183887685,1.33594789701575,NA
"213","PGEN_.00g069640",NA,2.12318889191725,5.89032098590578,7.53940612088646,8.78659293680773,9.9548998842644,5.06105828145864,9.73691709424494,8.79997889511846,6.84047790282131,7.74672028958598,3.87128758915516,9.38506175254199,0.408207615374723,3.22179431555161,2.12318889191725,6.84047790282131,2.77428023871526,1.13248232062717,"frontloaded"
"214","PGEN_.00g069780","NACHT, LRR and PYD domains-containing protein 3",21.4151930261264,13.9155847134236,17.690895182586,17.7695275165971,12.0116149107533,12.077485270053,16.8115136762154,18.660221534653,22.3459147973542,37.5107045744392,26.105905231068,19.3915855668477,NA,NA,21.4151930261264,22.3459147973542,0.649799639743927,1.67863812757759,NA
"215","PGEN_.00g070760","Bromodomain and WD repeat-containing protein 1 (WD repeat-containing protein 9)",26.0664037355324,35.599352265984,35.3813651762373,43.9664497135921,36.7807128492283,36.1385934529691,31.9260548734024,41.0504426344764,34.362228521646,35.0223763224802,32.9234641296929,38.5104426872112,0.746282590189552,1.31825735802616,26.0664037355324,34.362228521646,1.36571782694583,1.01921143736118,"frontloaded"
"216","PGEN_.00g071280","Alpha-taxilin",38.3985708968645,38.0779410647104,33.8534180910363,37.9874132211244,42.3652463628185,41.8887187474302,45.8468340240919,41.3203452375828,35.6397133018883,33.1743081792754,30.5165523843356,45.7526500130013,NA,NA,38.3985708968645,35.6397133018883,0.991649954030442,0.930824215623466,NA
"217","PGEN_.00g071610","Death-associated inhibitor of apoptosis 1 (EC 2.3.2.27) (Apoptosis 1 inhibitor) (E3 ubiquitin-protein ligase th) (Inhibitor of apoptosis 1) (Protein thread) (RING-type E3 ubiquitin transferase Diap1)",49.8862358233229,31.9643272442712,57.8181404145278,38.7295758881997,23.6230593958402,19.7924190942678,20.0037856006821,37.9681057508057,22.4591969239173,50.4063616562142,47.7505913174094,43.946592820165,NA,NA,49.8862358233229,22.4591969239173,0.640744420113718,2.24435280686886,NA
"218","PGEN_.00g072100","Neuroendocrine convertase 1 (NEC 1) (EC 3.4.21.93) (Furin homolog) (PC3) (Prohormone convertase 1) (Propeptide-processing protease) (Proprotein convertase 1) (PC1)",35.3405554255964,52.2590634200765,48.0222639457904,45.0106546857279,42.0989084646367,37.2196207828726,38.7683924421613,47.1572993486473,40.5519808104558,38.1684428502063,33.5430615864621,50.1935392434505,0.636508369287979,1.14746302999768,35.3405554255964,40.5519808104558,1.47872784654161,0.941222650222923,"frontloaded"
"219","PGEN_.00g072250","Tuftelin-interacting protein 11 (Septin and tuftelin-interacting protein 1) (STIP-1)",18.2357428497501,24.5121509562124,19.2065965979216,16.725117385483,21.604350893525,16.5179799031739,21.4018835697161,21.19468596568,21.3202351903192,14.5263948516957,14.678797681727,17.0164081532663,0.506883192012039,1.16914541765494,18.2357428497501,21.3202351903192,1.34418165238321,0.68134308660402,"frontloaded"
"220","PGEN_.00g072360","Protein SON (Negative regulatory element-binding protein) (NRE-binding protein)",17.3592337002785,5.0711612924239,11.0195712038254,16.1782028739084,9.7099802142991,43.368641605842,26.8664839011669,63.7328467031234,18.3587425957909,63.4261938876244,51.5591606357818,24.2901791695582,NA,NA,17.3592337002785,18.3587425957909,0.292130481101971,3.45482233092403,NA
"221","PGEN_.00g073340","28S ribosomal protein S9, mitochondrial (MRP-S9) (S9mt) (Mitochondrial small ribosomal subunit protein uS9m)",38.917546152578,59.5619432349987,47.5459125348804,49.0168127734089,57.506270638959,38.4974090264134,59.2273995984664,82.3857157661568,50.2417402086496,56.528343032579,36.9518410357746,72.6934255090641,0.735153743019969,1.29097913860433,38.917546152578,50.2417402086496,1.53046502473417,1.12512709149448,"frontloaded"
"222","PGEN_.00g073750","Forkhead box protein O",93.7307392657875,94.584944235663,94.676855767589,90.4175565428544,94.4105068945279,69.274255624481,101.439014414647,106.344645880328,79.9066829815523,79.4850177112914,91.3419958446216,93.3578199594342,0.985739597365487,0.852513098770777,93.7307392657875,79.9066829815523,1.0091133920053,0.994723028731424,"Not frontloaded"
"223","PGEN_.00g073940",NA,28.3471155624719,18.2086370069209,23.605859219918,23.1804989062209,21.848572830896,22.185794093136,29.0220362784568,20.3985510992988,17.6052672718881,27.4497050135108,25.1127973380498,24.4814200088447,NA,NA,28.3471155624719,17.6052672718881,0.642345319642571,1.55917570517899,NA
"224","PGEN_.00g074210","L-amino-acid oxidase (LAAO) (LAO) (EC 1.4.3.2)",16.2501661713732,25.7254989530314,30.6538928865241,18.0048136577069,21.0963378168166,20.4551973943936,24.1993826942918,25.7666918466498,18.3879724867481,20.6595226755491,16.1728394267227,28.8110558691365,0.709709204067835,1.13155596643319,16.2501661713732,18.3879724867481,1.58309143929558,1.12353456534907,"frontloaded"
"225","PGEN_.00g074360","E3 ubiquitin-protein ligase XIAP (EC 2.3.2.27) (Baculoviral IAP repeat-containing protein 4) (IAP-like protein) (ILP) (hILP) (Inhibitor of apoptosis protein 3) (IAP-3) (hIAP-3) (hIAP3) (RING-type E3 ubiquitin transferase XIAP) (X-linked inhibitor of apoptosis protein) (X-linked IAP)",20.4481854810444,13.8161867898858,9.93600539250848,28.4010127380388,19.3097808267762,32.4685001841217,33.6711864446675,36.7357605104567,16.2856888487184,36.0519503019825,32.1292577341231,23.3946678553279,NA,NA,20.4481854810444,16.2856888487184,0.675668107700486,2.21371970426782,NA
"226","PGEN_.00g074490","Kelch-like protein 6",7.50672269232175,10.7372895349885,8.1883554668625,8.90580300142936,8.42097114912381,8.37904809428659,9.89039440468468,14.161481945661,7.53441435185227,9.00591914657869,8.37093244601658,9.16326771008706,0.835668923050567,1.00368891467895,7.50672269232175,7.53441435185227,1.43035649178451,1.19530446906795,"frontloaded"
"227","PGEN_.00g074870","Four-jointed box protein 1 (Four-jointed protein homolog)",34.8569610325138,38.6049617096062,54.0845384947037,41.7729796757218,34.4411254059656,42.7471073121902,46.8687671990066,38.9397840894816,46.532170095281,39.3266287544605,42.2578385675298,49.8792002501721,0.763097105718937,1.33494626946614,34.8569610325138,46.532170095281,1.10752517047015,0.845149252096643,"frontloaded"
"228","PGEN_.00g074880",NA,34.2709612373884,29.9368414948865,32.5346507760995,25.6341783596872,25.6931182268475,22.5869166089926,28.6346287777913,27.4437310883572,34.0942136703346,25.7371921322056,31.7941730100091,28.4570124600069,NA,NA,34.2709612373884,34.0942136703346,0.873533756100966,0.754884461658652,NA
"229","PGEN_.00g074910","Rho GTPase-activating protein 1 (Rho-type GTPase-activating protein 1)",21.9019873161088,29.0317789138368,27.2030929088489,29.4219710612948,19.3949318701794,24.1098712301574,26.8250685820827,23.4430022475749,28.3196001345235,35.8024128394836,28.0206429353847,25.8057989136023,0.953751105584701,1.29301509154353,21.9019873161088,28.3196001345235,1.32553171978527,1.26422734323279,"frontloaded"
"230","PGEN_.00g075270","Receptor-type tyrosine-protein phosphatase kappa (Protein-tyrosine phosphatase kappa) (R-PTP-kappa) (EC 3.1.3.48)",15.996278363091,16.4142675297137,18.1400841361959,19.1187529239297,10.3683603370841,14.4133335309416,22.8459983629501,18.2392183767533,14.7715055456902,14.2321311490044,15.3368208506311,18.6026814807217,0.938950333916462,0.923433889458515,15.996278363091,14.7715055456902,1.02613040090545,0.963485482572004,"Not frontloaded"
"231","PGEN_.00g075380",NA,14.5115402185288,18.1698610828698,14.1706794654096,16.8960245850231,7.21945007813185,12.760974330806,19.6179178461357,17.030352322411,24.0678157732485,22.7071462342179,14.9929763155801,14.520049331577,0.753507850075774,1.65852937805443,14.5115402185288,24.0678157732485,1.25209735212461,0.943465183884987,"frontloaded"
"232","PGEN_.00g075810",NA,38.2950988625219,29.5600942836762,21.3286652833736,33.9917441469299,24.9050576086753,28.2980103639204,32.5843208616125,33.2404131168544,28.8738445299917,29.8758378762687,21.9291988189966,31.2066082938672,NA,NA,38.2950988625219,28.8738445299917,0.771902806408622,1.03470245693247,NA
"233","PGEN_.00g076020","Dystrophin",46.3936878276186,50.5990056851879,50.1939130067195,52.7736821737286,51.6581557940957,49.9559231544355,55.3468045857799,60.4904415917905,53.4809059410708,61.6469225899389,53.7617975411406,52.4358696306639,1.05688944179357,1.15276255122864,46.3936878276186,53.4809059410708,1.09064418144974,1.15269032012782,"Not frontloaded"
"234","PGEN_.00g076780","Syntaxin-binding protein 5 (Lethal(2) giant larvae protein homolog 3) (Tomosyn-1)",29.0122360901251,25.3221128695223,27.8426405698658,33.7745503087746,36.400531241657,32.0285947216049,39.3833464739271,35.8735999260231,39.4684387502811,44.8943102077876,39.8003548307137,28.9982554857434,NA,NA,29.0122360901251,39.4684387502811,0.872808038334598,1.13747367844561,NA
"235","PGEN_.00g077090",NA,11.8140844867853,14.5369593748159,9.88000115069937,19.2374721124031,17.184449275476,14.8686114584507,19.423983248525,21.0474759061447,17.3127396395222,21.980898885734,16.5847755751066,17.3120922891799,1.03182523764409,1.46543218468493,11.8140844867853,17.3127396395222,1.23047701166149,1.26963723497321,"Not frontloaded"
"236","PGEN_.00g077330","Anoctamin-4 (Transmembrane protein 16D)",52.7166740015903,71.5151517547709,73.677988399512,84.1002945610166,82.118566325845,78.3966504348461,89.5262213710936,89.6409931115878,90.0072584752639,95.8787275655505,74.6594627549842,76.7298238848342,0.785225989339715,1.70737741293293,52.7166740015903,90.0072584752639,1.35659453311894,1.06523328440117,"frontloaded"
"237","PGEN_.00g077560","Trophoblast glycoprotein (5T4 oncofetal antigen) (5T4 oncofetal trophoblast glycoprotein) (5T4 oncotrophoblast glycoprotein) (M6P1) (Wnt-activated inhibitory factor 1) (WAIF1)",27.2072929651521,36.6714953348446,40.8973922749427,36.0064755448262,31.0896100640183,30.8692027085414,37.4872810722336,53.0430022357252,37.5473803110586,31.5005858074943,36.4212412825991,35.9472768929747,0.622437432319289,1.38004837008777,27.2072929651521,37.5473803110586,1.34785534826322,0.838955622110781,"frontloaded"
"238","PGEN_.00g077900",NA,9.98923064033041,11.5735121656646,11.0659201368632,11.2301301196279,4.67959450265416,9.09190820017273,14.8373770913577,12.040351579712,12.3576775184598,10.0847823934526,6.435288651439,13.1079465520295,0.704363011910616,1.23710002936233,9.98923064033041,12.3576775184598,1.15859895345072,0.816074248449033,"frontloaded"
"239","PGEN_.00g077920",NA,12.6936194820234,11.7985258560936,9.1741757453748,11.3177093117178,12.0667316003469,13.0022178085424,18.0164069252141,16.0754668802958,11.3712979516676,12.7471686440326,10.6504207756452,14.8260630673159,NA,NA,12.6936194820234,11.3712979516676,0.929484759867154,1.12099504368041,NA
"240","PGEN_.00g078610","FERM and PDZ domain-containing protein 4 (PDZ domain-containing protein 10) (PSD-95-interacting regulator of spine morphogenesis) (Preso)",131.015449978347,128.980738723502,135.764284286555,141.900320820727,131.830240472639,116.282480699207,135.187779426546,148.866746723374,131.633292076529,142.851081692867,136.252833178029,134.297378787434,NA,NA,131.015449978347,131.633292076529,0.984469684642676,1.08522000353692,NA
"241","PGEN_.00g079440","CUB and sushi domain-containing protein 3 (CUB and sushi multiple domains protein 3)",15.3990749560163,10.3802568084612,6.48150062292323,9.11622146174089,13.6208051842818,15.8064591841284,16.7665552202096,16.3977849592852,17.9525597839342,12.396987163638,19.4838613615045,13.9667609432845,NA,NA,15.3990749560163,17.9525597839342,0.674083140585383,0.6905414778082,NA
"242","PGEN_.00g080240","Intersectin-1",92.4874446341252,80.7786287466007,90.3973245151121,88.7493763671286,99.2565150373208,89.6519238429617,90.9037552000152,106.57570595049,101.385534521937,102.78527241408,92.4834332436293,94.3103112343788,NA,NA,92.4874446341252,101.385534521937,0.873401022875657,1.01380609076771,NA
"243","PGEN_.00g080420","Tyrosine-protein kinase Tec (EC 2.7.10.2)",67.3615599044598,66.0139598819061,68.9256330352593,63.8060373293735,67.6591017046583,65.402205310302,71.5232511857907,59.4236147490289,72.8095643140498,66.2800441598028,66.0633493787082,73.1678807211691,NA,NA,67.3615599044598,72.8095643140498,0.979994524704223,0.91032057098868,NA
"244","PGEN_.00g080890","Heat shock 70 kDa protein 12B",11.7531004761562,17.7046538978536,19.8242496918054,18.2123212391219,20.2063818285847,20.1019323879683,18.0325684597308,23.8280774983565,17.8684187825869,26.0594327597575,16.1135076243269,20.6884731783297,0.968152660473371,1.52031532605689,11.7531004761562,17.8684187825869,1.50638156576398,1.45840732058244,"frontloaded"
