"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","effect","dir","Gene_terms"
"111","PGEN_.00g086660","transport",0.0359169550073166,"GO:0043312","neutrophil degranulation","BP","secondAvM","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"112","PGEN_.00g086660","anatomical structure development",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"113","PGEN_.00g086660","cell differentiation",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"114","PGEN_.00g086660","transport",0.0160334544867965,"GO:0002576","platelet degranulation","BP","secondAvM","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"115","PGEN_.00g086660","response to stress",0.0176321408468903,"GO:0050829","defense response to Gram-negative bacterium","BP","secondAvM","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"116","PGEN_.00g086660","cell differentiation",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"117","PGEN_.00g086660","anatomical structure development",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"118","PGEN_.00g086660","response to stress",0.0083945765013953,"GO:0048678","response to axon injury","BP","secondAvM","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"119","PGEN_.00g095380","anatomical structure development",0.000296441654720692,"GO:0045616","regulation of keratinocyte differentiation","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"120","PGEN_.00g095380","cell differentiation",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"121","PGEN_.00g095380","cell differentiation",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"122","PGEN_.00g095380","anatomical structure development",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"123","PGEN_.00g095380","anatomical structure development",0.0162300012208662,"GO:0001942","hair follicle development","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"124","PGEN_.00g095380","cell differentiation",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"125","PGEN_.00g095380","cell differentiation",0.000296441654720692,"GO:0045616","regulation of keratinocyte differentiation","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"126","PGEN_.00g095380","cell adhesion",0.0219537931373145,"GO:0007160","cell-matrix adhesion","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"127","PGEN_.00g095380","cell adhesion",0.00447514034978862,"GO:0007162","negative regulation of cell adhesion","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"128","PGEN_.00g095380","anatomical structure development",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"129","PGEN_.00g095380","anatomical structure development",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"130","PGEN_.00g095380","anatomical structure development",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP)"
"131","PGEN_.00g116130","cell adhesion",0.0219537931373145,"GO:0007160","cell-matrix adhesion","BP","secondAvM","Down","Mucin-like protein (Fragment)"
"132","PGEN_.00g116130","cell adhesion",0.00447514034978862,"GO:0007162","negative regulation of cell adhesion","BP","secondAvM","Down","Mucin-like protein (Fragment)"
"133","PGEN_.00g119470","cell differentiation",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"134","PGEN_.00g119470","anatomical structure development",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"135","PGEN_.00g119470","cell differentiation",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"136","PGEN_.00g119470","anatomical structure development",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"137","PGEN_.00g119470","growth",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"138","PGEN_.00g119470","growth",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"139","PGEN_.00g119470","anatomical structure development",0.000296441654720692,"GO:0045616","regulation of keratinocyte differentiation","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"140","PGEN_.00g119470","anatomical structure development",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"141","PGEN_.00g119470","cell morphogenesis",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"142","PGEN_.00g119470","anatomical structure development",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"143","PGEN_.00g119470","cell differentiation",0.000296441654720692,"GO:0045616","regulation of keratinocyte differentiation","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"144","PGEN_.00g119470","anatomical structure development",0.0162300012208662,"GO:0001942","hair follicle development","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"145","PGEN_.00g119470","cell differentiation",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Cartilage matrix protein (Matrilin-1)"
"146","PGEN_.00g127990","growth",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"147","PGEN_.00g127990","anatomical structure development",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"148","PGEN_.00g127990","anatomical structure development",0.000296441654720692,"GO:0045616","regulation of keratinocyte differentiation","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"149","PGEN_.00g127990","cell differentiation",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"150","PGEN_.00g127990","growth",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"151","PGEN_.00g127990","anatomical structure development",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"152","PGEN_.00g127990","cell differentiation",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"153","PGEN_.00g127990","cell differentiation",0.000296441654720692,"GO:0045616","regulation of keratinocyte differentiation","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"154","PGEN_.00g127990","cell differentiation",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"155","PGEN_.00g127990","anatomical structure development",0.0162300012208662,"GO:0001942","hair follicle development","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"156","PGEN_.00g127990","anatomical structure development",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"157","PGEN_.00g127990","cell morphogenesis",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"158","PGEN_.00g127990","anatomical structure development",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Collagen alpha-1(XII) chain"
"159","PGEN_.00g169480","vesicle-mediated transport",0.0160334544867965,"GO:0002576","platelet degranulation","BP","secondAvM","Down","Chitotriosidase-1"
"160","PGEN_.00g169480","transport",0.0329898094177552,"GO:0006887","exocytosis","BP","secondAvM","Down","Chitotriosidase-1"
"161","PGEN_.00g169480","vesicle-mediated transport",0.0359169550073166,"GO:0043312","neutrophil degranulation","BP","secondAvM","Down","Chitotriosidase-1"
"162","PGEN_.00g169480","vesicle-mediated transport",0.0329898094177552,"GO:0006887","exocytosis","BP","secondAvM","Down","Chitotriosidase-1"
"163","PGEN_.00g169480","transport",0.0359169550073166,"GO:0043312","neutrophil degranulation","BP","secondAvM","Down","Chitotriosidase-1"
"164","PGEN_.00g169480","immune system process",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Chitotriosidase-1"
"165","PGEN_.00g169480","immune system process",0.030877777689642,"GO:0006955","immune response","BP","secondAvM","Down","Chitotriosidase-1"
"166","PGEN_.00g169480","transport",0.0160334544867965,"GO:0002576","platelet degranulation","BP","secondAvM","Down","Chitotriosidase-1"
"167","PGEN_.00g169480","immune system process",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Chitotriosidase-1"
"168","PGEN_.00g169480","immune system process",0.0359169550073166,"GO:0043312","neutrophil degranulation","BP","secondAvM","Down","Chitotriosidase-1"
"169","PGEN_.00g199810","response to stress",0.000687744832834632,"GO:0051919","positive regulation of fibrinolysis","BP","secondAvM","Down","Neuroendocrine convertase 1 (NEC 1)"
"170","PGEN_.00g199810","response to stress",0.00747653991522563,"GO:0061045","negative regulation of wound healing","BP","secondAvM","Down","Neuroendocrine convertase 1 (NEC 1)"
"171","PGEN_.00g199810","response to stress",0.0083945765013953,"GO:0048678","response to axon injury","BP","secondAvM","Down","Neuroendocrine convertase 1 (NEC 1)"
"172","PGEN_.00g199810","response to stress",0.0176321408468903,"GO:0050829","defense response to Gram-negative bacterium","BP","secondAvM","Down","Neuroendocrine convertase 1 (NEC 1)"
"173","PGEN_.00g199810","response to stress",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Neuroendocrine convertase 1 (NEC 1)"
"174","PGEN_.00g199810","response to stress",0.00408066432125348,"GO:0042730","fibrinolysis","BP","secondAvM","Down","Neuroendocrine convertase 1 (NEC 1)"
"175","PGEN_.00g199810","response to stress",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Neuroendocrine convertase 1 (NEC 1)"
"176","PGEN_.00g211330","catabolic process",0.0006249075076588,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","secondAvM","Down","DBH-like monooxygenase protein 1"
"177","PGEN_.00g211330","biosynthetic process",0.00268485790276272,"GO:0006589","octopamine biosynthetic process","BP","secondAvM","Down","DBH-like monooxygenase protein 1"
"178","PGEN_.00g211330","catabolic process",0.00406716929963371,"GO:0042420","dopamine catabolic process","BP","secondAvM","Down","DBH-like monooxygenase protein 1"
"179","PGEN_.00g211330","cellular nitrogen compound metaboli...",0.00268485790276272,"GO:0006589","octopamine biosynthetic process","BP","secondAvM","Down","DBH-like monooxygenase protein 1"
"180","PGEN_.00g211330","small molecule metabolic process",0.00268485790276272,"GO:0006589","octopamine biosynthetic process","BP","secondAvM","Down","DBH-like monooxygenase protein 1"
"181","PGEN_.00g211330","biosynthetic process",0.00323492577818258,"GO:0042421","norepinephrine biosynthetic process","BP","secondAvM","Down","DBH-like monooxygenase protein 1"
"182","PGEN_.00g263770","biosynthetic process",0.00268485790276272,"GO:0006589","octopamine biosynthetic process","BP","secondAvM","Down","Dopamine beta-hydroxylase"
"183","PGEN_.00g263770","cellular nitrogen compound metaboli...",0.00268485790276272,"GO:0006589","octopamine biosynthetic process","BP","secondAvM","Down","Dopamine beta-hydroxylase"
"184","PGEN_.00g263770","catabolic process",0.00406716929963371,"GO:0042420","dopamine catabolic process","BP","secondAvM","Down","Dopamine beta-hydroxylase"
"185","PGEN_.00g263770","catabolic process",0.0006249075076588,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","secondAvM","Down","Dopamine beta-hydroxylase"
"186","PGEN_.00g263770","small molecule metabolic process",0.00268485790276272,"GO:0006589","octopamine biosynthetic process","BP","secondAvM","Down","Dopamine beta-hydroxylase"
"187","PGEN_.00g263770","biosynthetic process",0.00323492577818258,"GO:0042421","norepinephrine biosynthetic process","BP","secondAvM","Down","Dopamine beta-hydroxylase"
"188","PGEN_.00g274880","response to stress",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"189","PGEN_.00g274880","immune system process",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"190","PGEN_.00g274880","immune system process",0.0359169550073166,"GO:0043312","neutrophil degranulation","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"191","PGEN_.00g274880","response to stress",0.000687744832834632,"GO:0051919","positive regulation of fibrinolysis","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"192","PGEN_.00g274880","response to stress",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"193","PGEN_.00g274880","immune system process",0.030877777689642,"GO:0006955","immune response","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"194","PGEN_.00g274880","response to stress",0.0176321408468903,"GO:0050829","defense response to Gram-negative bacterium","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"195","PGEN_.00g274880","response to stress",0.0083945765013953,"GO:0048678","response to axon injury","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"196","PGEN_.00g274880","response to stress",0.00408066432125348,"GO:0042730","fibrinolysis","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"197","PGEN_.00g274880","immune system process",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"198","PGEN_.00g274880","response to stress",0.00747653991522563,"GO:0061045","negative regulation of wound healing","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"199","PGEN_.00g274890","response to stress",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"200","PGEN_.00g274890","immune system process",0.0359169550073166,"GO:0043312","neutrophil degranulation","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"201","PGEN_.00g274890","response to stress",0.0176321408468903,"GO:0050829","defense response to Gram-negative bacterium","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"202","PGEN_.00g274890","immune system process",0.030877777689642,"GO:0006955","immune response","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"203","PGEN_.00g274890","response to stress",0.000687744832834632,"GO:0051919","positive regulation of fibrinolysis","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"204","PGEN_.00g274890","response to stress",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"205","PGEN_.00g274890","immune system process",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"206","PGEN_.00g274890","immune system process",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"207","PGEN_.00g274890","response to stress",0.00747653991522563,"GO:0061045","negative regulation of wound healing","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"208","PGEN_.00g274890","response to stress",0.00408066432125348,"GO:0042730","fibrinolysis","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"209","PGEN_.00g274890","response to stress",0.0083945765013953,"GO:0048678","response to axon injury","BP","secondAvM","Down","Lactose-binding lectin l-2 (Ajl-2)"
"210","PGEN_.00g279590","response to stress",0.000687744832834632,"GO:0051919","positive regulation of fibrinolysis","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"211","PGEN_.00g279590","anatomical structure development",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"212","PGEN_.00g279590","growth",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"213","PGEN_.00g279590","signal transduction",0.000551229148037815,"GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"214","PGEN_.00g279590","response to stress",0.00408066432125348,"GO:0042730","fibrinolysis","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"215","PGEN_.00g279590","anatomical structure development",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"216","PGEN_.00g279590","response to stress",0.0083945765013953,"GO:0048678","response to axon injury","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"217","PGEN_.00g279590","anatomical structure development",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"218","PGEN_.00g279590","growth",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"219","PGEN_.00g279590","response to stress",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"220","PGEN_.00g279590","anatomical structure development",0.0162300012208662,"GO:0001942","hair follicle development","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"221","PGEN_.00g279590","signal transduction",0.0225894585881642,"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"222","PGEN_.00g279590","anatomical structure development",0.000296441654720692,"GO:0045616","regulation of keratinocyte differentiation","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"223","PGEN_.00g279590","response to stress",0.0176321408468903,"GO:0050829","defense response to Gram-negative bacterium","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"224","PGEN_.00g279590","response to stress",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"225","PGEN_.00g279590","anatomical structure development",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"226","PGEN_.00g279590","response to stress",0.00747653991522563,"GO:0061045","negative regulation of wound healing","BP","secondAvM","Down","Apolipoprotein D (Apo-D) (ApoD)"
"227","PGEN_.00g285590","catabolic process",0.0006249075076588,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","secondAvM","Down","A disintegrin and metalloproteinase with thrombospondin motifs 7 (ADAM-TS 7) (ADAM-TS7) (ADAMTS-7)"
"228","PGEN_.00g285590","catabolic process",0.00406716929963371,"GO:0042420","dopamine catabolic process","BP","secondAvM","Down","A disintegrin and metalloproteinase with thrombospondin motifs 7 (ADAM-TS 7) (ADAM-TS7) (ADAMTS-7)"
"229","PGEN_.00g344510","immune system process",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Collectin-12 (Collectin placenta protein 1) (CL-P1) (Nurse cell scavenger receptor 2)"
"230","PGEN_.00g344510","immune system process",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Collectin-12 (Collectin placenta protein 1) (CL-P1) (Nurse cell scavenger receptor 2)"
"231","PGEN_.00g344510","immune system process",0.030877777689642,"GO:0006955","immune response","BP","secondAvM","Down","Collectin-12 (Collectin placenta protein 1) (CL-P1) (Nurse cell scavenger receptor 2)"
"232","PGEN_.00g344510","immune system process",0.0359169550073166,"GO:0043312","neutrophil degranulation","BP","secondAvM","Down","Collectin-12 (Collectin placenta protein 1) (CL-P1) (Nurse cell scavenger receptor 2)"
"233","PGEN_.00g345680","catabolic process",0.0006249075076588,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","secondAvM","Down","Cathepsin L1"
"234","PGEN_.00g345680","catabolic process",0.00406716929963371,"GO:0042420","dopamine catabolic process","BP","secondAvM","Down","Cathepsin L1"
"235","PGEN_.00g346230","growth",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"236","PGEN_.00g346230","response to stress",0.0176321408468903,"GO:0050829","defense response to Gram-negative bacterium","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"237","PGEN_.00g346230","response to stress",0.00408066432125348,"GO:0042730","fibrinolysis","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"238","PGEN_.00g346230","anatomical structure development",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"239","PGEN_.00g346230","response to stress",0.000687744832834632,"GO:0051919","positive regulation of fibrinolysis","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"240","PGEN_.00g346230","response to stress",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"241","PGEN_.00g346230","anatomical structure development",0.00444513065344946,"GO:0002062","chondrocyte differentiation","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"242","PGEN_.00g346230","anatomical structure development",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"243","PGEN_.00g346230","anatomical structure development",0.000296441654720692,"GO:0045616","regulation of keratinocyte differentiation","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"244","PGEN_.00g346230","anatomical structure development",0.0162300012208662,"GO:0001942","hair follicle development","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"245","PGEN_.00g346230","response to stress",0.0083945765013953,"GO:0048678","response to axon injury","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"246","PGEN_.00g346230","anatomical structure development",0.00596576318147863,"GO:0072675","osteoclast fusion","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"247","PGEN_.00g346230","growth",0.00491982122945583,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"248","PGEN_.00g346230","response to stress",0.00747653991522563,"GO:0061045","negative regulation of wound healing","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"249","PGEN_.00g346230","response to stress",0.00303554273250275,"GO:0042246","tissue regeneration","BP","secondAvM","Down","Neurogenic locus notch homolog protein 2 (Notch 2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain]"
"250","PGEN_.00g348850","immune system process",0.030877777689642,"GO:0006955","immune response","BP","secondAvM","Down","Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta)"
"251","PGEN_.00g348850","transport",0.0160334544867965,"GO:0002576","platelet degranulation","BP","secondAvM","Down","Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta)"
"252","PGEN_.00g348850","vesicle-mediated transport",0.0160334544867965,"GO:0002576","platelet degranulation","BP","secondAvM","Down","Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta)"
"253","PGEN_.00g348850","immune system process",0.00267305069475247,"GO:0043152","induction of bacterial agglutination","BP","secondAvM","Down","Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta)"
"254","PGEN_.00g348850","vesicle-mediated transport",0.0329898094177552,"GO:0006887","exocytosis","BP","secondAvM","Down","Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta)"
