"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"35","GO:0035091",90,0.00547549866253074,0.998463202028425,9,49,"phosphatidylinositol binding","MF","turquoise","Day7","ion binding","PGEN_.00g003030;PGEN_.00g003940;PGEN_.00g005530;PGEN_.00g013150;PGEN_.00g017170;PGEN_.00g023080;PGEN_.00g023280;PGEN_.00g024130;PGEN_.00g025590;PGEN_.00g026920;PGEN_.00g033550;PGEN_.00g038510;PGEN_.00g041740;PGEN_.00g042020;PGEN_.00g046410;PGEN_.00g048930;PGEN_.00g049840;PGEN_.00g050040;PGEN_.00g050780;PGEN_.00g053440;PGEN_.00g056190;PGEN_.00g071610;PGEN_.00g081770;PGEN_.00g083780;PGEN_.00g096340;PGEN_.00g100450;PGEN_.00g108800;PGEN_.00g110140;PGEN_.00g111540;PGEN_.00g117940;PGEN_.00g118300;PGEN_.00g131210;PGEN_.00g131350;PGEN_.00g132570;PGEN_.00g133550;PGEN_.00g133560;PGEN_.00g135600;PGEN_.00g136520;PGEN_.00g136910;PGEN_.00g136960;PGEN_.00g137330;PGEN_.00g140190;PGEN_.00g149480;PGEN_.00g150480;PGEN_.00g156260;PGEN_.00g157400;PGEN_.00g158040;PGEN_.00g160870;PGEN_.00g162260;PGEN_.00g163440;PGEN_.00g164540;PGEN_.00g164550;PGEN_.00g164650;PGEN_.00g164660;PGEN_.00g174890;PGEN_.00g177440;PGEN_.00g178990;PGEN_.00g192910;PGEN_.00g193490;PGEN_.00g197630;PGEN_.00g198530;PGEN_.00g211330;PGEN_.00g214550;PGEN_.00g219720;PGEN_.00g221300;PGEN_.00g234710;PGEN_.00g251070;PGEN_.00g251840;PGEN_.00g256170;PGEN_.00g257740;PGEN_.00g261770;PGEN_.00g263590;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g272730;PGEN_.00g273730;PGEN_.00g276360;PGEN_.00g281550;PGEN_.00g300660;PGEN_.00g305230;PGEN_.00g308130;PGEN_.00g311860;PGEN_.00g312080;PGEN_.00g312990;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g331660;PGEN_.00g343270"
"36","GO:0035091",90,0.00547549866253074,0.998463202028425,9,49,"phosphatidylinositol binding","MF","turquoise","Day7","lipid binding","PGEN_.00g017170;PGEN_.00g019450;PGEN_.00g024130;PGEN_.00g080180;PGEN_.00g111540;PGEN_.00g131350;PGEN_.00g135600;PGEN_.00g140190;PGEN_.00g150480;PGEN_.00g150640;PGEN_.00g156310;PGEN_.00g158040;PGEN_.00g162260;PGEN_.00g177440;PGEN_.00g198530;PGEN_.00g205460;PGEN_.00g256170;PGEN_.00g261770;PGEN_.00g264740;PGEN_.00g272730;PGEN_.00g279590;PGEN_.00g301690;PGEN_.00g305230;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g343270"
"37","GO:0035615",81,0.00209306190389523,0.999954172141613,3,4,"clathrin adaptor activity","MF","turquoise","Day7","protein-macromolecule adaptor activ...","PGEN_.00g013560;PGEN_.00g022820;PGEN_.00g036040;PGEN_.00g131350;PGEN_.00g149140;PGEN_.00g162260;PGEN_.00g343270"
"38","GO:0042285",94,0.0104067723291653,0.999695381651705,2,4,"xylosyltransferase activity","MF","turquoise","Day7","transferase activity, transferring ...","PGEN_.00g208150;PGEN_.00g345620"
"39","GO:0044105",114,0.0199270980753965,0.997461084692636,3,26,"L-xylulose reductase (NAD+) activity","MF","turquoise","Day7","oxidoreductase activity","PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g135600;PGEN_.00g162660;PGEN_.00g169450;PGEN_.00g189040;PGEN_.00g244560;PGEN_.00g251850;PGEN_.00g282850;PGEN_.00g286040;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500;PGEN_.00g333110"
"40","GO:0046961",84,0.00325487798063746,0.999855716557572,3,6,"proton-transporting ATPase activity, rotational mechanism","MF","turquoise","Day7","transmembrane transporter activity","PGEN_.00g046580;PGEN_.00g080200;PGEN_.00g111730;PGEN_.00g114430;PGEN_.00g177510;PGEN_.00g181640;PGEN_.00g289780;PGEN_.00g317830"
"41","GO:0047035",133,0.0365451466449152,0.997121809273116,2,8,"testosterone dehydrogenase (NAD+) activity","MF","turquoise","Day7","oxidoreductase activity","PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g135600;PGEN_.00g162660;PGEN_.00g169450;PGEN_.00g189040;PGEN_.00g244560;PGEN_.00g251850;PGEN_.00g282850;PGEN_.00g286040;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500;PGEN_.00g333110"
"42","GO:0050038",115,0.0204538266589255,0.997360393441388,3,27,"L-xylulose reductase (NADP+) activity","MF","turquoise","Day7","oxidoreductase activity","PGEN_.00g006490;PGEN_.00g039290;PGEN_.00g040690;PGEN_.00g048930;PGEN_.00g135600;PGEN_.00g162660;PGEN_.00g169450;PGEN_.00g189040;PGEN_.00g244560;PGEN_.00g251850;PGEN_.00g282850;PGEN_.00g286040;PGEN_.00g288870;PGEN_.00g300030;PGEN_.00g311290;PGEN_.00g317160;PGEN_.00g325500;PGEN_.00g333110"
"43","GO:0102077",92,0.00588863781734383,0.999909091561331,2,3,"oleamide hydrolase activity","MF","turquoise","Day7","hydrolase activity, acting on carbo...","PGEN_.00g072720;PGEN_.00g273260"
"44","GO:0103073",93,0.00588863781734383,0.999909091561331,2,3,"anandamide amidohydrolase activity","MF","turquoise","Day7","hydrolase activity, acting on carbo...","PGEN_.00g072720;PGEN_.00g273260"
"45","GO:1901981",123,0.0260168779063769,0.998754722560859,2,4,"phosphatidylinositol phosphate binding","MF","turquoise","Day7","lipid binding","PGEN_.00g017170;PGEN_.00g019450;PGEN_.00g024130;PGEN_.00g080180;PGEN_.00g111540;PGEN_.00g131350;PGEN_.00g135600;PGEN_.00g140190;PGEN_.00g150480;PGEN_.00g150640;PGEN_.00g156310;PGEN_.00g158040;PGEN_.00g162260;PGEN_.00g177440;PGEN_.00g198530;PGEN_.00g205460;PGEN_.00g256170;PGEN_.00g261770;PGEN_.00g264740;PGEN_.00g272730;PGEN_.00g279590;PGEN_.00g301690;PGEN_.00g305230;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g343270"
"46","GO:1901981",123,0.0260168779063769,0.998754722560859,2,4,"phosphatidylinositol phosphate binding","MF","turquoise","Day7","ion binding","PGEN_.00g003030;PGEN_.00g003940;PGEN_.00g005530;PGEN_.00g013150;PGEN_.00g017170;PGEN_.00g023080;PGEN_.00g023280;PGEN_.00g024130;PGEN_.00g025590;PGEN_.00g026920;PGEN_.00g033550;PGEN_.00g038510;PGEN_.00g041740;PGEN_.00g042020;PGEN_.00g046410;PGEN_.00g048930;PGEN_.00g049840;PGEN_.00g050040;PGEN_.00g050780;PGEN_.00g053440;PGEN_.00g056190;PGEN_.00g071610;PGEN_.00g081770;PGEN_.00g083780;PGEN_.00g096340;PGEN_.00g100450;PGEN_.00g108800;PGEN_.00g110140;PGEN_.00g111540;PGEN_.00g117940;PGEN_.00g118300;PGEN_.00g131210;PGEN_.00g131350;PGEN_.00g132570;PGEN_.00g133550;PGEN_.00g133560;PGEN_.00g135600;PGEN_.00g136520;PGEN_.00g136910;PGEN_.00g136960;PGEN_.00g137330;PGEN_.00g140190;PGEN_.00g149480;PGEN_.00g150480;PGEN_.00g156260;PGEN_.00g157400;PGEN_.00g158040;PGEN_.00g160870;PGEN_.00g162260;PGEN_.00g163440;PGEN_.00g164540;PGEN_.00g164550;PGEN_.00g164650;PGEN_.00g164660;PGEN_.00g174890;PGEN_.00g177440;PGEN_.00g178990;PGEN_.00g192910;PGEN_.00g193490;PGEN_.00g197630;PGEN_.00g198530;PGEN_.00g211330;PGEN_.00g214550;PGEN_.00g219720;PGEN_.00g221300;PGEN_.00g234710;PGEN_.00g251070;PGEN_.00g251840;PGEN_.00g256170;PGEN_.00g257740;PGEN_.00g261770;PGEN_.00g263590;PGEN_.00g267990;PGEN_.00g268270;PGEN_.00g272730;PGEN_.00g273730;PGEN_.00g276360;PGEN_.00g281550;PGEN_.00g300660;PGEN_.00g305230;PGEN_.00g308130;PGEN_.00g311860;PGEN_.00g312080;PGEN_.00g312990;PGEN_.00g313710;PGEN_.00g313720;PGEN_.00g318440;PGEN_.00g323100;PGEN_.00g331660;PGEN_.00g343270"
